Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Municipios;0506;Cubas de la Sagra;112;95;117;114;
Municipios;0534;Daganzo de Arriba;277;261;282;298;
Municipios;0549;Escorial (El);605;638;698;736;
Municipios;0552;Estremera;23;11;15;18;
Municipios;0565;Fresnedillas de la Oliva;44;39;42;40;
Municipios;0571;Fresno de Torote;25;14;18;22;
Municipios;0587;Fuenlabrada;3400;3070;3293;3294;
Municipios;0590;Fuente el Saz de Jarama;209;189;223;226;
Municipios;0604;Fuentidueña de Tajo;25;26;26;24;
Municipios;0611;Galapagar;1164;1074;1136;1217;
Municipios;0626;Garganta de los Montes;1;3;3;3;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;0;0;0;1;
Municipios;0647;Gascones;0;3;3;1;
Municipios;0650;Getafe;5724;5282;5886;5746;
Municipios;0663;Griñón;306;297;321;338;
Municipios;0679;Guadalix de la Sierra;102;125;140;132;
Municipios;0685;Guadarrama;602;510;557;601;
Municipios;0698;Hiruela (La);1;1;0;0;
Municipios;0702;Horcajo de la Sierra-Aoslos;1;1;2;3;
Municipios;0719;Horcajuelo de la Sierra;1;1;1;0;
Municipios;0724;Hoyo de Manzanares;369;380;406;401;
Municipios;0730;Humanes de Madrid;471;419;492;502;
Municipios;0745;Leganés;4496;4080;4277;4538;
Municipios;0758;Loeches;158;138;172;182;
Municipios;0761;Lozoya;29;33;38;36;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;11;9;9;9;
Municipios;0783;Madarcos;2;4;2;1;
Municipios;0796;Madrid;208013;193822;201325;204976;
Municipios;0800;Majadahonda;5548;5278;5442;5459;
Municipios;0822;Manzanares el Real;234;215;239;229;
Municipios;0838;Meco;343;317;347;345;
Municipios;0843;Mejorada del Campo;612;528;485;525;
Municipios;0856;Miraflores de la Sierra;174;158;166;180;
Municipios;0869;Molar (El);133;126;165;182;
Municipios;0875;Molinos (Los);108;120;140;131;
Municipios;0881;Montejo de la Sierra;0;1;2;1;
Municipios;0894;Moraleja de Enmedio;162;139;147;165;
Municipios;0908;Moralzarzal;354;337;359;355;
Municipios;0915;Morata de Tajuña;111;102;96;101;
Municipios;0920;Móstoles;3648;3408;3882;3922;
Municipios;0936;Navacerrada;101;114;117;134;
Municipios;0941;Navalafuente;21;18;17;14;
Municipios;0954;Navalagamella;41;30;33;36;
Municipios;0967;Navalcarnero;571;508;633;660;
Municipios;0973;Navarredonda y San Mamés;1;0;0;1;
Municipios;0992;Navas del Rey;28;28;33;45;
Municipios;1006;Nuevo Baztán;99;141;147;133;
Municipios;1013;Olmeda de las Fuentes;14;14;12;10;
Municipios;1028;Orusco de Tajuña;7;8;11;10;
Municipios;1049;Paracuellos de Jarama;722;708;782;809;
Municipios;1065;Parla;1759;1490;1738;1865;
Municipios;1071;Patones;6;8;8;8;
Municipios;1087;Pedrezuela;146;112;135;138;
Municipios;1090;Pelayos de la Presa;48;48;52;48;
Municipios;1104;Perales de Tajuña;30;39;33;35;
Municipios;1111;Pezuela de las Torres;10;11;12;13;
Municipios;1126;Pinilla del Valle;1;2;2;2;
Municipios;1132;Pinto;1361;1225;1391;1444;
Municipios;1147;Piñuécar-Gandullas;0;1;0;0;
Municipios;1150;Pozuelo de Alarcón;9024;8783;9149;9371;
Municipios;1163;Pozuelo del Rey;14;12;12;8;
Municipios;1179;Prádena del Rincón;0;0;0;0;
Municipios;1185;Puebla de la Sierra;0;0;0;0;
Municipios;9020;Puentes Viejas;7;4;4;5;
Municipios;1198;Quijorna;106;105;79;90;
Municipios;1202;Rascafría;68;48;55;55;
Municipios;1219;Redueña;4;3;5;3;
Municipios;1224;Ribatejada;6;5;9;11;
Municipios;1230;Rivas-Vaciamadrid;2817;2692;3032;3207;
Municipios;1245;Robledillo de la Jara;0;0;0;0;
Municipios;1258;Robledo de Chavela;87;85;102;124;
Municipios;1261;Robregordo;0;0;0;1;
Municipios;1277;Rozas de Madrid (Las);6469;5858;6015;6234;
Municipios;1283;Rozas de Puerto Real;6;4;4;5;
Municipios;1296;San Agustín del Guadalix;547;550;536;537;
Municipios;1300;San Fernando de Henares;1552;1555;1765;1811;
Municipios;1317;San Lorenzo de El Escorial;706;658;708;722;
Municipios;1338;San Martín de Valdeiglesias;190;183;196;195;
Municipios;1322;San Martín de la Vega;694;596;725;802;
Municipios;1343;San Sebastián de los Reyes;5225;4222;4530;4636;
Municipios;1356;Santa María de la Alameda;10;10;11;10;
Municipios;1369;Santorcaz;4;7;35;24;
Municipios;1375;Santos de la Humosa (Los);23;24;27;21;
Municipios;1381;Serna del Monte (La);6;5;6;5;
Municipios;1408;Serranillos del Valle;62;72;70;75;
Municipios;1415;Sevilla la Nueva;189;176;209;214;
Municipios;1436;Somosierra;1;4;1;1;
Municipios;1441;Soto del Real;327;323;333;346;
Municipios;1454;Talamanca de Jarama;76;69;75;81;
Municipios;1467;Tielmes;35;34;36;34;
Municipios;1473;Titulcia;7;7;13;12;
Municipios;1489;Torrejón de Ardoz;2836;2634;2870;3013;
Municipios;1505;Torrejón de Velasco;64;65;72;79;
Municipios;1492;Torrejón de la Calzada;260;253;241;251;
Municipios;1512;Torrelaguna;88;61;72;74;
Municipios;1527;Torrelodones;2087;2020;2033;2107;
Municipios;1533;Torremocha de Jarama;28;34;38;40;
Municipios;1548;Torres de la Alameda;125;125;168;185;
Municipios;9036;Tres Cantos;2530;2396;2463;2819;
Municipios;1551;Valdaracete;5;6;4;5;
Municipios;1564;Valdeavero;22;18;18;17;
Municipios;1570;Valdelaguna;4;3;2;2;
Municipios;1586;Valdemanco;9;10;12;8;
Municipios;1599;Valdemaqueda;10;8;10;7;
Municipios;1603;Valdemorillo;442;424;452;471;
Municipios;1610;Valdemoro;1333;1323;1383;1385;
Municipios;1625;Valdeolmos-Alalpardo;139;121;129;139;
Municipios;1631;Valdepiélagos;18;13;18;15;
Municipios;1646;Valdetorres de Jarama;103;90;100;110;
Municipios;1659;Valdilecha;30;31;37;37;
Municipios;1662;Valverde de Alcalá;1;1;1;1;
Municipios;1678;Velilla de San Antonio;258;236;252;328;
Municipios;1684;Vellón (El);12;11;17;16;
Municipios;1697;Venturada;62;74;81;99;
Municipios;1718;Villa del Prado;133;116;141;144;
Municipios;1701;Villaconejos;50;45;50;52;
Municipios;1723;Villalbilla;295;271;286;290;
Municipios;1739;Villamanrique de Tajo;4;4;4;5;
Municipios;1744;Villamanta;40;41;52;58;
Municipios;1757;Villamantilla;11;13;12;11;
Municipios;1782;Villanueva de Perales;26;24;26;34;
Municipios;1760;Villanueva de la Cañada;1149;1058;1090;1178;
Municipios;1776;Villanueva del Pardillo;578;530;534;574;
Municipios;1795;Villar del Olmo;39;38;28;34;
Municipios;1809;Villarejo de Salvanés;100;94;101;97;
Municipios;1816;Villaviciosa de Odón;1462;1360;1503;1567;
Municipios;1821;Villavieja del Lozoya;3;1;0;1;
Municipios;1837;Zarzalejo;24;20;25;31;
