Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Municipios;1150;Pozuelo de Alarcón;77110;75523;77587;81280;
Municipios;1163;Pozuelo del Rey;190;177;153;191;
Municipios;1179;Prádena del Rincón;57;65;87;108;
Municipios;1185;Puebla de la Sierra;18;24;39;72;
Municipios;9020;Puentes Viejas;182;176;227;365;
Municipios;1198;Quijorna;529;530;547;598;
Municipios;1202;Rascafría;593;587;607;648;
Municipios;1219;Redueña;232;208;197;236;
Municipios;1224;Ribatejada;178;174;192;212;
Municipios;1230;Rivas-Vaciamadrid;28310;28701;30978;31270;
Municipios;1245;Robledillo de la Jara;26;41;51;82;
Municipios;1258;Robledo de Chavela;963;932;1014;1051;
Municipios;1261;Robregordo;26;34;46;65;
Municipios;1277;Rozas de Madrid (Las);56163;52814;54526;57382;
Municipios;1283;Rozas de Puerto Real;588;557;583;590;
Municipios;1296;San Agustín del Guadalix;4379;4630;4989;5410;
Municipios;1300;San Fernando de Henares;25755;25250;27224;27152;
Municipios;1317;San Lorenzo de El Escorial;6050;5688;5190;5581;
Municipios;1338;San Martín de Valdeiglesias;2127;2049;2547;2532;
Municipios;1322;San Martín de la Vega;5632;5532;5834;6030;
Municipios;1343;San Sebastián de los Reyes;45486;44123;47054;48321;
Municipios;1356;Santa María de la Alameda;294;291;353;486;
Municipios;1369;Santorcaz;79;130;175;214;
Municipios;1375;Santos de la Humosa (Los);376;413;421;412;
Municipios;1381;Serna del Monte (La);34;36;44;76;
Municipios;1408;Serranillos del Valle;1377;1133;1215;1326;
Municipios;1415;Sevilla la Nueva;1927;1831;1952;2087;
Municipios;1436;Somosierra;42;42;44;91;
Municipios;1441;Soto del Real;2868;2777;2773;2871;
Municipios;1454;Talamanca de Jarama;798;741;776;846;
Municipios;1467;Tielmes;578;669;695;726;
Municipios;1473;Titulcia;280;301;296;362;
Municipios;1489;Torrejón de Ardoz;42796;42687;45251;47633;
Municipios;1505;Torrejón de Velasco;1092;1127;1084;1130;
Municipios;1492;Torrejón de la Calzada;3467;3430;3511;3560;
Municipios;1512;Torrelaguna;1136;1173;1293;1421;
Municipios;1527;Torrelodones;7585;7561;7984;8154;
Municipios;1533;Torremocha de Jarama;629;602;646;694;
Municipios;1548;Torres de la Alameda;3104;2860;3221;3281;
Municipios;9036;Tres Cantos;40053;39243;41003;42174;
Municipios;1551;Valdaracete;120;136;136;166;
Municipios;1564;Valdeavero;323;345;409;414;
Municipios;1570;Valdelaguna;147;156;180;167;
Municipios;1586;Valdemanco;148;149;165;182;
Municipios;1599;Valdemaqueda;150;151;172;213;
Municipios;1603;Valdemorillo;2766;2706;2958;3141;
Municipios;1610;Valdemoro;28668;28484;33693;36206;
Municipios;1625;Valdeolmos-Alalpardo;1167;1165;1271;1179;
Municipios;1631;Valdepiélagos;119;126;149;176;
Municipios;1646;Valdetorres de Jarama;811;801;906;1050;
Municipios;1659;Valdilecha;754;793;730;718;
Municipios;1662;Valverde de Alcalá;48;77;87;111;
Municipios;1678;Velilla de San Antonio;3355;3399;3561;3646;
Municipios;1684;Vellón (El);272;292;303;379;
Municipios;1697;Venturada;880;843;1024;1080;
Municipios;1718;Villa del Prado;1351;1402;1427;1458;
Municipios;1701;Villaconejos;671;705;804;825;
Municipios;1723;Villalbilla;2747;2779;3049;3223;
Municipios;1739;Villamanrique de Tajo;166;182;205;220;
Municipios;1744;Villamanta;629;591;654;711;
Municipios;1757;Villamantilla;272;273;312;311;
Municipios;1782;Villanueva de Perales;358;317;310;372;
Municipios;1760;Villanueva de la Cañada;7095;7312;8080;8389;
Municipios;1776;Villanueva del Pardillo;3877;3863;4219;4335;
Municipios;1795;Villar del Olmo;336;364;369;426;
Municipios;1809;Villarejo de Salvanés;2488;2495;2588;2454;
Municipios;1816;Villaviciosa de Odón;10668;10771;10804;11331;
Municipios;1821;Villavieja del Lozoya;61;68;67;87;
Municipios;1837;Zarzalejo;502;495;525;569;
