Serie;Codigo_municipio;Nombre;2023
Municipios;1505;Torrejón de Velasco;Torrejón de Velasco;148;158;170;
Municipios;1492;Torrejón de la Calzada;Torrejón de la Calzada;304;303;323;
Municipios;1512;Torrelaguna;Torrelaguna;173;181;187;
Municipios;1527;Torrelodones;Torrelodones;816;838;808;
Municipios;1533;Torremocha de Jarama;Torremocha de Jarama;49;52;59;
Municipios;1548;Torres de la Alameda;Torres de la Alameda;227;239;248;
Municipios;9036;Tres Cantos;Tres Cantos;1828;1914;2055;
Municipios;1551;Valdaracete;Valdaracete;35;38;37;
Municipios;1564;Valdeavero;Valdeavero;61;67;75;
Municipios;1570;Valdelaguna;Valdelaguna;52;47;49;
Municipios;1586;Valdemanco;Valdemanco;58;61;60;
Municipios;1599;Valdemaqueda;Valdemaqueda;38;41;44;
Municipios;1603;Valdemorillo;Valdemorillo;498;512;524;
Municipios;1610;Valdemoro;Valdemoro;2012;2087;2129;
Municipios;1625;Valdeolmos-Alalpardo;Valdeolmos-Alalpardo;121;140;145;
Municipios;1631;Valdepiélagos;Valdepiélagos;19;19;18;
Municipios;1646;Valdetorres de Jarama;Valdetorres de Jarama;172;191;188;
Municipios;1659;Valdilecha;Valdilecha;113;111;111;
Municipios;1662;Valverde de Alcalá;Valverde de Alcalá;22;29;30;
Municipios;1678;Velilla de San Antonio;Velilla de San Antonio;284;302;335;
Municipios;1684;Vellón (El);Vellón (El);92;84;84;
Municipios;1697;Venturada;Venturada;93;94;94;
Municipios;1718;Villa del Prado;Villa del Prado;269;279;269;
Municipios;1701;Villaconejos;Villaconejos;158;155;167;
Municipios;1723;Villalbilla;Villalbilla;383;413;440;
Municipios;1739;Villamanrique de Tajo;Villamanrique de Tajo;40;44;42;
Municipios;1744;Villamanta;Villamanta;107;107;110;
Municipios;1757;Villamantilla;Villamantilla;42;41;38;
Municipios;1782;Villanueva de Perales;Villanueva de Perales;58;67;66;
Municipios;1760;Villanueva de la Cañada;Villanueva de la Cañada;637;664;670;
Municipios;1776;Villanueva del Pardillo;Villanueva del Pardillo;382;398;421;
Municipios;1795;Villar del Olmo;Villar del Olmo;72;84;94;
Municipios;1809;Villarejo de Salvanés;Villarejo de Salvanés;270;265;293;
Municipios;1816;Villaviciosa de Odón;Villaviciosa de Odón;1595;1626;1645;
Municipios;1821;Villavieja del Lozoya;Villavieja del Lozoya;15;12;10;
Municipios;1837;Zarzalejo;Zarzalejo;58;58;55;
