Serie;Codigo_municipio;2022;2023
Municipios;0416;Cobeña;366;335;
Municipios;0468;Collado Mediano;287;293;
Municipios;0474;Collado Villalba;2592;2501;
Municipios;0455;Colmenar Viejo;2675;2706;
Municipios;0437;Colmenar de Oreja;285;290;
Municipios;0421;Colmenar del Arroyo;73;87;
Municipios;0442;Colmenarejo;302;302;
Municipios;0480;Corpa;39;35;
Municipios;0493;Coslada;2785;2689;
Municipios;0506;Cubas de la Sagra;345;323;
Municipios;0534;Daganzo de Arriba;433;423;
Municipios;0549;Escorial (El);616;603;
Municipios;0552;Estremera;53;55;
Municipios;0565;Fresnedillas de la Oliva;86;90;
Municipios;0571;Fresno de Torote;104;104;
Municipios;0587;Fuenlabrada;7338;6885;
Municipios;0590;Fuente el Saz de Jarama;282;288;
Municipios;0604;Fuentidueña de Tajo;85;94;
Municipios;0611;Galapagar;1446;1360;
Municipios;0626;Garganta de los Montes;12;13;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;12;15;
Municipios;0647;Gascones;7;8;
Municipios;0650;Getafe;8739;8378;
Municipios;0663;Griñón;405;368;
Municipios;0679;Guadalix de la Sierra;296;306;
Municipios;0685;Guadarrama;635;625;
Municipios;0698;Hiruela (La);5;3;
Municipios;0702;Horcajo de la Sierra-Aoslos;4;9;
Municipios;0719;Horcajuelo de la Sierra;6;5;
Municipios;0724;Hoyo de Manzanares;291;302;
Municipios;0730;Humanes de Madrid;970;903;
Municipios;0745;Leganés;6862;6671;
Municipios;0758;Loeches;446;409;
Municipios;0761;Lozoya;13;16;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;45;49;
Municipios;0783;Madarcos;1;2;
Municipios;0796;Madrid;126754;124448;
Municipios;0800;Majadahonda;3083;2940;
Municipios;0822;Manzanares el Real;404;366;
Municipios;0838;Meco;693;684;
Municipios;0843;Mejorada del Campo;983;935;
Municipios;0856;Miraflores de la Sierra;249;247;
Municipios;0869;Molar (El);475;445;
Municipios;0875;Molinos (Los);165;153;
Municipios;0881;Montejo de la Sierra;4;2;
Municipios;0894;Moraleja de Enmedio;232;222;
Municipios;0908;Moralzarzal;465;468;
Municipios;0915;Morata de Tajuña;341;334;
Municipios;0920;Móstoles;8576;8177;
Municipios;0936;Navacerrada;103;122;
Municipios;0941;Navalafuente;95;91;
Municipios;0954;Navalagamella;139;139;
Municipios;0967;Navalcarnero;1811;1706;
Municipios;0973;Navarredonda y San Mamés;5;5;
Municipios;0992;Navas del Rey;146;153;
Municipios;1006;Nuevo Baztán;263;261;
Municipios;1013;Olmeda de las Fuentes;14;13;
Municipios;1028;Orusco de Tajuña;45;43;
Municipios;1049;Paracuellos de Jarama;1484;1320;
Municipios;1065;Parla;6640;6196;
Municipios;1071;Patones;22;23;
Municipios;1087;Pedrezuela;312;310;
Municipios;1090;Pelayos de la Presa;117;117;
Municipios;1104;Perales de Tajuña;150;149;
Municipios;1111;Pezuela de las Torres;49;48;
Municipios;1126;Pinilla del Valle;4;6;
Municipios;1132;Pinto;2559;2421;
Municipios;1147;Piñuécar-Gandullas;3;5;
Municipios;1150;Pozuelo de Alarcón;3478;3449;
Municipios;1163;Pozuelo del Rey;69;65;
Municipios;1179;Prádena del Rincón;3;2;
Municipios;1185;Puebla de la Sierra;1;1;
Municipios;9020;Puentes Viejas;17;22;
Municipios;1198;Quijorna;160;164;
Municipios;1202;Rascafría;41;42;
Municipios;1219;Redueña;13;12;
Municipios;1224;Ribatejada;30;29;
Municipios;1230;Rivas-Vaciamadrid;5636;5458;
Municipios;1245;Robledillo de la Jara;1;6;
Municipios;1258;Robledo de Chavela;149;160;
Municipios;1261;Robregordo;2;4;
Municipios;1277;Rozas de Madrid (Las);4279;4348;
Municipios;1283;Rozas de Puerto Real;12;12;
Municipios;1296;San Agustín del Guadalix;499;466;
Municipios;1300;San Fernando de Henares;1456;1387;
Municipios;1317;San Lorenzo de El Escorial;626;577;
Municipios;1338;San Martín de Valdeiglesias;348;348;
Municipios;1322;San Martín de la Vega;958;935;
Municipios;1343;San Sebastián de los Reyes;4133;3920;
Municipios;1356;Santa María de la Alameda;52;51;
Municipios;1369;Santorcaz;33;29;
Municipios;1375;Santos de la Humosa (Los);139;137;
Municipios;1381;Serna del Monte (La);8;5;
Municipios;1408;Serranillos del Valle;209;192;
Municipios;1415;Sevilla la Nueva;360;353;
Municipios;1436;Somosierra;0;0;
Municipios;1441;Soto del Real;303;313;
Municipios;1454;Talamanca de Jarama;209;207;
Municipios;1467;Tielmes;128;124;
Municipios;1473;Titulcia;46;47;
Municipios;1489;Torrejón de Ardoz;6181;5927;
Municipios;1505;Torrejón de Velasco;176;180;
Municipios;1492;Torrejón de la Calzada;580;574;
Municipios;1512;Torrelaguna;195;182;
Municipios;1527;Torrelodones;999;971;
Municipios;1533;Torremocha de Jarama;35;36;
Municipios;1548;Torres de la Alameda;294;274;
Municipios;9036;Tres Cantos;2527;2482;
Municipios;1551;Valdaracete;19;20;
Municipios;1564;Valdeavero;85;88;
Municipios;1570;Valdelaguna;39;47;
Municipios;1586;Valdemanco;39;42;
Municipios;1599;Valdemaqueda;33;30;
Municipios;1603;Valdemorillo;581;595;
Municipios;1610;Valdemoro;3362;3296;
Municipios;1625;Valdeolmos-Alalpardo;189;202;
Municipios;1631;Valdepiélagos;28;25;
Municipios;1646;Valdetorres de Jarama;218;210;
Municipios;1659;Valdilecha;166;166;
Municipios;1662;Valverde de Alcalá;23;27;
Municipios;1678;Velilla de San Antonio;567;613;
Municipios;1684;Vellón (El);101;87;
Municipios;1697;Venturada;95;94;
Municipios;1718;Villa del Prado;314;328;
Municipios;1701;Villaconejos;149;138;
Municipios;1723;Villalbilla;1039;1041;
Municipios;1739;Villamanrique de Tajo;22;21;
Municipios;1744;Villamanta;114;113;
Municipios;1757;Villamantilla;68;63;
Municipios;1782;Villanueva de Perales;66;67;
Municipios;1760;Villanueva de la Cañada;1018;1009;
Municipios;1776;Villanueva del Pardillo;729;671;
Municipios;1795;Villar del Olmo;85;80;
Municipios;1809;Villarejo de Salvanés;328;313;
Municipios;1816;Villaviciosa de Odón;889;891;
Municipios;1821;Villavieja del Lozoya;13;19;
Municipios;1837;Zarzalejo;80;75;
