Serie;Codigo_municipio;Nombre;2021;2022;2023
Municipios;0437;Colmenar de Oreja;718;702;699;
Municipios;0421;Colmenar del Arroyo;169;168;158;
Municipios;0442;Colmenarejo;819;790;736;
Municipios;0480;Corpa;87;88;89;
Municipios;0493;Coslada;7131;6729;6356;
Municipios;0506;Cubas de la Sagra;795;763;736;
Municipios;0534;Daganzo de Arriba;983;907;848;
Municipios;0549;Escorial (El);1294;1260;1251;
Municipios;0552;Estremera;108;111;117;
Municipios;0565;Fresnedillas de la Oliva;162;173;169;
Municipios;0571;Fresno de Torote;244;229;238;
Municipios;0587;Fuenlabrada;16794;16327;15864;
Municipios;0590;Fuente el Saz de Jarama;555;599;606;
Municipios;0604;Fuentidueña de Tajo;182;194;202;
Municipios;0611;Galapagar;2756;2659;2549;
Municipios;0626;Garganta de los Montes;32;29;28;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;20;21;25;
Municipios;0647;Gascones;12;12;11;
Municipios;0650;Getafe;16780;16429;16097;
Municipios;0663;Griñón;959;919;914;
Municipios;0679;Guadalix de la Sierra;568;545;557;
Municipios;0685;Guadarrama;1374;1354;1307;
Municipios;0698;Hiruela (La);5;4;4;
Municipios;0702;Horcajo de la Sierra-Aoslos;21;27;24;
Municipios;0719;Horcajuelo de la Sierra;4;4;4;
Municipios;0724;Hoyo de Manzanares;640;647;620;
Municipios;0730;Humanes de Madrid;2489;2410;2208;
Municipios;0745;Leganés;17002;15883;14963;
Municipios;0758;Loeches;969;880;851;
Municipios;0761;Lozoya;39;36;42;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;140;133;120;
Municipios;0783;Madarcos;3;1;4;
Municipios;0796;Madrid;260199;251418;248990;
Municipios;0800;Majadahonda;5545;5287;5024;
Municipios;0822;Manzanares el Real;969;943;883;
Municipios;0838;Meco;1473;1429;1396;
Municipios;0843;Mejorada del Campo;2401;2337;2340;
Municipios;0856;Miraflores de la Sierra;580;566;603;
Municipios;0869;Molar (El);1018;997;956;
Municipios;0875;Molinos (Los);324;337;315;
Municipios;0881;Montejo de la Sierra;19;22;22;
Municipios;0894;Moraleja de Enmedio;500;494;523;
Municipios;0908;Moralzarzal;1126;1071;1061;
Municipios;0915;Morata de Tajuña;680;667;661;
Municipios;0920;Móstoles;19352;19030;18563;
Municipios;0936;Navacerrada;245;249;233;
Municipios;0941;Navalafuente;151;149;145;
Municipios;0954;Navalagamella;260;246;259;
Municipios;0967;Navalcarnero;3375;3385;3351;
Municipios;0973;Navarredonda y San Mamés;7;4;7;
Municipios;0992;Navas del Rey;257;266;275;
Municipios;1006;Nuevo Baztán;526;533;571;
Municipios;1013;Olmeda de las Fuentes;42;43;30;
Municipios;1028;Orusco de Tajuña;104;119;122;
Municipios;1049;Paracuellos de Jarama;3312;3105;2993;
Municipios;1065;Parla;15042;14338;13824;
Municipios;1071;Patones;42;41;40;
Municipios;1087;Pedrezuela;733;733;704;
Municipios;1090;Pelayos de la Presa;235;232;226;
Municipios;1104;Perales de Tajuña;289;276;278;
Municipios;1111;Pezuela de las Torres;86;93;94;
Municipios;1126;Pinilla del Valle;11;12;14;
Municipios;1132;Pinto;5582;5426;5178;
Municipios;1147;Piñuécar-Gandullas;15;14;16;
Municipios;1150;Pozuelo de Alarcón;5710;5543;5437;
Municipios;1163;Pozuelo del Rey;174;166;155;
Municipios;1179;Prádena del Rincón;18;11;10;
Municipios;1185;Puebla de la Sierra;5;4;4;
Municipios;9020;Puentes Viejas;81;68;74;
Municipios;1198;Quijorna;321;314;275;
Municipios;1202;Rascafría;119;113;101;
Municipios;1219;Redueña;24;19;23;
Municipios;1224;Ribatejada;77;70;75;
Municipios;1230;Rivas-Vaciamadrid;8895;9041;9197;
Municipios;1245;Robledillo de la Jara;9;6;8;
Municipios;1258;Robledo de Chavela;340;346;339;
Municipios;1261;Robregordo;7;8;11;
Municipios;1277;Rozas de Madrid (Las);7745;7315;7175;
Municipios;1283;Rozas de Puerto Real;46;41;38;
Municipios;1296;San Agustín del Guadalix;1247;1175;1096;
Municipios;1300;San Fernando de Henares;3125;3023;3030;
Municipios;1317;San Lorenzo de El Escorial;1433;1325;1213;
Municipios;1338;San Martín de Valdeiglesias;660;690;659;
Municipios;1322;San Martín de la Vega;2007;1916;1865;
Municipios;1343;San Sebastián de los Reyes;8851;8557;8285;
Municipios;1356;Santa María de la Alameda;115;102;102;
Municipios;1369;Santorcaz;91;84;81;
Municipios;1375;Santos de la Humosa (Los);352;309;297;
Municipios;1381;Serna del Monte (La);9;9;7;
Municipios;1408;Serranillos del Valle;399;398;410;
Municipios;1415;Sevilla la Nueva;1021;944;854;
Municipios;1436;Somosierra;4;3;5;
Municipios;1441;Soto del Real;622;630;642;
Municipios;1454;Talamanca de Jarama;457;469;475;
Municipios;1467;Tielmes;266;244;235;
Municipios;1473;Titulcia;92;96;96;
Municipios;1489;Torrejón de Ardoz;13960;13809;13535;
Municipios;1505;Torrejón de Velasco;414;397;404;
Municipios;1492;Torrejón de la Calzada;927;1001;1009;
Municipios;1512;Torrelaguna;415;401;394;
Municipios;1527;Torrelodones;1723;1611;1546;
Municipios;1533;Torremocha de Jarama;91;84;75;
Municipios;1548;Torres de la Alameda;766;706;685;
Municipios;9036;Tres Cantos;3890;3959;4058;
Municipios;1551;Valdaracete;47;47;47;
Municipios;1564;Valdeavero;200;174;168;
Municipios;1570;Valdelaguna;100;107;106;
Municipios;1586;Valdemanco;118;109;108;
Municipios;1599;Valdemaqueda;60;56;55;
Municipios;1603;Valdemorillo;1145;1085;1035;
Municipios;1610;Valdemoro;8553;8117;7648;
Municipios;1625;Valdeolmos-Alalpardo;486;474;431;
Municipios;1631;Valdepiélagos;59;56;48;
Municipios;1646;Valdetorres de Jarama;408;412;393;
Municipios;1659;Valdilecha;258;269;276;
Municipios;1662;Valverde de Alcalá;52;55;47;
Municipios;1678;Velilla de San Antonio;1197;1174;1227;
Municipios;1684;Vellón (El);233;230;239;
Municipios;1697;Venturada;203;184;178;
Municipios;1718;Villa del Prado;500;512;547;
Municipios;1701;Villaconejos;273;276;266;
Municipios;1723;Villalbilla;1659;1771;1844;
Municipios;1739;Villamanrique de Tajo;70;73;72;
Municipios;1744;Villamanta;205;214;202;
Municipios;1757;Villamantilla;176;156;158;
Municipios;1782;Villanueva de Perales;149;155;144;
Municipios;1760;Villanueva de la Cañada;1777;1729;1705;
Municipios;1776;Villanueva del Pardillo;1650;1430;1259;
Municipios;1795;Villar del Olmo;169;165;178;
Municipios;1809;Villarejo de Salvanés;627;608;609;
Municipios;1816;Villaviciosa de Odón;2030;1901;1853;
Municipios;1821;Villavieja del Lozoya;14;18;22;
Municipios;1837;Zarzalejo;152;138;131;
