Serie;Codigo_municipio;Nombre;2021;2022;2023
Municipios;0549;Escorial (El);1441;1474;1480;
Municipios;0552;Estremera;78;91;91;
Municipios;0565;Fresnedillas de la Oliva;115;123;125;
Municipios;0571;Fresno de Torote;142;146;166;
Municipios;0587;Fuenlabrada;13633;13778;14159;
Municipios;0590;Fuente el Saz de Jarama;506;529;565;
Municipios;0604;Fuentidueña de Tajo;171;167;171;
Municipios;0611;Galapagar;2911;2977;2986;
Municipios;0626;Garganta de los Montes;33;36;34;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;33;42;45;
Municipios;0647;Gascones;17;18;22;
Municipios;0650;Getafe;10856;11143;11629;
Municipios;0663;Griñón;718;725;754;
Municipios;0679;Guadalix de la Sierra;479;514;530;
Municipios;0685;Guadarrama;1246;1323;1388;
Municipios;0698;Hiruela (La);9;7;5;
Municipios;0702;Horcajo de la Sierra-Aoslos;11;17;16;
Municipios;0719;Horcajuelo de la Sierra;7;9;10;
Municipios;0724;Hoyo de Manzanares;750;777;795;
Municipios;0730;Humanes de Madrid;1077;1064;1117;
Municipios;0745;Leganés;11955;12020;12373;
Municipios;0758;Loeches;559;606;636;
Municipios;0761;Lozoya;53;53;59;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;86;94;109;
Municipios;0783;Madarcos;3;4;9;
Municipios;0796;Madrid;233415;237398;241670;
Municipios;0800;Majadahonda;5070;5218;5332;
Municipios;0822;Manzanares el Real;641;665;727;
Municipios;0838;Meco;1053;1136;1206;
Municipios;0843;Mejorada del Campo;1640;1691;1745;
Municipios;0856;Miraflores de la Sierra;525;541;584;
Municipios;0869;Molar (El);577;626;678;
Municipios;0875;Molinos (Los);432;454;455;
Municipios;0881;Montejo de la Sierra;40;38;41;
Municipios;0894;Moraleja de Enmedio;387;398;416;
Municipios;0908;Moralzarzal;1055;1102;1177;
Municipios;0915;Morata de Tajuña;560;554;557;
Municipios;0920;Móstoles;12869;13011;13226;
Municipios;0936;Navacerrada;259;267;268;
Municipios;0941;Navalafuente;140;144;154;
Municipios;0954;Navalagamella;198;224;251;
Municipios;0967;Navalcarnero;1840;1891;1970;
Municipios;0973;Navarredonda y San Mamés;23;23;19;
Municipios;0992;Navas del Rey;211;228;241;
Municipios;1006;Nuevo Baztán;585;599;629;
Municipios;1013;Olmeda de las Fuentes;28;33;41;
Municipios;1028;Orusco de Tajuña;91;88;105;
Municipios;1049;Paracuellos de Jarama;1285;1413;1552;
Municipios;1065;Parla;6675;6991;7421;
Municipios;1071;Patones;33;35;33;
Municipios;1087;Pedrezuela;395;424;451;
Municipios;1090;Pelayos de la Presa;222;216;237;
Municipios;1104;Perales de Tajuña;222;229;244;
Municipios;1111;Pezuela de las Torres;54;57;74;
Municipios;1126;Pinilla del Valle;18;17;13;
Municipios;1132;Pinto;3282;3498;3675;
Municipios;1147;Piñuécar-Gandullas;24;23;25;
Municipios;1150;Pozuelo de Alarcón;6840;6945;7058;
Municipios;1163;Pozuelo del Rey;72;75;80;
Municipios;1179;Prádena del Rincón;8;11;12;
Municipios;1185;Puebla de la Sierra;10;6;7;
Municipios;9020;Puentes Viejas;68;69;72;
Municipios;1198;Quijorna;225;232;273;
Municipios;1202;Rascafría;166;179;185;
Municipios;1219;Redueña;23;22;20;
Municipios;1224;Ribatejada;63;69;86;
Municipios;1230;Rivas-Vaciamadrid;6880;7065;7312;
Municipios;1245;Robledillo de la Jara;8;12;12;
Municipios;1258;Robledo de Chavela;379;413;425;
Municipios;1261;Robregordo;2;1;1;
Municipios;1277;Rozas de Madrid (Las);6631;6968;7232;
Municipios;1283;Rozas de Puerto Real;53;57;52;
Municipios;1296;San Agustín del Guadalix;959;1049;1100;
Municipios;1300;San Fernando de Henares;3147;3263;3377;
Municipios;1317;San Lorenzo de El Escorial;1550;1551;1581;
Municipios;1338;San Martín de Valdeiglesias;633;634;682;
Municipios;1322;San Martín de la Vega;1374;1436;1467;
Municipios;1343;San Sebastián de los Reyes;5774;5934;6209;
Municipios;1356;Santa María de la Alameda;156;157;153;
Municipios;1369;Santorcaz;64;77;79;
Municipios;1375;Santos de la Humosa (Los);154;151;164;
Municipios;1381;Serna del Monte (La);8;6;8;
Municipios;1408;Serranillos del Valle;323;339;376;
Municipios;1415;Sevilla la Nueva;616;658;702;
Municipios;1436;Somosierra;11;12;13;
Municipios;1441;Soto del Real;805;814;808;
Municipios;1454;Talamanca de Jarama;241;278;293;
Municipios;1467;Tielmes;209;212;199;
Municipios;1473;Titulcia;99;107;118;
Municipios;1489;Torrejón de Ardoz;8219;8492;8918;
Municipios;1505;Torrejón de Velasco;315;326;346;
Municipios;1492;Torrejón de la Calzada;584;594;639;
Municipios;1512;Torrelaguna;336;349;347;
Municipios;1527;Torrelodones;1944;1971;2054;
Municipios;1533;Torremocha de Jarama;63;61;69;
Municipios;1548;Torres de la Alameda;530;531;572;
Municipios;9036;Tres Cantos;3952;3980;3975;
Municipios;1551;Valdaracete;56;57;60;
Municipios;1564;Valdeavero;105;107;109;
Municipios;1570;Valdelaguna;71;71;75;
Municipios;1586;Valdemanco;70;68;74;
Municipios;1599;Valdemaqueda;59;67;81;
Municipios;1603;Valdemorillo;1041;1089;1136;
Municipios;1610;Valdemoro;4695;5049;5586;
Municipios;1625;Valdeolmos-Alalpardo;262;271;286;
Municipios;1631;Valdepiélagos;50;49;50;
Municipios;1646;Valdetorres de Jarama;332;340;345;
Municipios;1659;Valdilecha;218;222;224;
Municipios;1662;Valverde de Alcalá;43;41;42;
Municipios;1678;Velilla de San Antonio;935;977;1029;
Municipios;1684;Vellón (El);113;129;158;
Municipios;1697;Venturada;219;222;240;
Municipios;1718;Villa del Prado;464;488;489;
Municipios;1701;Villaconejos;244;248;258;
Municipios;1723;Villalbilla;859;931;998;
Municipios;1739;Villamanrique de Tajo;51;56;51;
Municipios;1744;Villamanta;164;170;178;
Municipios;1757;Villamantilla;116;119;121;
Municipios;1782;Villanueva de Perales;131;139;139;
Municipios;1760;Villanueva de la Cañada;1664;1713;1729;
Municipios;1776;Villanueva del Pardillo;1106;1207;1337;
Municipios;1795;Villar del Olmo;225;220;209;
Municipios;1809;Villarejo de Salvanés;528;528;536;
Municipios;1816;Villaviciosa de Odón;2033;2051;2032;
Municipios;1821;Villavieja del Lozoya;19;17;24;
Municipios;1837;Zarzalejo;154;158;155;
