Serie;Codigo_municipio;Nombre;2023
Municipios;0395;Cervera de Buitrago;7.3;0.65;10.429;0.929;0.144
Municipios;0513;Chapinería;1.871;0.703;2.247;0.845;0.137
Municipios;0528;Chinchón;3.162;0.802;3.185;0.808;0.173
Municipios;0409;Ciempozuelos;3.585;0.791;4.307;0.951;0.102
Municipios;0416;Cobeña;1.628;0.416;2.171;0.554;0.142
Municipios;0468;Collado Mediano;1.336;0.588;1.699;0.748;0.148
Municipios;0474;Collado Villalba;1.469;0.667;1.813;0.823;0.129
Municipios;0259;Brea de Tajo;7.211;1.105;6.85;1.05;0.161
Municipios;0246;Braojos;6.913;0.261;8.833;0.333;0.2
Municipios;0231;Boalo (El);1.461;0.546;2.011;0.751;0.142
Municipios;0225;Boadilla del Monte;3.106;0.307;4.84;0.479;0.197
Municipios;0035;Alameda del Valle;7.781;0.594;11.318;0.864;0.214
Municipios;0040;Alamo (El);1.742;0.734;2.415;1.017;0.125
Municipios;0053;Alcalá de Henares;3.814;0.772;4.469;0.904;0.119
Municipios;0066;Alcobendas;5.845;0.504;7.452;0.642;0.193
Municipios;0072;Alcorcón;2.998;0.692;4.023;0.929;0.13
Municipios;0088;Aldea del Fresno;3.177;0.961;3.863;1.168;0.112
Municipios;0091;Algete;2.419;0.482;2.809;0.559;0.176
Municipios;0105;Alpedrete;1.559;0.507;2.267;0.738;0.148
Municipios;0112;Ambite;2.092;0.877;2.894;1.213;0.137
Municipios;0127;Anchuelo;6.671;0.843;5.022;0.634;0.118
Municipios;0133;Aranjuez;4.374;0.838;5.343;1.024;0.112
Municipios;0148;Arganda del Rey;3.761;0.945;4.47;1.123;0.154
Municipios;0151;Arroyomolinos;3.695;0.708;5.712;1.094;0.133
Municipios;0164;Atazar (El);12.286;0.929;24.571;1.857;0.095
Municipios;0170;Batres;1.701;0.443;2.596;0.675;0.123
Municipios;0186;Becerril de la Sierra;1.506;0.654;1.696;0.737;0.155
Municipios;0199;Belmonte de Tajo;4.614;0.947;4.276;0.878;0.115
Municipios;0210;Berrueco (El);7.531;0.735;5.591;0.545;0.148
Municipios;0203;Berzosa del Lozoya;33.25;0.35;35.0;0.368;0.223
Municipios;0455;Colmenar Viejo;1.936;0.551;2.238;0.637;0.126
Municipios;0421;Colmenar del Arroyo;4.497;0.718;5.194;0.829;0.138
Municipios;0941;Navalafuente;0.792;0.688;1.258;1.093;0.091
Municipios;0838;Meco;9.262;0.616;12.168;0.809;0.121
Municipios;0724;Hoyo de Manzanares;0.687;0.381;0.764;0.424;0.153
Municipios;0730;Humanes de Madrid;4.849;1.047;5.46;1.178;0.27
Municipios;0745;Leganés;2.857;0.775;3.266;0.886;0.12
Municipios;0758;Loeches;3.379;0.752;4.622;1.028;0.156
Municipios;0761;Lozoya;7.441;0.542;8.608;0.627;0.189
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;3.45;0.706;4.53;0.928;0.178
Municipios;0783;Madarcos;56.889;0.111;256.0;0.5;0.244
Municipios;0800;Majadahonda;3.058;0.371;3.771;0.457;0.217
Municipios;0822;Manzanares el Real;0.891;0.596;1.145;0.765;0.121
Municipios;0843;Mejorada del Campo;1.8;0.76;2.098;0.886;0.141
Municipios;0442;Colmenarejo;1.029;0.561;1.361;0.742;0.113
Municipios;0856;Miraflores de la Sierra;1.214;0.61;1.41;0.708;0.122
Municipios;0869;Molar (El);1.379;0.715;1.833;0.951;0.103
Municipios;0875;Molinos (Los);0.749;0.446;0.82;0.488;0.142
Municipios;0881;Montejo de la Sierra;2.854;0.268;3.656;0.344;0.145
Municipios;0894;Moraleja de Enmedio;2.195;0.587;3.043;0.813;0.217
Municipios;0908;Moralzarzal;1.093;0.455;1.549;0.645;0.135
Municipios;0915;Morata de Tajuña;1.266;0.862;1.388;0.945;0.116
Municipios;0920;Móstoles;1.477;0.821;1.55;0.862;0.103
Municipios;0936;Navacerrada;1.459;0.496;1.643;0.559;0.174
Municipios;0719;Horcajuelo de la Sierra;5.0;0.3;5.556;0.333;0.231
Municipios;0702;Horcajo de la Sierra0Aoslos;4.5;0.5;5.538;0.615;0.199
Municipios;0698;Hiruela (La);7.0;0.4;2.917;0.167;0.4
Municipios;0685;Guadarrama;2.077;0.524;2.665;0.672;0.137
Municipios;0480;Corpa;2.146;0.875;2.191;0.894;0.072
Municipios;0493;Coslada;4.417;0.739;3.889;0.651;0.139
Municipios;0506;Cubas de la Sagra;7.099;0.646;10.135;0.923;0.118
Municipios;0534;Daganzo de Arriba;4.164;0.539;6.698;0.867;0.136
Municipios;0549;Escorial (El);1.224;0.514;1.365;0.573;0.143
Municipios;0552;Estremera;6.857;1.033;6.178;0.931;0.166
Municipios;0565;Fresnedillas de la Oliva;1.024;0.968;1.032;0.976;0.113
Municipios;0571;Fresno de Torote;0.47;0.753;0.722;1.157;0.092
Municipios;0587;Fuenlabrada;2.175;0.79;2.271;0.825;0.128
Municipios;0590;Fuente el Saz de Jarama;1.572;0.623;2.005;0.795;0.179
Municipios;0604;Fuentidueña de Tajo;1.111;0.912;1.145;0.94;0.127
Municipios;0611;Galapagar;1.336;0.542;1.565;0.634;0.141
Municipios;0626;Garganta de los Montes;1.206;0.647;1.139;0.611;0.176
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;1.467;0.489;2.276;0.759;0.162
Municipios;0647;Gascones;2.182;0.455;2.824;0.588;0.247
Municipios;0650;Getafe;5.815;0.788;6.918;0.938;0.119
Municipios;0663;Griñón;4.097;0.537;4.576;0.6;0.203
Municipios;0679;Guadalix de la Sierra;1.453;0.66;1.897;0.862;0.13
Municipios;1837;Zarzalejo;0.942;0.794;1.074;0.904;0.149
