Serie;Codigo_municipio;Nombre;2023
Municipios;1258;Robledo de Chavela;205;30;88;754;430
Municipios;1261;Robregordo;4;0;1;11;6
Municipios;1277;Rozas de Madrid (Las);2332;36;1186;28465;14727
Municipios;1283;Rozas de Puerto Real;28;4;8;139;75
Municipios;1296;San Agustín del Guadalix;415;12;234;2714;1453
Municipios;1300;San Fernando de Henares;1667;12;1224;7061;3984
Municipios;1317;San Lorenzo de El Escorial;630;25;255;3727;1986
Municipios;1338;San Martín de Valdeiglesias;464;19;244;1395;809
Municipios;1322;San Martín de la Vega;955;64;583;3152;1834
Municipios;1343;San Sebastián de los Reyes;2919;47;1788;18720;10068
Municipios;1356;Santa María de la Alameda;89;20;63;266;172
Municipios;1369;Santorcaz;42;7;25;119;74
Municipios;1375;Santos de la Humosa (Los);103;8;45;325;185
Municipios;1381;Serna del Monte (La);7;4;2;31;18
Municipios;1408;Serranillos del Valle;163;6;183;846;497
Municipios;1415;Sevilla la Nueva;338;10;234;1589;891
Municipios;1436;Somosierra;4;1;1;30;16
Municipios;1441;Soto del Real;266;13;142;1842;987
Municipios;1454;Talamanca de Jarama;155;11;84;541;310
Municipios;1467;Tielmes;131;13;69;349;208
Municipios;1473;Titulcia;79;5;34;180;106
Municipios;1489;Torrejón de Ardoz;5619;44;2449;17416;9671
Municipios;1505;Torrejón de Velasco;147;26;156;817;481
Municipios;1492;Torrejón de la Calzada;330;9;386;1741;1010
Municipios;1512;Torrelaguna;183;16;102;813;457
Municipios;1527;Torrelodones;561;13;274;6830;3530
Municipios;1533;Torremocha de Jarama;33;8;31;202;116
Municipios;1548;Torres de la Alameda;316;17;376;1435;847
Municipios;9036;Tres Cantos;1231;11;469;10404;5377
Municipios;1551;Valdaracete;36;10;14;69;44
Municipios;1564;Valdeavero;65;13;73;277;171
Municipios;1570;Valdelaguna;44;6;28;119;74
Municipios;1586;Valdemanco;35;0;35;137;85
Municipios;1599;Valdemaqueda;43;8;41;125;85
Municipios;1603;Valdemorillo;515;26;295;2880;1577
Municipios;1610;Valdemoro;3342;25;1899;11983;6705
Municipios;1625;Valdeolmos0Alalpardo;94;10;57;888;472
Municipios;1631;Valdepiélagos;22;5;25;109;66
Municipios;1646;Valdetorres de Jarama;218;19;128;734;430
Municipios;1659;Valdilecha;136;28;83;414;255
Municipios;1662;Valverde de Alcalá;17;3;7;54;32
Municipios;1678;Velilla de San Antonio;553;7;460;2122;1230
Municipios;1684;Vellón (El);87;10;52;243;148
Municipios;1697;Venturada;88;4;51;755;399
Municipios;1718;Villa del Prado;303;149;135;923;596
Municipios;1701;Villaconejos;155;64;92;587;361
Municipios;1723;Villalbilla;459;7;360;2231;1252
Municipios;1739;Villamanrique de Tajo;51;19;13;118;74
Municipios;1744;Villamanta;134;27;105;433;274
Municipios;1757;Villamantilla;63;4;47;196;118
Municipios;1782;Villanueva de Perales;67;10;30;281;159
Municipios;1760;Villanueva de la Cañada;593;21;281;5671;2968
Municipios;1776;Villanueva del Pardillo;522;10;285;3321;1784
Municipios;1795;Villar del Olmo;81;4;86;432;254
Municipios;1809;Villarejo de Salvanés;322;60;240;1091;663
Municipios;1816;Villaviciosa de Odón;651;23;554;7587;4023
Municipios;1821;Villavieja del Lozoya;11;3;7;45;27
Municipios;1837;Zarzalejo;105;8;56;302;179
