Serie;Codigo_municipio;Nombre;2020;2021; 2022
Municipios;0442;Colmenarejo;5.10;5.25;5.53;
Municipios;0480;Corpa;8.02;7.14;7.46;
Municipios;0493;Coslada;6.82;7.19;7.75;
Municipios;0506;Cubas de la Sagra;6.24;5.75;5.36;
Municipios;0534;Daganzo de Arriba;3.32;3.30;3.50;
Municipios;0549;Escorial (El);8.12;8.29;8.62;
Municipios;0552;Estremera;15.67;13.76;13.33;
Municipios;0565;Fresnedillas de la Oliva;5.45;5.57;5.94;
Municipios;0571;Fresno de Torote;5.92;6.62;6.87;
Municipios;0587;Fuenlabrada;4.26;4.50;4.81;
Municipios;0590;Fuente el Saz de Jarama;6.54;6.58;6.41;
Municipios;0604;Fuentidueña de Tajo;8.19;8.12;8.36;
Municipios;0611;Galapagar;5.68;5.99;6.30;
Municipios;0626;Garganta de los Montes;10.08;9.00;9.62;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;9.71;8.72;8.86;
Municipios;0647;Gascones;5.68;6.81;7.08;
Municipios;0650;Getafe;8.63;9.22;9.75;
Municipios;0663;Griñón;6.72;6.60;6.70;
Municipios;0679;Guadalix de la Sierra;6.86;6.76;7.03;
Municipios;0685;Guadarrama;8.75;8.49;8.59;
Municipios;0698;Hiruela (La);13.85;11.11;10.67;
Municipios;0702;Horcajo de la Sierra-Aoslos;7.89;7.06;6.47;
Municipios;0719;Horcajuelo de la Sierra;11.24;13.21;13.64;
Municipios;0724;Hoyo de Manzanares;6.79;6.73;6.80;
Municipios;0730;Humanes de Madrid;3.26;3.35;3.58;
Municipios;0745;Leganés;9.87;10.49;11.15;
Municipios;0758;Loeches;3.62;3.56;3.64;
Municipios;0761;Lozoya;13.10;12.14;12.29;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;11.72;11.37;11.29;
Municipios;0783;Madarcos;22.45;17.54;17.46;
Municipios;0796;Madrid;11.00;10.96;11.07;
Municipios;0800;Majadahonda;7.10;7.47;8.00;
Municipios;0822;Manzanares el Real;5.62;5.72;6.05;
Municipios;0838;Meco;3.39;3.26;3.30;
Municipios;0843;Mejorada del Campo;4.28;4.39;4.64;
Municipios;0856;Miraflores de la Sierra;6.96;7.23;7.06;
Municipios;0869;Molar (El);5.16;5.28;5.49;
Municipios;0875;Molinos (Los);9.59;9.62;9.90;
Municipios;0881;Montejo de la Sierra;18.41;19.45;19.62;
Municipios;0894;Moraleja de Enmedio;5.63;5.55;5.70;
Municipios;0908;Moralzarzal;6.34;6.31;6.55;
Municipios;0915;Morata de Tajuña;9.21;8.64;9.12;
Municipios;0920;Móstoles;7.05;7.56;8.19;
Municipios;0936;Navacerrada;9.12;8.85;9.11;
Municipios;0941;Navalafuente;5.03;4.90;5.02;
Municipios;0954;Navalagamella;6.30;5.99;5.66;
Municipios;0967;Navalcarnero;5.86;5.63;5.86;
Municipios;0973;Navarredonda y San Mamés;14.73;13.48;13.77;
Municipios;0992;Navas del Rey;9.61;9.37;9.54;
Municipios;1006;Nuevo Baztán;4.48;4.68;4.97;
Municipios;1013;Olmeda de las Fuentes;6.65;7.00;6.65;
Municipios;1028;Orusco de Tajuña;13.13;12.55;11.92;
Municipios;1049;Paracuellos de Jarama;3.31;3.46;3.50;
Municipios;1065;Parla;3.94;4.22;4.50;
Municipios;1071;Patones;18.55;14.69;16.04;
Municipios;1087;Pedrezuela;5.01;4.61;4.82;
Municipios;1090;Pelayos de la Presa;10.16;9.80;10.12;
Municipios;1104;Perales de Tajuña;8.96;8.47;8.37;
Municipios;1111;Pezuela de las Torres;10.03;10.25;9.34;
Municipios;1126;Pinilla del Valle;14.74;13.78;13.13;
Municipios;1132;Pinto;5.42;5.53;5.73;
Municipios;1147;Piñuécar-Gandullas;13.97;14.05;11.41;
Municipios;1150;Pozuelo de Alarcón;7.95;8.25;8.64;
Municipios;1163;Pozuelo del Rey;3.84;4.20;4.67;
Municipios;1179;Prádena del Rincón;18.40;15.44;15.65;
Municipios;1185;Puebla de la Sierra;10.96;6.67;9.52;
Municipios;9020;Puentes Viejas;9.87;9.46;10.33;
Municipios;1198;Quijorna;6.24;6.21;6.43;
Municipios;1202;Rascafría;11.54;11.74;12.50;
Municipios;1219;Redueña;10.74;10.20;12.08;
Municipios;1224;Ribatejada;8.99;8.92;9.18;
Municipios;1230;Rivas-Vaciamadrid;2.77;2.80;2.90;
Municipios;1245;Robledillo de la Jara;23.16;21.65;14.91;
Municipios;1258;Robledo de Chavela;9.67;9.31;9.27;
Municipios;1261;Robregordo;24.62;21.13;21.43;
Municipios;1277;Rozas de Madrid (Las);5.78;5.87;6.28;
Municipios;1283;Rozas de Puerto Real;17.66;16.27;17.85;
Municipios;1296;San Agustín del Guadalix;4.51;4.52;4.82;
Municipios;1300;San Fernando de Henares;6.08;6.00;6.23;
Municipios;1317;San Lorenzo de El Escorial;8.77;8.69;8.96;
Municipios;1338;San Martín de Valdeiglesias;11.51;10.54;10.54;
Municipios;1322;San Martín de la Vega;4.65;4.62;4.70;
Municipios;1343;San Sebastián de los Reyes;5.71;5.91;6.21;
Municipios;1356;Santa María de la Alameda;7.80;8.64;7.61;
Municipios;1369;Santorcaz;10.90;10.27;10.10;
Municipios;1375;Santos de la Humosa (Los);5.09;5.06;5.56;
Municipios;1381;Serna del Monte (La);4.60;4.17;2.78;
Municipios;1408;Serranillos del Valle;5.45;5.40;5.61;
Municipios;1415;Sevilla la Nueva;6.22;5.82;6.16;
Municipios;1436;Somosierra;17.24;16.09;13.79;
Municipios;1441;Soto del Real;7.77;7.85;8.10;
Municipios;1454;Talamanca de Jarama;6.01;6.02;6.56;
Municipios;1467;Tielmes;9.47;9.10;9.52;
Municipios;1473;Titulcia;8.65;9.34;9.43;
Municipios;1489;Torrejón de Ardoz;5.82;6.01;6.18;
Municipios;1505;Torrejón de Velasco;6.02;5.99;5.64;
Municipios;1492;Torrejón de la Calzada;3.71;3.78;3.89;
Municipios;1512;Torrelaguna;8.69;8.19;8.48;
Municipios;1527;Torrelodones;6.01;5.99;6.42;
Municipios;1533;Torremocha de Jarama;17.86;17.33;18.05;
Municipios;1548;Torres de la Alameda;7.53;7.06;7.10;
Municipios;9036;Tres Cantos;5.10;5.11;5.54;
Municipios;1551;Valdaracete;12.40;12.58;12.92;
Municipios;1564;Valdeavero;5.72;5.27;5.88;
Municipios;1570;Valdelaguna;9.91;9.16;9.65;
Municipios;1586;Valdemanco;10.80;10.47;10.84;
Municipios;1599;Valdemaqueda;10.97;11.41;11.40;
Municipios;1603;Valdemorillo;6.19;6.17;6.53;
Municipios;1610;Valdemoro;4.42;4.42;4.66;
Municipios;1625;Valdeolmos-Alalpardo;4.68;4.66;4.91;
Municipios;1631;Valdepiélagos;7.82;8.17;8.86;
Municipios;1646;Valdetorres de Jarama;8.27;8.18;7.72;
Municipios;1659;Valdilecha;6.84;6.79;6.89;
Municipios;1662;Valverde de Alcalá;7.63;7.14;7.33;
Municipios;1678;Velilla de San Antonio;3.38;3.62;3.69;
Municipios;1684;Vellón (El);7.88;7.87;8.33;
Municipios;1697;Venturada;5.80;6.07;6.05;
Municipios;1718;Villa del Prado;9.46;9.04;9.35;
Municipios;1701;Villaconejos;9.50;9.53;9.52;
Municipios;1723;Villalbilla;3.77;3.59;3.54;
Municipios;1739;Villamanrique de Tajo;11.32;11.81;12.02;
Municipios;1744;Villamanta;12.21;11.43;11.35;
Municipios;1757;Villamantilla;6.75;6.08;5.62;
Municipios;1782;Villanueva de Perales;5.21;5.82;5.98;
Municipios;1760;Villanueva de la Cañada;5.00;5.06;5.23;
Municipios;1776;Villanueva del Pardillo;3.62;3.76;4.00;
Municipios;1795;Villar del Olmo;5.34;4.98;5.27;
Municipios;1809;Villarejo de Salvanés;8.14;7.98;8.26;
Municipios;1816;Villaviciosa de Odón;7.97;8.29;8.87;
Municipios;1821;Villavieja del Lozoya;10.69;10.14;10.92;
Municipios;1837;Zarzalejo;10.15;9.52;9.08;
