Serie;Codigo_municipio;Nombre;2020;2021; 2022
Municipios;0246;Braojos;48.54;49.54;47.71;
Municipios;0259;Brea de Tajo;44.47;43.21;42.51;
Municipios;0262;Brunete;57.52;56.22;54.46;
Municipios;0278;Buitrago del Lozoya;54.57;52.22;52.05;
Municipios;0284;Bustarviejo;50.99;50.31;48.52;
Municipios;0297;Cabanillas de la Sierra;50.45;50.90;50.11;
Municipios;0301;Cabrera (La);52.85;51.22;50.66;
Municipios;0318;Cadalso de los Vidrios;50.67;48.92;48.45;
Municipios;0323;Camarma de Esteruelas;59.62;57.76;56.35;
Municipios;0339;Campo Real;59.86;58.96;57.87;
Municipios;0344;Canencia;34.23;33.19;33.41;
Municipios;0357;Carabaña;54.88;54.44;53.48;
Municipios;0360;Casarrubuelos;60.83;59.23;57.61;
Municipios;0376;Cenicientos;46.22;46.33;44.95;
Municipios;0382;Cercedilla;50.62;49.82;49.46;
Municipios;0395;Cervera de Buitrago;32.72;29.11;28.99;
Municipios;0513;Chapinería;53.52;53.01;52.87;
Municipios;0528;Chinchón;51.08;50.40;49.45;
Municipios;0409;Ciempozuelos;57.10;55.96;54.21;
Municipios;0416;Cobeña;60.55;59.24;58.36;
Municipios;0468;Collado Mediano;51.95;51.06;50.17;
Municipios;0474;Collado Villalba;55.51;54.36;53.52;
Municipios;0455;Colmenar Viejo;57.87;57.29;56.46;
Municipios;0437;Colmenar de Oreja;51.35;50.52;50.05;
Municipios;0421;Colmenar del Arroyo;50.98;50.51;49.48;
Municipios;0442;Colmenarejo;56.05;55.23;54.13;
Municipios;0480;Corpa;60.03;60.11;57.07;
Municipios;0493;Coslada;50.51;49.43;48.11;
Municipios;0506;Cubas de la Sagra;62.09;61.29;59.88;
Municipios;0534;Daganzo de Arriba;58.88;57.27;55.93;
Municipios;0549;Escorial (El);49.69;49.14;48.37;
Municipios;0552;Estremera;47.53;47.21;46.60;
Municipios;0565;Fresnedillas de la Oliva;58.63;58.44;57.12;
Municipios;0571;Fresno de Torote;55.72;55.38;54.66;
Municipios;0587;Fuenlabrada;55.13;53.94;52.76;
Municipios;0590;Fuente el Saz de Jarama;55.28;54.42;54.17;
Municipios;0604;Fuentidueña de Tajo;50.61;51.12;50.27;
Municipios;0611;Galapagar;55.36;54.17;53.20;
Municipios;0626;Garganta de los Montes;43.50;43.55;41.77;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;37.22;37.21;35.73;
Municipios;0647;Gascones;48.30;49.74;49.06;
Municipios;0650;Getafe;54.02;52.89;51.96;
Municipios;0663;Griñón;55.51;54.35;53.26;
Municipios;0679;Guadalix de la Sierra;53.73;53.23;52.17;
Municipios;0685;Guadarrama;52.38;51.71;50.59;
Municipios;0698;Hiruela (La);27.69;30.56;33.33;
Municipios;0702;Horcajo de la Sierra-Aoslos;48.68;49.41;50.25;
Municipios;0719;Horcajuelo de la Sierra;38.20;39.62;40.00;
Municipios;0724;Hoyo de Manzanares;53.14;52.40;51.61;
Municipios;0730;Humanes de Madrid;65.69;64.08;62.21;
Municipios;0745;Leganés;50.90;49.63;48.33;
Municipios;0758;Loeches;62.65;61.00;59.06;
Municipios;0761;Lozoya;38.79;36.42;35.88;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;49.63;48.47;48.12;
Municipios;0783;Madarcos;26.53;40.35;38.10;
Municipios;0796;Madrid;51.78;51.30;50.59;
Municipios;0800;Majadahonda;54.64;53.79;52.83;
Municipios;0822;Manzanares el Real;55.00;53.97;52.43;
Municipios;0838;Meco;61.06;59.87;58.90;
Municipios;0843;Mejorada del Campo;58.17;57.36;55.96;
Municipios;0856;Miraflores de la Sierra;53.07;52.04;50.87;
Municipios;0869;Molar (El);60.40;58.85;57.87;
Municipios;0875;Molinos (Los);47.87;47.42;47.44;
Municipios;0881;Montejo de la Sierra;35.44;35.62;36.02;
Municipios;0894;Moraleja de Enmedio;56.83;56.27;55.57;
Municipios;0908;Moralzarzal;53.50;52.13;50.97;
Municipios;0915;Morata de Tajuña;54.15;53.69;52.24;
Municipios;0920;Móstoles;52.94;52.03;50.84;
Municipios;0936;Navacerrada;47.69;46.96;45.65;
Municipios;0941;Navalafuente;56.98;55.50;54.83;
Municipios;0954;Navalagamella;56.35;55.40;54.61;
Municipios;0967;Navalcarnero;62.45;61.58;60.10;
Municipios;0973;Navarredonda y San Mamés;26.36;31.91;29.71;
Municipios;0992;Navas del Rey;52.76;52.81;52.33;
Municipios;1006;Nuevo Baztán;52.28;51.83;51.36;
Municipios;1013;Olmeda de las Fuentes;52.31;49.30;48.67;
Municipios;1028;Orusco de Tajuña;50.04;48.64;48.87;
Municipios;1049;Paracuellos de Jarama;65.27;63.38;61.22;
Municipios;1065;Parla;63.35;61.75;60.02;
Municipios;1071;Patones;41.00;43.13;43.47;
Municipios;1087;Pedrezuela;61.19;59.11;58.25;
Municipios;1090;Pelayos de la Presa;51.57;51.43;50.68;
Municipios;1104;Perales de Tajuña;53.24;53.25;52.78;
Municipios;1111;Pezuela de las Torres;52.36;51.89;52.09;
Municipios;1126;Pinilla del Valle;38.95;37.24;37.37;
Municipios;1132;Pinto;59.61;58.21;56.80;
Municipios;1147;Piñuécar-Gandullas;45.25;43.78;44.57;
Municipios;1150;Pozuelo de Alarcón;52.45;51.83;51.26;
Municipios;1163;Pozuelo del Rey;65.02;64.29;62.73;
Municipios;1179;Prádena del Rincón;49.60;46.98;41.50;
Municipios;1185;Puebla de la Sierra;31.51;36.00;39.29;
Municipios;9020;Puentes Viejas;46.49;46.87;45.34;
Municipios;1198;Quijorna;58.03;56.80;55.66;
Municipios;1202;Rascafría;42.09;40.82;39.17;
Municipios;1219;Redueña;51.11;49.32;48.99;
Municipios;1224;Ribatejada;51.31;50.98;49.37;
Municipios;1230;Rivas-Vaciamadrid;61.65;60.80;59.97;
Municipios;1245;Robledillo de la Jara;32.63;32.99;37.72;
Municipios;1258;Robledo de Chavela;47.34;46.46;46.26;
Municipios;1261;Robregordo;43.08;46.48;44.29;
Municipios;1277;Rozas de Madrid (Las);56.05;55.08;54.04;
Municipios;1283;Rozas de Puerto Real;40.54;40.34;36.92;
Municipios;1296;San Agustín del Guadalix;58.48;57.46;55.90;
Municipios;1300;San Fernando de Henares;53.05;52.30;51.11;
Municipios;1317;San Lorenzo de El Escorial;50.80;50.18;48.86;
Municipios;1338;San Martín de Valdeiglesias;50.99;51.07;50.52;
Municipios;1322;San Martín de la Vega;61.29;60.14;58.77;
Municipios;1343;San Sebastián de los Reyes;57.60;56.42;55.13;
Municipios;1356;Santa María de la Alameda;44.51;44.22;44.50;
Municipios;1369;Santorcaz;49.83;49.51;48.57;
Municipios;1375;Santos de la Humosa (Los);64.33;62.07;59.18;
Municipios;1381;Serna del Monte (La);44.83;53.13;54.63;
Municipios;1408;Serranillos del Valle;57.05;56.65;56.04;
Municipios;1415;Sevilla la Nueva;58.52;57.29;55.17;
Municipios;1436;Somosierra;36.78;36.78;36.78;
Municipios;1441;Soto del Real;50.46;49.65;48.94;
Municipios;1454;Talamanca de Jarama;60.44;59.84;57.70;
Municipios;1467;Tielmes;55.56;54.94;53.11;
Municipios;1473;Titulcia;52.87;52.21;50.22;
Municipios;1489;Torrejón de Ardoz;58.11;56.97;55.81;
Municipios;1505;Torrejón de Velasco;56.13;55.57;54.83;
Municipios;1492;Torrejón de la Calzada;62.17;61.54;61.28;
Municipios;1512;Torrelaguna;53.65;52.75;51.46;
Municipios;1527;Torrelodones;54.10;53.52;52.75;
Municipios;1533;Torremocha de Jarama;44.65;44.76;41.93;
Municipios;1548;Torres de la Alameda;56.87;55.51;54.12;
Municipios;9036;Tres Cantos;56.01;55.39;55.00;
Municipios;1551;Valdaracete;47.44;47.39;46.41;
Municipios;1564;Valdeavero;59.65;59.46;56.20;
Municipios;1570;Valdelaguna;52.50;52.44;52.36;
Municipios;1586;Valdemanco;50.67;49.11;47.92;
Municipios;1599;Valdemaqueda;47.74;46.26;43.98;
Municipios;1603;Valdemorillo;52.72;52.03;51.00;
Municipios;1610;Valdemoro;61.09;59.36;57.75;
Municipios;1625;Valdeolmos-Alalpardo;61.63;60.22;58.94;
Municipios;1631;Valdepiélagos;54.23;51.80;50.08;
Municipios;1646;Valdetorres de Jarama;53.02;52.68;52.22;
Municipios;1659;Valdilecha;57.34;56.48;56.31;
Municipios;1662;Valverde de Alcalá;49.00;50.39;49.44;
Municipios;1678;Velilla de San Antonio;59.36;58.36;57.41;
Municipios;1684;Vellón (El);56.29;55.78;54.38;
Municipios;1697;Venturada;50.74;49.69;48.79;
Municipios;1718;Villa del Prado;54.26;53.94;53.34;
Municipios;1701;Villaconejos;54.30;53.12;51.94;
Municipios;1723;Villalbilla;63.28;62.78;62.29;
Municipios;1739;Villamanrique de Tajo;48.66;49.61;47.29;
Municipios;1744;Villamanta;51.29;51.57;51.88;
Municipios;1757;Villamantilla;58.03;57.13;55.97;
Municipios;1782;Villanueva de Perales;53.96;53.16;51.94;
Municipios;1760;Villanueva de la Cañada;59.23;58.80;57.60;
Municipios;1776;Villanueva del Pardillo;60.59;58.71;56.93;
Municipios;1795;Villar del Olmo;50.70;51.38;51.15;
Municipios;1809;Villarejo de Salvanés;54.93;54.48;53.64;
Municipios;1816;Villaviciosa de Odón;51.43;50.60;49.68;
Municipios;1821;Villavieja del Lozoya;40.08;38.77;42.25;
Municipios;1837;Zarzalejo;49.94;50.11;48.39;
