Serie;Codigo_municipio;Nombre;2020;2021; 2022
Municipios;0663;Griñón;14.87;15.10;15.73;
Municipios;0679;Guadalix de la Sierra;13.85;14.23;14.66;
Municipios;0685;Guadarrama;17.26;17.04;17.33;
Municipios;0698;Hiruela (La);27.69;26.39;26.67;
Municipios;0702;Horcajo de la Sierra-Aoslos;19.74;21.76;21.89;
Municipios;0719;Horcajuelo de la Sierra;25.84;23.58;24.55;
Municipios;0724;Hoyo de Manzanares;14.39;14.47;14.85;
Municipios;0730;Humanes de Madrid;9.09;9.53;10.13;
Municipios;0745;Leganés;22.21;22.43;22.70;
Municipios;0758;Loeches;8.18;8.56;8.94;
Municipios;0761;Lozoya;27.24;26.64;27.24;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;20.15;19.76;19.78;
Municipios;0783;Madarcos;30.61;28.07;28.57;
Municipios;0796;Madrid;20.06;20.06;20.30;
Municipios;0800;Majadahonda;16.78;17.12;17.61;
Municipios;0822;Manzanares el Real;12.44;12.61;13.11;
Municipios;0838;Meco;8.30;8.69;8.92;
Municipios;0843;Mejorada del Campo;12.59;13.17;13.89;
Municipios;0856;Miraflores de la Sierra;14.37;14.64;14.71;
Municipios;0869;Molar (El);11.88;12.10;12.25;
Municipios;0875;Molinos (Los);18.86;19.26;19.60;
Municipios;0881;Montejo de la Sierra;25.55;26.58;28.23;
Municipios;0894;Moraleja de Enmedio;12.90;13.30;14.12;
Municipios;0908;Moralzarzal;12.91;13.24;13.56;
Municipios;0915;Morata de Tajuña;17.70;17.19;18.10;
Municipios;0920;Móstoles;20.63;21.23;21.95;
Municipios;0936;Navacerrada;18.83;18.45;19.27;
Municipios;0941;Navalafuente;11.91;12.14;12.71;
Municipios;0954;Navalagamella;14.14;13.86;13.49;
Municipios;0967;Navalcarnero;11.82;11.79;12.29;
Municipios;0973;Navarredonda y San Mamés;29.46;29.08;30.43;
Municipios;0992;Navas del Rey;19.08;18.81;18.86;
Municipios;1006;Nuevo Baztán;12.78;13.32;14.13;
Municipios;1013;Olmeda de las Fuentes;14.16;14.29;13.56;
Municipios;1028;Orusco de Tajuña;21.70;20.84;20.81;
Municipios;1049;Paracuellos de Jarama;7.77;7.96;8.25;
Municipios;1065;Parla;11.82;12.38;12.98;
Municipios;1071;Patones;31.91;28.63;30.04;
Municipios;1087;Pedrezuela;10.68;10.52;10.78;
Municipios;1090;Pelayos de la Presa;19.43;19.49;19.81;
Municipios;1104;Perales de Tajuña;16.22;15.99;15.78;
Municipios;1111;Pezuela de las Torres;19.72;20.28;19.76;
Municipios;1126;Pinilla del Valle;27.89;27.55;27.27;
Municipios;1132;Pinto;12.56;12.75;13.20;
Municipios;1147;Piñuécar-Gandullas;21.23;21.62;20.65;
Municipios;1150;Pozuelo de Alarcón;17.62;17.87;18.30;
Municipios;1163;Pozuelo del Rey;9.73;9.92;10.61;
Municipios;1179;Prádena del Rincón;23.20;21.48;23.13;
Municipios;1185;Puebla de la Sierra;31.51;26.67;25.00;
Municipios;9020;Puentes Viejas;20.89;20.45;21.09;
Municipios;1198;Quijorna;12.68;12.58;12.79;
Municipios;1202;Rascafría;23.88;24.74;26.56;
Municipios;1219;Redueña;17.78;18.03;18.79;
Municipios;1224;Ribatejada;16.10;16.69;16.99;
Municipios;1230;Rivas-Vaciamadrid;8.05;8.59;9.18;
Municipios;1245;Robledillo de la Jara;33.68;34.02;27.19;
Municipios;1258;Robledo de Chavela;19.39;19.31;19.60;
Municipios;1261;Robregordo;38.46;35.21;32.86;
Municipios;1277;Rozas de Madrid (Las);13.94;14.20;14.79;
Municipios;1283;Rozas de Puerto Real;29.55;27.63;28.94;
Municipios;1296;San Agustín del Guadalix;10.11;10.36;11.13;
Municipios;1300;San Fernando de Henares;14.43;15.11;16.20;
Municipios;1317;San Lorenzo de El Escorial;17.44;17.62;18.36;
Municipios;1338;San Martín de Valdeiglesias;20.65;19.83;20.30;
Municipios;1322;San Martín de la Vega;10.17;10.37;10.75;
Municipios;1343;San Sebastián de los Reyes;14.53;14.79;15.24;
Municipios;1356;Santa María de la Alameda;19.08;19.64;19.15;
Municipios;1369;Santorcaz;18.58;18.92;18.81;
Municipios;1375;Santos de la Humosa (Los);10.47;10.48;11.09;
Municipios;1381;Serna del Monte (La);18.39;14.58;14.81;
Municipios;1408;Serranillos del Valle;12.05;11.74;12.11;
Municipios;1415;Sevilla la Nueva;12.20;11.85;12.43;
Municipios;1436;Somosierra;27.59;27.59;24.14;
Municipios;1441;Soto del Real;16.23;16.57;16.97;
Municipios;1454;Talamanca de Jarama;12.54;12.61;13.54;
Municipios;1467;Tielmes;16.96;16.79;17.00;
Municipios;1473;Titulcia;16.78;17.21;17.89;
Municipios;1489;Torrejón de Ardoz;14.82;15.17;15.52;
Municipios;1505;Torrejón de Velasco;13.18;13.26;13.34;
Municipios;1492;Torrejón de la Calzada;10.68;11.00;11.08;
Municipios;1512;Torrelaguna;16.36;16.05;16.94;
Municipios;1527;Torrelodones;13.51;13.71;14.22;
Municipios;1533;Torremocha de Jarama;28.47;27.15;28.53;
Municipios;1548;Torres de la Alameda;14.68;14.43;15.06;
Municipios;9036;Tres Cantos;13.29;13.75;14.47;
Municipios;1551;Valdaracete;23.31;23.20;24.24;
Municipios;1564;Valdeavero;13.26;13.47;14.40;
Municipios;1570;Valdelaguna;19.41;18.71;17.91;
Municipios;1586;Valdemanco;20.87;20.55;21.68;
Municipios;1599;Valdemaqueda;21.29;22.18;22.56;
Municipios;1603;Valdemorillo;14.12;14.14;14.40;
Municipios;1610;Valdemoro;9.79;10.02;10.40;
Municipios;1625;Valdeolmos-Alalpardo;11.11;11.28;11.58;
Municipios;1631;Valdepiélagos;14.98;15.20;16.10;
Municipios;1646;Valdetorres de Jarama;16.57;16.27;16.05;
Municipios;1659;Valdilecha;14.35;14.39;14.66;
Municipios;1662;Valverde de Alcalá;16.67;16.80;16.73;
Municipios;1678;Velilla de San Antonio;8.82;9.38;9.85;
Municipios;1684;Vellón (El);16.72;16.37;16.15;
Municipios;1697;Venturada;13.30;13.36;13.62;
Municipios;1718;Villa del Prado;17.93;17.23;17.81;
Municipios;1701;Villaconejos;18.35;18.36;19.01;
Municipios;1723;Villalbilla;9.94;9.87;10.00;
Municipios;1739;Villamanrique de Tajo;21.78;21.26;22.32;
Municipios;1744;Villamanta;20.23;19.67;19.86;
Municipios;1757;Villamantilla;12.28;12.02;11.30;
Municipios;1782;Villanueva de Perales;12.50;13.45;14.11;
Municipios;1760;Villanueva de la Cañada;11.18;11.38;11.89;
Municipios;1776;Villanueva del Pardillo;8.38;8.64;9.10;
Municipios;1795;Villar del Olmo;13.61;13.34;13.88;
Municipios;1809;Villarejo de Salvanés;16.35;16.42;16.90;
Municipios;1816;Villaviciosa de Odón;19.50;19.79;20.31;
Municipios;1821;Villavieja del Lozoya;19.85;20.29;19.72;
Municipios;1837;Zarzalejo;17.70;17.02;17.09;
