Serie;Codigo_municipio;Nombre;2020;2021; 2022
Municipios;0203;Berzosa del Lozoya;9.01;8.33;5.73;
Municipios;0225;Boadilla del Monte;1.52;1.45;1.54;
Municipios;0231;Boalo (El);1.58;1.65;1.53;
Municipios;0246;Braojos;3.88;5.05;5.05;
Municipios;0259;Brea de Tajo;5.34;5.35;5.18;
Municipios;0262;Brunete;1.96;1.82;2.07;
Municipios;0278;Buitrago del Lozoya;4.80;4.64;4.62;
Municipios;0284;Bustarviejo;3.41;3.26;3.25;
Municipios;0297;Cabanillas de la Sierra;2.80;2.63;2.06;
Municipios;0301;Cabrera (La);3.25;3.13;3.49;
Municipios;0318;Cadalso de los Vidrios;4.43;4.09;3.51;
Municipios;0323;Camarma de Esteruelas;1.45;1.39;1.42;
Municipios;0339;Campo Real;3.10;2.68;2.90;
Municipios;0344;Canencia;8.50;8.24;8.57;
Municipios;0357;Carabaña;4.47;4.39;4.30;
Municipios;0360;Casarrubuelos;0.96;1.09;1.16;
Municipios;0376;Cenicientos;6.58;6.05;6.03;
Municipios;0382;Cercedilla;3.43;3.32;3.28;
Municipios;0395;Cervera de Buitrago;4.32;5.06;5.92;
Municipios;0513;Chapinería;3.98;3.77;3.70;
Municipios;0528;Chinchón;3.77;3.61;3.68;
Municipios;0409;Ciempozuelos;2.57;2.52;2.71;
Municipios;0416;Cobeña;1.56;1.44;1.40;
Municipios;0468;Collado Mediano;1.97;2.04;2.15;
Municipios;0474;Collado Villalba;2.13;2.14;2.28;
Municipios;0455;Colmenar Viejo;2.47;2.31;2.35;
Municipios;0437;Colmenar de Oreja;3.42;3.30;3.30;
Municipios;0421;Colmenar del Arroyo;4.31;4.00;3.98;
Municipios;0442;Colmenarejo;1.56;1.70;1.66;
Municipios;0480;Corpa;3.04;2.83;3.01;
Municipios;0493;Coslada;1.78;1.77;1.85;
Municipios;0506;Cubas de la Sagra;3.29;2.77;2.45;
Municipios;0534;Daganzo de Arriba;1.04;0.99;1.23;
Municipios;0549;Escorial (El);2.87;2.80;2.92;
Municipios;0552;Estremera;7.27;6.23;6.74;
Municipios;0565;Fresnedillas de la Oliva;2.12;1.78;1.91;
Municipios;0571;Fresno de Torote;1.30;1.61;1.76;
Municipios;0587;Fuenlabrada;1.29;1.32;1.40;
Municipios;0590;Fuente el Saz de Jarama;2.37;2.32;2.30;
Municipios;0604;Fuentidueña de Tajo;3.14;3.23;3.24;
Municipios;0611;Galapagar;1.86;1.95;2.02;
Municipios;0626;Garganta de los Montes;3.98;2.68;2.28;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;3.24;2.91;3.05;
Municipios;0647;Gascones;1.14;1.57;1.42;
Municipios;0650;Getafe;2.11;2.15;2.27;
Municipios;0663;Griñón;2.91;2.80;2.91;
Municipios;0679;Guadalix de la Sierra;2.41;2.32;2.41;
Municipios;0685;Guadarrama;3.43;3.05;3.11;
Municipios;0698;Hiruela (La);3.08;2.78;2.67;
Municipios;0702;Horcajo de la Sierra-Aoslos;1.97;1.76;1.49;
Municipios;0719;Horcajuelo de la Sierra;4.49;2.83;2.73;
Municipios;0724;Hoyo de Manzanares;2.43;2.26;2.34;
Municipios;0730;Humanes de Madrid;0.97;0.96;1.03;
Municipios;0745;Leganés;2.34;2.48;2.72;
Municipios;0758;Loeches;1.32;1.25;1.30;
Municipios;0761;Lozoya;4.83;3.88;3.82;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;5.07;4.55;5.20;
Municipios;0783;Madarcos;6.12;5.26;4.76;
Municipios;0796;Madrid;4.02;3.99;4.11;
Municipios;0800;Majadahonda;2.04;2.03;2.16;
Municipios;0822;Manzanares el Real;1.59;1.64;1.86;
Municipios;0838;Meco;1.15;1.00;1.04;
Municipios;0843;Mejorada del Campo;1.35;1.38;1.48;
Municipios;0856;Miraflores de la Sierra;2.03;2.11;1.95;
Municipios;0869;Molar (El);1.95;1.80;1.85;
Municipios;0875;Molinos (Los);3.11;3.31;3.58;
Municipios;0881;Montejo de la Sierra;8.79;7.67;8.87;
Municipios;0894;Moraleja de Enmedio;2.13;1.98;2.09;
Municipios;0908;Moralzarzal;2.06;1.93;2.07;
Municipios;0915;Morata de Tajuña;3.86;3.15;3.61;
Municipios;0920;Móstoles;1.84;1.86;1.99;
Municipios;0936;Navacerrada;2.85;2.67;3.14;
Municipios;0941;Navalafuente;1.59;1.65;1.72;
Municipios;0954;Navalagamella;1.90;1.76;1.71;
Municipios;0967;Navalcarnero;2.24;2.10;2.28;
Municipios;0973;Navarredonda y San Mamés;9.30;7.09;5.80;
Municipios;0992;Navas del Rey;3.47;3.00;3.38;
Municipios;1006;Nuevo Baztán;1.16;1.27;1.36;
Municipios;1013;Olmeda de las Fuentes;2.60;2.80;2.66;
Municipios;1028;Orusco de Tajuña;6.02;6.27;6.03;
Municipios;1049;Paracuellos de Jarama;0.94;0.93;0.99;
Municipios;1065;Parla;1.02;1.00;1.06;
Municipios;1071;Patones;10.95;7.82;8.96;
Municipios;1087;Pedrezuela;2.10;1.83;1.79;
Municipios;1090;Pelayos de la Presa;3.36;3.04;3.24;
Municipios;1104;Perales de Tajuña;2.51;2.45;2.34;
Municipios;1111;Pezuela de las Torres;4.15;4.53;3.87;
Municipios;1126;Pinilla del Valle;6.32;5.61;5.05;
Municipios;1132;Pinto;1.70;1.69;1.79;
Municipios;1147;Piñuécar-Gandullas;6.70;8.11;7.07;
Municipios;1150;Pozuelo de Alarcón;2.46;2.50;2.60;
Municipios;1163;Pozuelo del Rey;1.54;1.43;1.70;
Municipios;1179;Prádena del Rincón;11.20;9.40;8.84;
Municipios;1185;Puebla de la Sierra;5.48;2.67;2.38;
Municipios;9020;Puentes Viejas;3.43;3.34;3.73;
Municipios;1198;Quijorna;2.03;1.70;2.09;
Municipios;1202;Rascafría;4.41;4.45;4.44;
Municipios;1219;Redueña;1.11;1.36;2.35;
Municipios;1224;Ribatejada;3.87;3.59;3.90;
Municipios;1230;Rivas-Vaciamadrid;0.96;0.96;1.00;
Municipios;1245;Robledillo de la Jara;8.42;7.22;7.89;
Municipios;1258;Robledo de Chavela;3.55;3.19;3.20;
Municipios;1261;Robregordo;12.31;11.27;12.86;
Municipios;1277;Rozas de Madrid (Las);2.00;1.83;1.93;
Municipios;1283;Rozas de Puerto Real;6.85;6.27;6.41;
Municipios;1296;San Agustín del Guadalix;1.55;1.52;1.61;
Municipios;1300;San Fernando de Henares;2.03;1.94;2.11;
Municipios;1317;San Lorenzo de El Escorial;3.24;3.08;3.39;
Municipios;1338;San Martín de Valdeiglesias;4.99;4.19;4.23;
Municipios;1322;San Martín de la Vega;1.41;1.44;1.48;
Municipios;1343;San Sebastián de los Reyes;1.59;1.56;1.66;
Municipios;1356;Santa María de la Alameda;3.03;2.99;2.94;
Municipios;1369;Santorcaz;3.11;3.24;3.19;
Municipios;1375;Santos de la Humosa (Los);1.15;1.03;1.31;
Municipios;1381;Serna del Monte (La);1.15;1.04;0.93;
Municipios;1408;Serranillos del Valle;2.07;1.81;1.89;
Municipios;1415;Sevilla la Nueva;2.67;2.27;2.42;
Municipios;1436;Somosierra;9.20;9.20;9.20;
Municipios;1441;Soto del Real;2.97;2.83;3.08;
Municipios;1454;Talamanca de Jarama;2.39;2.30;2.33;
Municipios;1467;Tielmes;3.98;3.49;3.67;
Municipios;1473;Titulcia;1.86;1.99;2.62;
Municipios;1489;Torrejón de Ardoz;1.66;1.62;1.69;
Municipios;1505;Torrejón de Velasco;1.87;2.09;2.13;
Municipios;1492;Torrejón de la Calzada;1.24;1.10;1.10;
Municipios;1512;Torrelaguna;3.50;3.08;3.48;
Municipios;1527;Torrelodones;1.97;1.91;2.20;
Municipios;1533;Torremocha de Jarama;9.12;8.25;8.75;
Municipios;1548;Torres de la Alameda;3.66;3.11;3.05;
Municipios;9036;Tres Cantos;1.78;1.66;1.84;
Municipios;1551;Valdaracete;4.96;5.56;6.54;
Municipios;1564;Valdeavero;1.76;1.50;1.94;
Municipios;1570;Valdelaguna;3.06;2.73;2.66;
Municipios;1586;Valdemanco;3.74;3.26;3.19;
Municipios;1599;Valdemaqueda;2.58;2.92;3.38;
Municipios;1603;Valdemorillo;1.81;1.86;2.01;
Municipios;1610;Valdemoro;1.35;1.32;1.43;
Municipios;1625;Valdeolmos-Alalpardo;1.56;1.53;1.62;
Municipios;1631;Valdepiélagos;3.26;2.78;2.90;
Municipios;1646;Valdetorres de Jarama;2.82;2.87;2.90;
Municipios;1659;Valdilecha;2.52;2.63;2.55;
Municipios;1662;Valverde de Alcalá;2.61;2.51;2.44;
Municipios;1678;Velilla de San Antonio;1.16;1.26;1.25;
Municipios;1684;Vellón (El);2.89;2.83;2.87;
Municipios;1697;Venturada;1.65;1.68;1.76;
Municipios;1718;Villa del Prado;3.86;3.39;3.61;
Municipios;1701;Villaconejos;3.24;3.23;2.95;
Municipios;1723;Villalbilla;1.21;1.06;1.11;
Municipios;1739;Villamanrique de Tajo;4.38;3.94;3.96;
Municipios;1744;Villamanta;6.22;5.79;5.75;
Municipios;1757;Villamantilla;2.50;2.38;2.11;
Municipios;1782;Villanueva de Perales;1.19;1.25;1.66;
Municipios;1760;Villanueva de la Cañada;1.54;1.55;1.69;
Municipios;1776;Villanueva del Pardillo;1.14;1.11;1.17;
Municipios;1795;Villar del Olmo;1.68;1.63;1.80;
Municipios;1809;Villarejo de Salvanés;3.19;3.09;3.20;
Municipios;1816;Villaviciosa de Odón;2.52;2.53;2.62;
Municipios;1821;Villavieja del Lozoya;3.82;2.90;2.82;
Municipios;1837;Zarzalejo;4.04;3.92;3.89;
