Codigo_Valor;Nombre;Valor;Year;Indicador;lau_id
2.159-2023-281104;Perales de Tajuña;0.61;2023;2.159;281104
2.159-2023-281111;Pezuela de las Torres;0.61;2023;2.159;281111
2.159-2023-281126;Pinilla del Valle;0.569;2023;2.159;281126
2.159-2023-281132;Pinto;0.505;2023;2.159;281132
2.159-2023-281147;Piñuécar-Gandullas;0.569;2023;2.159;281147
2.159-2023-281150;Pozuelo de Alarcón;0.569;2023;2.159;281150
2.159-2023-281163;Pozuelo del Rey;0.61;2023;2.159;281163
2.159-2023-281179;Prádena del Rincón;0.569;2023;2.159;281179
2.159-2023-281185;Puebla de la Sierra;0.569;2023;2.159;281185
2.159-2023-289020;Puentes Viejas;0.569;2023;2.159;289020
2.159-2023-281198;Quijorna;0.61;2023;2.159;281198
2.159-2023-281202;Rascafría;0.569;2023;2.159;281202
2.159-2023-281219;Redueña;0.569;2023;2.159;281219
2.159-2023-281224;Ribatejada;0.569;2023;2.159;281224
2.159-2023-281230;Rivas-Vaciamadrid;0.505;2023;2.159;281230
2.159-2023-281245;Robledillo de la Jara;0.569;2023;2.159;281245
2.159-2023-281258;Robledo de Chavela;0.61;2023;2.159;281258
2.159-2023-281261;Robregordo;0.569;2023;2.159;281261
2.159-2023-281277;Rozas de Madrid (Las);0.569;2023;2.159;281277
2.159-2023-281283;Rozas de Puerto Real;0.61;2023;2.159;281283
2.159-2023-281296;San Agustín del Guadalix;0.505;2023;2.159;281296
2.159-2023-281300;San Fernando de Henares;0.505;2023;2.159;281300
2.159-2023-281317;San Lorenzo de El Escorial;0.61;2023;2.159;281317
2.159-2023-281338;San Martín de Valdeiglesias;0.61;2023;2.159;281338
2.159-2023-281322;San Martín de la Vega;0.505;2023;2.159;281322
2.159-2023-281343;San Sebastián de los Reyes;0.505;2023;2.159;281343
2.159-2023-281356;Santa María de la Alameda;0.61;2023;2.159;281356
2.159-2023-281369;Santorcaz;0.61;2023;2.159;281369
2.159-2023-281375;Santos de la Humosa (Los);0.61;2023;2.159;281375
2.159-2023-281381;Serna del Monte (La);0.569;2023;2.159;281381
2.159-2023-281408;Serranillos del Valle;0.61;2023;2.159;281408
2.159-2023-281415;Sevilla la Nueva;0.61;2023;2.159;281415
2.159-2023-281436;Somosierra;0.569;2023;2.159;281436
2.159-2023-281441;Soto del Real;0.61;2023;2.159;281441
2.159-2023-281454;Talamanca de Jarama;0.569;2023;2.159;281454
2.159-2023-281467;Tielmes;0.61;2023;2.159;281467
2.159-2023-281473;Titulcia;0.61;2023;2.159;281473
2.159-2023-281489;Torrejón de Ardoz;0.505;2023;2.159;281489
2.159-2023-281505;Torrejón de Velasco;0.61;2023;2.159;281505
2.159-2023-281492;Torrejón de la Calzada;0.61;2023;2.159;281492
2.159-2023-281512;Torrelaguna;0.569;2023;2.159;281512
2.159-2023-281527;Torrelodones;0.569;2023;2.159;281527
2.159-2023-281533;Torremocha de Jarama;0.569;2023;2.159;281533
2.159-2023-281548;Torres de la Alameda;0.61;2023;2.159;281548
2.159-2023-289036;Tres Cantos;0.505;2023;2.159;289036
2.159-2023-281551;Valdaracete;0.61;2023;2.159;281551
2.159-2023-281564;Valdeavero;0.569;2023;2.159;281564
2.159-2023-281570;Valdelaguna;0.61;2023;2.159;281570
2.159-2023-281586;Valdemanco;0.569;2023;2.159;281586
2.159-2023-281599;Valdemaqueda;0.61;2023;2.159;281599
2.159-2023-281603;Valdemorillo;0.61;2023;2.159;281603
2.159-2023-281610;Valdemoro;0.505;2023;2.159;281610
2.159-2023-281625;Valdeolmos-Alalpardo;0.569;2023;2.159;281625
2.159-2023-281631;Valdepiélagos;0.569;2023;2.159;281631
2.159-2023-281646;Valdetorres de Jarama;0.569;2023;2.159;281646
2.159-2023-281659;Valdilecha;0.61;2023;2.159;281659
2.159-2023-281662;Valverde de Alcalá;0.61;2023;2.159;281662
2.159-2023-281678;Velilla de San Antonio;0.505;2023;2.159;281678
2.159-2023-281684;Vellón (El);0.569;2023;2.159;281684
2.159-2023-281697;Venturada;0.569;2023;2.159;281697
2.159-2023-281718;Villa del Prado;0.61;2023;2.159;281718
2.159-2023-281701;Villaconejos;0.61;2023;2.159;281701
2.159-2023-281723;Villalbilla;0.61;2023;2.159;281723
2.159-2023-281739;Villamanrique de Tajo;0.61;2023;2.159;281739
2.159-2023-281744;Villamanta;0.61;2023;2.159;281744
2.159-2023-281757;Villamantilla;0.61;2023;2.159;281757
2.159-2023-281782;Villanueva de Perales;0.61;2023;2.159;281782
2.159-2023-281760;Villanueva de la Cañada;0.569;2023;2.159;281760
2.159-2023-281776;Villanueva del Pardillo;0.61;2023;2.159;281776
2.159-2023-281795;Villar del Olmo;0.61;2023;2.159;281795
2.159-2023-281809;Villarejo de Salvanés;0.61;2023;2.159;281809
2.159-2023-281816;Villaviciosa de Odón;0.569;2023;2.159;281816
2.159-2023-281821;Villavieja del Lozoya;0.569;2023;2.159;281821
2.159-2023-281837;Zarzalejo;0.61;2023;2.159;281837
2.160-2023-280014;Acebeda (La);95.163;2023;2.160;280014
2.160-2023-280029;Ajalvir;11.821;2023;2.160;280029
2.160-2023-280035;Alameda del Valle;95.163;2023;2.160;280035
2.160-2023-280040;Alamo (El);8.276;2023;2.160;280040
2.160-2023-280053;Alcalá de Henares;11.821;2023;2.160;280053
2.160-2023-280066;Alcobendas;11.821;2023;2.160;280066
2.160-2023-280072;Alcorcón;11.821;2023;2.160;280072
2.160-2023-280088;Aldea del Fresno;8.276;2023;2.160;280088
2.160-2023-280091;Algete;11.821;2023;2.160;280091
2.160-2023-280105;Alpedrete;8.276;2023;2.160;280105
2.160-2023-280112;Ambite;8.276;2023;2.160;280112
2.160-2023-280127;Anchuelo;8.276;2023;2.160;280127
2.160-2023-280133;Aranjuez;11.821;2023;2.160;280133
2.160-2023-280148;Arganda del Rey;11.821;2023;2.160;280148
2.160-2023-280151;Arroyomolinos;8.276;2023;2.160;280151
2.160-2023-280164;Atazar (El);95.163;2023;2.160;280164
2.160-2023-280170;Batres;8.276;2023;2.160;280170
2.160-2023-280186;Becerril de la Sierra;8.276;2023;2.160;280186
2.160-2023-280199;Belmonte de Tajo;8.276;2023;2.160;280199
2.160-2023-280210;Berrueco (El);95.163;2023;2.160;280210
2.160-2023-280203;Berzosa del Lozoya;95.163;2023;2.160;280203
2.160-2023-280225;Boadilla del Monte;95.163;2023;2.160;280225
2.160-2023-280231;Boalo (El);8.276;2023;2.160;280231
2.160-2023-280246;Braojos;95.163;2023;2.160;280246
2.160-2023-280259;Brea de Tajo;8.276;2023;2.160;280259
2.160-2023-280262;Brunete;95.163;2023;2.160;280262
2.160-2023-280278;Buitrago del Lozoya;95.163;2023;2.160;280278
2.160-2023-280284;Bustarviejo;95.163;2023;2.160;280284
2.160-2023-280297;Cabanillas de la Sierra;95.163;2023;2.160;280297
2.160-2023-280301;Cabrera (La);95.163;2023;2.160;280301
2.160-2023-280318;Cadalso de los Vidrios;8.276;2023;2.160;280318
2.160-2023-280323;Camarma de Esteruelas;95.163;2023;2.160;280323
2.160-2023-280339;Campo Real;8.276;2023;2.160;280339
2.160-2023-280344;Canencia;95.163;2023;2.160;280344
2.160-2023-280357;Carabaña;8.276;2023;2.160;280357
2.160-2023-280360;Casarrubuelos;8.276;2023;2.160;280360
2.160-2023-280376;Cenicientos;8.276;2023;2.160;280376
2.160-2023-280382;Cercedilla;8.276;2023;2.160;280382
2.160-2023-280395;Cervera de Buitrago;95.163;2023;2.160;280395
2.160-2023-280513;Chapinería;8.276;2023;2.160;280513
2.160-2023-280528;Chinchón;8.276;2023;2.160;280528
2.160-2023-280409;Ciempozuelos;11.821;2023;2.160;280409
2.160-2023-280416;Cobeña;11.821;2023;2.160;280416
2.160-2023-280468;Collado Mediano;8.276;2023;2.160;280468
2.160-2023-280474;Collado Villalba;95.163;2023;2.160;280474
2.160-2023-280455;Colmenar Viejo;11.821;2023;2.160;280455
2.160-2023-280437;Colmenar de Oreja;8.276;2023;2.160;280437
2.160-2023-280421;Colmenar del Arroyo;8.276;2023;2.160;280421
2.160-2023-280442;Colmenarejo;8.276;2023;2.160;280442
2.160-2023-280480;Corpa;8.276;2023;2.160;280480
2.160-2023-280493;Coslada;11.821;2023;2.160;280493
2.160-2023-280506;Cubas de la Sagra;8.276;2023;2.160;280506
2.160-2023-280534;Daganzo de Arriba;95.163;2023;2.160;280534
2.160-2023-280549;Escorial (El);8.276;2023;2.160;280549
2.160-2023-280552;Estremera;8.276;2023;2.160;280552
2.160-2023-280565;Fresnedillas de la Oliva;8.276;2023;2.160;280565
2.160-2023-280571;Fresno de Torote;95.163;2023;2.160;280571
2.160-2023-280587;Fuenlabrada;11.821;2023;2.160;280587
2.160-2023-280590;Fuente el Saz de Jarama;95.163;2023;2.160;280590
2.160-2023-280604;Fuentidueña de Tajo;8.276;2023;2.160;280604
2.160-2023-280611;Galapagar;95.163;2023;2.160;280611
2.160-2023-280626;Garganta de los Montes;95.163;2023;2.160;280626
2.160-2023-280632;Gargantilla del Lozoya y Pinilla de Buitrago;95.163;2023;2.160;280632
2.160-2023-280647;Gascones;95.163;2023;2.160;280647
2.160-2023-280650;Getafe;11.821;2023;2.160;280650
2.160-2023-280663;Griñón;8.276;2023;2.160;280663
2.160-2023-280679;Guadalix de la Sierra;95.163;2023;2.160;280679
2.160-2023-280685;Guadarrama;8.276;2023;2.160;280685
2.160-2023-280698;Hiruela (La);95.163;2023;2.160;280698
2.160-2023-280702;Horcajo de la Sierra-Aoslos;95.163;2023;2.160;280702
2.160-2023-280719;Horcajuelo de la Sierra;95.163;2023;2.160;280719
2.160-2023-280724;Hoyo de Manzanares;95.163;2023;2.160;280724
2.160-2023-280730;Humanes de Madrid;11.821;2023;2.160;280730
2.160-2023-280745;Leganés;11.821;2023;2.160;280745
2.160-2023-280758;Loeches;8.276;2023;2.160;280758
2.160-2023-280761;Lozoya;95.163;2023;2.160;280761
2.160-2023-289015;Lozoyuela-Navas-Sieteiglesias;95.163;2023;2.160;289015
2.160-2023-280783;Madarcos;95.163;2023;2.160;280783
2.160-2023-280800;Majadahonda;95.163;2023;2.160;280800
2.160-2023-280822;Manzanares el Real;8.276;2023;2.160;280822
2.160-2023-280838;Meco;95.163;2023;2.160;280838
2.160-2023-280843;Mejorada del Campo;11.821;2023;2.160;280843
2.160-2023-280856;Miraflores de la Sierra;8.276;2023;2.160;280856
2.160-2023-280869;Molar (El);95.163;2023;2.160;280869
2.160-2023-280875;Molinos (Los);8.276;2023;2.160;280875
2.160-2023-280881;Montejo de la Sierra;95.163;2023;2.160;280881
2.160-2023-280894;Moraleja de Enmedio;8.276;2023;2.160;280894
2.160-2023-280908;Moralzarzal;8.276;2023;2.160;280908
2.160-2023-280915;Morata de Tajuña;8.276;2023;2.160;280915
2.160-2023-280920;Móstoles;11.821;2023;2.160;280920
2.160-2023-280936;Navacerrada;8.276;2023;2.160;280936
2.160-2023-280941;Navalafuente;95.163;2023;2.160;280941
2.160-2023-280954;Navalagamella;8.276;2023;2.160;280954
2.160-2023-280967;Navalcarnero;8.276;2023;2.160;280967
2.160-2023-280973;Navarredonda y San Mamés;95.163;2023;2.160;280973
2.160-2023-280992;Navas del Rey;8.276;2023;2.160;280992
2.160-2023-281006;Nuevo Baztán;8.276;2023;2.160;281006
2.160-2023-281013;Olmeda de las Fuentes;8.276;2023;2.160;281013
2.160-2023-281028;Orusco de Tajuña;8.276;2023;2.160;281028
2.160-2023-281049;Paracuellos de Jarama;11.821;2023;2.160;281049
2.160-2023-281065;Parla;11.821;2023;2.160;281065
2.160-2023-281071;Patones;95.163;2023;2.160;281071
2.160-2023-281087;Pedrezuela;95.163;2023;2.160;281087
2.160-2023-281090;Pelayos de la Presa;8.276;2023;2.160;281090
2.160-2023-281104;Perales de Tajuña;8.276;2023;2.160;281104
2.160-2023-281111;Pezuela de las Torres;8.276;2023;2.160;281111
2.160-2023-281126;Pinilla del Valle;95.163;2023;2.160;281126
2.160-2023-281132;Pinto;11.821;2023;2.160;281132
2.160-2023-281147;Piñuécar-Gandullas;95.163;2023;2.160;281147
2.160-2023-281150;Pozuelo de Alarcón;95.163;2023;2.160;281150
2.160-2023-281163;Pozuelo del Rey;8.276;2023;2.160;281163
2.160-2023-281179;Prádena del Rincón;95.163;2023;2.160;281179
2.160-2023-281185;Puebla de la Sierra;95.163;2023;2.160;281185
2.160-2023-289020;Puentes Viejas;95.163;2023;2.160;289020
2.160-2023-281198;Quijorna;8.276;2023;2.160;281198
2.160-2023-281202;Rascafría;95.163;2023;2.160;281202
2.160-2023-281219;Redueña;95.163;2023;2.160;281219
2.160-2023-281224;Ribatejada;95.163;2023;2.160;281224
2.160-2023-281230;Rivas-Vaciamadrid;11.821;2023;2.160;281230
2.160-2023-281245;Robledillo de la Jara;95.163;2023;2.160;281245
2.160-2023-281258;Robledo de Chavela;8.276;2023;2.160;281258
2.160-2023-281261;Robregordo;95.163;2023;2.160;281261
2.160-2023-281277;Rozas de Madrid (Las);95.163;2023;2.160;281277
2.160-2023-281283;Rozas de Puerto Real;8.276;2023;2.160;281283
2.160-2023-281296;San Agustín del Guadalix;11.821;2023;2.160;281296
2.160-2023-281300;San Fernando de Henares;11.821;2023;2.160;281300
2.160-2023-281317;San Lorenzo de El Escorial;8.276;2023;2.160;281317
2.160-2023-281338;San Martín de Valdeiglesias;8.276;2023;2.160;281338
2.160-2023-281322;San Martín de la Vega;11.821;2023;2.160;281322
2.160-2023-281343;San Sebastián de los Reyes;11.821;2023;2.160;281343
2.160-2023-281356;Santa María de la Alameda;8.276;2023;2.160;281356
2.160-2023-281369;Santorcaz;8.276;2023;2.160;281369
2.160-2023-281375;Santos de la Humosa (Los);8.276;2023;2.160;281375
2.160-2023-281381;Serna del Monte (La);95.163;2023;2.160;281381
2.160-2023-281408;Serranillos del Valle;8.276;2023;2.160;281408
2.160-2023-281415;Sevilla la Nueva;8.276;2023;2.160;281415
2.160-2023-281436;Somosierra;95.163;2023;2.160;281436
2.160-2023-281441;Soto del Real;8.276;2023;2.160;281441
2.160-2023-281454;Talamanca de Jarama;95.163;2023;2.160;281454
2.160-2023-281467;Tielmes;8.276;2023;2.160;281467
2.160-2023-281473;Titulcia;8.276;2023;2.160;281473
2.160-2023-281489;Torrejón de Ardoz;11.821;2023;2.160;281489
2.160-2023-281505;Torrejón de Velasco;8.276;2023;2.160;281505
2.160-2023-281492;Torrejón de la Calzada;8.276;2023;2.160;281492
2.160-2023-281512;Torrelaguna;95.163;2023;2.160;281512
2.160-2023-281527;Torrelodones;95.163;2023;2.160;281527
2.160-2023-281533;Torremocha de Jarama;95.163;2023;2.160;281533
2.160-2023-281548;Torres de la Alameda;8.276;2023;2.160;281548
2.160-2023-289036;Tres Cantos;11.821;2023;2.160;289036
2.160-2023-281551;Valdaracete;8.276;2023;2.160;281551
2.160-2023-281564;Valdeavero;95.163;2023;2.160;281564
2.160-2023-281570;Valdelaguna;8.276;2023;2.160;281570
2.160-2023-281586;Valdemanco;95.163;2023;2.160;281586
2.160-2023-281599;Valdemaqueda;8.276;2023;2.160;281599
2.160-2023-281603;Valdemorillo;8.276;2023;2.160;281603
2.160-2023-281610;Valdemoro;11.821;2023;2.160;281610
2.160-2023-281625;Valdeolmos-Alalpardo;95.163;2023;2.160;281625
2.160-2023-281631;Valdepiélagos;95.163;2023;2.160;281631
2.160-2023-281646;Valdetorres de Jarama;95.163;2023;2.160;281646
2.160-2023-281659;Valdilecha;8.276;2023;2.160;281659
2.160-2023-281662;Valverde de Alcalá;8.276;2023;2.160;281662
2.160-2023-281678;Velilla de San Antonio;11.821;2023;2.160;281678
2.160-2023-281684;Vellón (El);95.163;2023;2.160;281684
2.160-2023-281697;Venturada;95.163;2023;2.160;281697
2.160-2023-281718;Villa del Prado;8.276;2023;2.160;281718
2.160-2023-281701;Villaconejos;8.276;2023;2.160;281701
2.160-2023-281723;Villalbilla;8.276;2023;2.160;281723
2.160-2023-281739;Villamanrique de Tajo;8.276;2023;2.160;281739
2.160-2023-281744;Villamanta;8.276;2023;2.160;281744
2.160-2023-281757;Villamantilla;8.276;2023;2.160;281757
2.160-2023-281782;Villanueva de Perales;8.276;2023;2.160;281782
2.160-2023-281760;Villanueva de la Cañada;95.163;2023;2.160;281760
2.160-2023-281776;Villanueva del Pardillo;8.276;2023;2.160;281776
2.160-2023-281795;Villar del Olmo;8.276;2023;2.160;281795
2.160-2023-281809;Villarejo de Salvanés;8.276;2023;2.160;281809
2.160-2023-281816;Villaviciosa de Odón;95.163;2023;2.160;281816
2.160-2023-281821;Villavieja del Lozoya;95.163;2023;2.160;281821
2.160-2023-281837;Zarzalejo;8.276;2023;2.160;281837
2.161-2023-280014;Acebeda (La);11.413;2023;2.161;280014
2.161-2023-280029;Ajalvir;11.79;2023;2.161;280029
2.161-2023-280035;Alameda del Valle;11.413;2023;2.161;280035
2.161-2023-280040;Alamo (El);6.741;2023;2.161;280040
2.161-2023-280053;Alcalá de Henares;11.79;2023;2.161;280053
2.161-2023-280066;Alcobendas;11.79;2023;2.161;280066
2.161-2023-280072;Alcorcón;11.79;2023;2.161;280072
2.161-2023-280088;Aldea del Fresno;6.741;2023;2.161;280088
2.161-2023-280091;Algete;11.79;2023;2.161;280091
2.161-2023-280105;Alpedrete;6.741;2023;2.161;280105
2.161-2023-280112;Ambite;6.741;2023;2.161;280112
2.161-2023-280127;Anchuelo;6.741;2023;2.161;280127
2.161-2023-280133;Aranjuez;11.79;2023;2.161;280133
2.161-2023-280148;Arganda del Rey;11.79;2023;2.161;280148
2.161-2023-280151;Arroyomolinos;6.741;2023;2.161;280151
2.161-2023-280164;Atazar (El);11.413;2023;2.161;280164
2.161-2023-280170;Batres;6.741;2023;2.161;280170
2.161-2023-280186;Becerril de la Sierra;6.741;2023;2.161;280186
2.161-2023-280199;Belmonte de Tajo;6.741;2023;2.161;280199
2.161-2023-280210;Berrueco (El);11.413;2023;2.161;280210
2.161-2023-280203;Berzosa del Lozoya;11.413;2023;2.161;280203
2.161-2023-280225;Boadilla del Monte;11.413;2023;2.161;280225
2.161-2023-280231;Boalo (El);6.741;2023;2.161;280231
2.161-2023-280246;Braojos;11.413;2023;2.161;280246
2.161-2023-280259;Brea de Tajo;6.741;2023;2.161;280259
2.161-2023-280262;Brunete;11.413;2023;2.161;280262
2.161-2023-280278;Buitrago del Lozoya;11.413;2023;2.161;280278
2.161-2023-280284;Bustarviejo;11.413;2023;2.161;280284
2.161-2023-280297;Cabanillas de la Sierra;11.413;2023;2.161;280297
2.161-2023-280301;Cabrera (La);11.413;2023;2.161;280301
2.161-2023-280318;Cadalso de los Vidrios;6.741;2023;2.161;280318
2.161-2023-280323;Camarma de Esteruelas;11.413;2023;2.161;280323
2.161-2023-280339;Campo Real;6.741;2023;2.161;280339
2.161-2023-280344;Canencia;11.413;2023;2.161;280344
2.161-2023-280357;Carabaña;6.741;2023;2.161;280357
2.161-2023-280360;Casarrubuelos;6.741;2023;2.161;280360
2.161-2023-280376;Cenicientos;6.741;2023;2.161;280376
2.161-2023-280382;Cercedilla;6.741;2023;2.161;280382
2.161-2023-280395;Cervera de Buitrago;11.413;2023;2.161;280395
2.161-2023-280513;Chapinería;6.741;2023;2.161;280513
2.161-2023-280528;Chinchón;6.741;2023;2.161;280528
2.161-2023-280409;Ciempozuelos;11.79;2023;2.161;280409
2.161-2023-280416;Cobeña;11.79;2023;2.161;280416
2.161-2023-280468;Collado Mediano;6.741;2023;2.161;280468
2.161-2023-280474;Collado Villalba;11.413;2023;2.161;280474
2.161-2023-280455;Colmenar Viejo;11.79;2023;2.161;280455
2.161-2023-280437;Colmenar de Oreja;6.741;2023;2.161;280437
2.161-2023-280421;Colmenar del Arroyo;6.741;2023;2.161;280421
2.161-2023-280442;Colmenarejo;6.741;2023;2.161;280442
2.161-2023-280480;Corpa;6.741;2023;2.161;280480
2.161-2023-280493;Coslada;11.79;2023;2.161;280493
2.161-2023-280506;Cubas de la Sagra;6.741;2023;2.161;280506
2.161-2023-280534;Daganzo de Arriba;11.413;2023;2.161;280534
2.161-2023-280549;Escorial (El);6.741;2023;2.161;280549
2.161-2023-280552;Estremera;6.741;2023;2.161;280552
2.161-2023-280565;Fresnedillas de la Oliva;6.741;2023;2.161;280565
2.161-2023-280571;Fresno de Torote;11.413;2023;2.161;280571
2.161-2023-280587;Fuenlabrada;11.79;2023;2.161;280587
2.161-2023-280590;Fuente el Saz de Jarama;11.413;2023;2.161;280590
2.161-2023-280604;Fuentidueña de Tajo;6.741;2023;2.161;280604
2.161-2023-280611;Galapagar;11.413;2023;2.161;280611
2.161-2023-280626;Garganta de los Montes;11.413;2023;2.161;280626
2.161-2023-280632;Gargantilla del Lozoya y Pinilla de Buitrago;11.413;2023;2.161;280632
2.161-2023-280647;Gascones;11.413;2023;2.161;280647
2.161-2023-280650;Getafe;11.79;2023;2.161;280650
2.161-2023-280663;Griñón;6.741;2023;2.161;280663
2.161-2023-280679;Guadalix de la Sierra;11.413;2023;2.161;280679
2.161-2023-280685;Guadarrama;6.741;2023;2.161;280685
2.161-2023-280698;Hiruela (La);11.413;2023;2.161;280698
2.161-2023-280702;Horcajo de la Sierra-Aoslos;11.413;2023;2.161;280702
2.161-2023-280719;Horcajuelo de la Sierra;11.413;2023;2.161;280719
2.161-2023-280724;Hoyo de Manzanares;11.413;2023;2.161;280724
2.161-2023-280730;Humanes de Madrid;11.79;2023;2.161;280730
2.161-2023-280745;Leganés;11.79;2023;2.161;280745
2.161-2023-280758;Loeches;6.741;2023;2.161;280758
2.161-2023-280761;Lozoya;11.413;2023;2.161;280761
2.161-2023-289015;Lozoyuela-Navas-Sieteiglesias;11.413;2023;2.161;289015
2.161-2023-280783;Madarcos;11.413;2023;2.161;280783
2.161-2023-280800;Majadahonda;11.413;2023;2.161;280800
2.161-2023-280822;Manzanares el Real;6.741;2023;2.161;280822
2.161-2023-280838;Meco;11.413;2023;2.161;280838
2.161-2023-280843;Mejorada del Campo;11.79;2023;2.161;280843
2.161-2023-280856;Miraflores de la Sierra;6.741;2023;2.161;280856
2.161-2023-280869;Molar (El);11.413;2023;2.161;280869
2.161-2023-280875;Molinos (Los);6.741;2023;2.161;280875
2.161-2023-280881;Montejo de la Sierra;11.413;2023;2.161;280881
2.161-2023-280894;Moraleja de Enmedio;6.741;2023;2.161;280894
2.161-2023-280908;Moralzarzal;6.741;2023;2.161;280908
2.161-2023-280915;Morata de Tajuña;6.741;2023;2.161;280915
2.161-2023-280920;Móstoles;11.79;2023;2.161;280920
2.161-2023-280936;Navacerrada;6.741;2023;2.161;280936
2.161-2023-280941;Navalafuente;11.413;2023;2.161;280941
2.161-2023-280954;Navalagamella;6.741;2023;2.161;280954
2.161-2023-280967;Navalcarnero;6.741;2023;2.161;280967
2.161-2023-280973;Navarredonda y San Mamés;11.413;2023;2.161;280973
2.161-2023-280992;Navas del Rey;6.741;2023;2.161;280992
2.161-2023-281006;Nuevo Baztán;6.741;2023;2.161;281006
2.161-2023-281013;Olmeda de las Fuentes;6.741;2023;2.161;281013
2.161-2023-281028;Orusco de Tajuña;6.741;2023;2.161;281028
2.161-2023-281049;Paracuellos de Jarama;11.79;2023;2.161;281049
2.161-2023-281065;Parla;11.79;2023;2.161;281065
2.161-2023-281071;Patones;11.413;2023;2.161;281071
2.161-2023-281087;Pedrezuela;11.413;2023;2.161;281087
2.161-2023-281090;Pelayos de la Presa;6.741;2023;2.161;281090
2.161-2023-281104;Perales de Tajuña;6.741;2023;2.161;281104
2.161-2023-281111;Pezuela de las Torres;6.741;2023;2.161;281111
2.161-2023-281126;Pinilla del Valle;11.413;2023;2.161;281126
2.161-2023-281132;Pinto;11.79;2023;2.161;281132
2.161-2023-281147;Piñuécar-Gandullas;11.413;2023;2.161;281147
2.161-2023-281150;Pozuelo de Alarcón;11.413;2023;2.161;281150
2.161-2023-281163;Pozuelo del Rey;6.741;2023;2.161;281163
2.161-2023-281179;Prádena del Rincón;11.413;2023;2.161;281179
2.161-2023-281185;Puebla de la Sierra;11.413;2023;2.161;281185
2.161-2023-289020;Puentes Viejas;11.413;2023;2.161;289020
2.161-2023-281198;Quijorna;6.741;2023;2.161;281198
2.161-2023-281202;Rascafría;11.413;2023;2.161;281202
2.161-2023-281219;Redueña;11.413;2023;2.161;281219
2.161-2023-281224;Ribatejada;11.413;2023;2.161;281224
2.161-2023-281230;Rivas-Vaciamadrid;11.79;2023;2.161;281230
2.161-2023-281245;Robledillo de la Jara;11.413;2023;2.161;281245
2.161-2023-281258;Robledo de Chavela;6.741;2023;2.161;281258
2.161-2023-281261;Robregordo;11.413;2023;2.161;281261
2.161-2023-281277;Rozas de Madrid (Las);11.413;2023;2.161;281277
2.161-2023-281283;Rozas de Puerto Real;6.741;2023;2.161;281283
2.161-2023-281296;San Agustín del Guadalix;11.79;2023;2.161;281296
2.161-2023-281300;San Fernando de Henares;11.79;2023;2.161;281300
2.161-2023-281317;San Lorenzo de El Escorial;6.741;2023;2.161;281317
2.161-2023-281338;San Martín de Valdeiglesias;6.741;2023;2.161;281338
2.161-2023-281322;San Martín de la Vega;11.79;2023;2.161;281322
2.161-2023-281343;San Sebastián de los Reyes;11.79;2023;2.161;281343
2.161-2023-281356;Santa María de la Alameda;6.741;2023;2.161;281356
2.161-2023-281369;Santorcaz;6.741;2023;2.161;281369
2.161-2023-281375;Santos de la Humosa (Los);6.741;2023;2.161;281375
2.161-2023-281381;Serna del Monte (La);11.413;2023;2.161;281381
2.161-2023-281408;Serranillos del Valle;6.741;2023;2.161;281408
2.161-2023-281415;Sevilla la Nueva;6.741;2023;2.161;281415
2.161-2023-281436;Somosierra;11.413;2023;2.161;281436
2.161-2023-281441;Soto del Real;6.741;2023;2.161;281441
2.161-2023-281454;Talamanca de Jarama;11.413;2023;2.161;281454
2.161-2023-281467;Tielmes;6.741;2023;2.161;281467
2.161-2023-281473;Titulcia;6.741;2023;2.161;281473
2.161-2023-281489;Torrejón de Ardoz;11.79;2023;2.161;281489
2.161-2023-281505;Torrejón de Velasco;6.741;2023;2.161;281505
2.161-2023-281492;Torrejón de la Calzada;6.741;2023;2.161;281492
2.161-2023-281512;Torrelaguna;11.413;2023;2.161;281512
2.161-2023-281527;Torrelodones;11.413;2023;2.161;281527
2.161-2023-281533;Torremocha de Jarama;11.413;2023;2.161;281533
2.161-2023-281548;Torres de la Alameda;6.741;2023;2.161;281548
2.161-2023-289036;Tres Cantos;11.79;2023;2.161;289036
2.161-2023-281551;Valdaracete;6.741;2023;2.161;281551
2.161-2023-281564;Valdeavero;11.413;2023;2.161;281564
2.161-2023-281570;Valdelaguna;6.741;2023;2.161;281570
2.161-2023-281586;Valdemanco;11.413;2023;2.161;281586
2.161-2023-281599;Valdemaqueda;6.741;2023;2.161;281599
2.161-2023-281603;Valdemorillo;6.741;2023;2.161;281603
2.161-2023-281610;Valdemoro;11.79;2023;2.161;281610
2.161-2023-281625;Valdeolmos-Alalpardo;11.413;2023;2.161;281625
2.161-2023-281631;Valdepiélagos;11.413;2023;2.161;281631
2.161-2023-281646;Valdetorres de Jarama;11.413;2023;2.161;281646
2.161-2023-281659;Valdilecha;6.741;2023;2.161;281659
2.161-2023-281662;Valverde de Alcalá;6.741;2023;2.161;281662
2.161-2023-281678;Velilla de San Antonio;11.79;2023;2.161;281678
2.161-2023-281684;Vellón (El);11.413;2023;2.161;281684
2.161-2023-281697;Venturada;11.413;2023;2.161;281697
2.161-2023-281718;Villa del Prado;6.741;2023;2.161;281718
2.161-2023-281701;Villaconejos;6.741;2023;2.161;281701
2.161-2023-281723;Villalbilla;6.741;2023;2.161;281723
2.161-2023-281739;Villamanrique de Tajo;6.741;2023;2.161;281739
2.161-2023-281744;Villamanta;6.741;2023;2.161;281744
