Serie;Nombre;superficie_km2;ocupados_primario;ocupados_secundario;ocupados_terciario;ocupados_total;sup_explotaciones_agricolas_total;sup_explotaciones_agricolas_huertos_consumo_propio;sup_total_indust;unidades_productivas_primario;unidades_productivas_secundario;unidades_productivas_terciario;unidades_productivas_total;superficie_agricola_ratio;superficie_industrial_ratio;productividad_ratio;prod_primario;productividad_primario_ratio;prod_secundario;productividad_secundario_ratio;prod_terciario;productividad_terciario_ratio;representacion_primario;representacion_secundario;representacion_terciario;sector
Municipios;Morata de Tajuña;45.29;70;755;2675;1636;2574.99;0.21;0.0;56;182;1034;623;0.5685096047692647;0.5685096047692647;2.626003210272873;1.25;0.4760085574572127;4.148351648351649;1.5797207071656951;2.5870406189555126;0.9851627784897826;0.27061543686678785;0.8980863948765927;0.9851627784897826;terciario
Municipios;Móstoles;44.9;51;14018;94068;51669;2120.45;0.0;5323.0;47;3322;24800;13782;0.47226057906458796;0.47226057906458796;3.7490204614714844;1.0851063829787233;0.2894373061257769;4.219747140276942;1.1255599118871435;3.793064516129032;1.0117481499794911;0.1366898297938538;0.531557575759709;1.0117481499794911;terciario
Municipios;Navacerrada;27.51;0;100;1534;812;1389.35;0.0;0.0;0;59;721;388;0.5050345328971283;0.5050345328971283;2.0927835051546393;0.0;0.0;1.694915254237288;0.8098856140936794;2.1276005547850207;1.0166367182962905;0.0;0.4090202028139053;1.0166367182962905;terciario
Municipios;Navalafuente;12.18;9;36;417;227;649.02;0.04;0.0;9;25;180;105;0.5328243021346469;0.5328243021346469;2.1619047619047618;1.0;0.4625550660792952;1.44;0.6660792951541851;2.316666666666667;1.0715859030837005;0.24646058028254597;0.35490323560686615;1.0715859030837005;terciario
Municipios;Navalagamella;75.76;14;47;736;394;2250.44;0.01;0.0;12;37;330;187;0.29704725448785635;0.29704725448785635;2.106951871657754;1.1666666666666667;0.5537225042301185;1.2702702702702702;0.6028947729455343;2.2303030303030305;1.0585448392554992;0.1644817496296971;0.17908823704855048;1.0585448392554992;terciario
Municipios;Navalcarnero;100.84;70;2446;20430;11157;5178.81;0.29;0.0;43;780;4411;2540;0.5135382784609283;0.5135382784609283;4.39251968503937;1.627906976744186;0.37060892004393947;3.135897435897436;0.7139176738531403;4.631602811153933;1.0544296083473148;0.1903218667816285;0.3666240531933721;1.0544296083473148;terciario
Municipios;Navarredonda y San Mamés;28.47;3;26;219;124;553.53;0.0;0.0;3;4;31;19;0.19442571127502634;0.19442571127502634;6.526315789473684;1.0;0.1532258064516129;6.5;0.9959677419354839;7.064516129032258;1.0824661810613945;0.02979103640504436;0.19364173663278833;1.0824661810613945;terciario
Municipios;Navas del Rey;50.51;8;185;1363;762;1526.99;0.12;0.0;8;82;514;296;0.3022906355177193;0.3022906355177193;2.574324324324324;1.0;0.38845144356955386;2.2560975609756095;0.8763843543947251;2.651750972762646;1.0300764933566184;0.11742523374441591;0.26492278344776754;1.0300764933566184;terciario
Municipios;Nuevo Baztán;20.1;7;358;2153;1244;820.5;0.0;0.0;6;169;1057;607;0.40820895522388057;0.40820895522388057;2.0494233937397035;1.1666666666666667;0.5692658092175777;2.1183431952662723;1.0336288742175461;2.0368968779564804;0.9938877853051316;0.23237940122538434;0.4219365628335804;0.9938877853051316;terciario
Municipios;Olmeda de las Fuentes;16.52;7;17;378;201;737.65;0.0;0.0;6;7;95;54;0.4465193704600484;0.4465193704600484;3.7222222222222223;1.1666666666666667;0.31343283582089554;2.4285714285714284;0.6524520255863538;3.9789473684210526;1.0689709347996856;0.139953832532254;0.2913324677202021;1.0689709347996856;terciario
Municipios;Orusco de Tajuña;21.36;4;42;565;302;352.59;0.22;0.0;4;25;146;85;0.16496722846441944;0.16496722846441944;3.552941176470588;1.0;0.2814569536423841;1.68;0.4728476821192053;3.8698630136986303;1.0891998548489523;0.04643117357442269;0.07800437160503013;1.0891998548489523;terciario
Municipios;Paracuellos de Jarama;43.78;24;2904;13451;7614;1270.31;0.03;11981.91;11;720;4961;2731;0.2901507537688442;0.2901507537688442;2.7879897473452946;2.1818181818181817;0.7825775485349953;4.033333333333333;1.4466815515278872;2.711348518443862;0.9725102185277368;0.22706546559000312;0.4197557426392975;0.9725102185277368;terciario
Municipios;Parla;25.02;45;5127;41788;22965;1470.86;0.0;18004.8;34;1966;13050;7381;0.5878737010391686;0.5878737010391686;3.1113670234385586;1.3235294117647058;0.42538517693164785;2.6078331637843335;0.8381631431261557;3.202145593869732;1.0291764262291525;0.25007275833000936;0.49273406902419553;1.0291764262291525;terciario
Municipios;Patones;35.07;4;8;454;233;482.38;0.06;0.0;4;6;118;64;0.13753065297975478;0.13753065297975478;3.640625;1.0;0.27467811158798283;1.3333333333333333;0.36623748211731044;3.847457627118644;1.0568123954317306;0.03777666004594123;0.05036888006125497;1.0568123954317306;terciario
Municipios;Pedrezuela;28.54;13;170;1947;1053;455.9;0.0;0.0;7;104;820;456;0.1597407147862649;0.1597407147862649;2.3092105263157894;1.8571428571428572;0.8042328042328043;1.6346153846153846;0.7078676309445541;2.374390243902439;1.028225974567438;0.1284687230027104;0.11307528134114303;1.028225974567438;terciario
Municipios;Pelayos de la Presa;7.57;1;210;1252;710;101.65;0.0;0.0;1;98;509;294;0.1342800528401585;0.1342800528401585;2.4149659863945576;1.0;0.4140845070422536;2.142857142857143;0.8873239436619719;2.4597249508840866;1.0185339937463684;0.0556032894859248;0.11914990604126742;1.0185339937463684;terciario
Municipios;Perales de Tajuña;49.07;13;195;1041;609;649.97;0.23;0.0;11;93;424;255;0.13241084165477887;0.13241084165477887;2.388235294117647;1.1818181818181819;0.49484997760859833;2.096774193548387;0.8779596376926744;2.455188679245283;1.0280346686495028;0.06552350202800299;0.11625137456581174;1.0280346686495028;terciario
Municipios;Pezuela de las Torres;41.68;21;26;369;207;3138.53;0.03;0.0;16;14;146;87;0.7529990403071017;0.7529990403071017;2.3793103448275863;1.3125;0.5516304347826086;1.8571428571428572;0.7805383022774327;2.5273972602739727;1.0622394282310899;0.4153771879954936;0.5877445925378413;1.0622394282310899;terciario
Municipios;Pinilla del Valle;25.45;1;2;131;67;401.07;0.0;0.0;1;2;23;13;0.15759135559921414;0.15759135559921414;5.153846153846154;1.0;0.19402985074626863;1.0;0.19402985074626863;5.695652173913044;1.1051265412070084;0.030577427205817666;0.030577427205817666;1.1051265412070084;terciario
Municipios;Pinto;61.98;30;9153;41747;23726;4542.06;0.08;1402.0;24;1258;8557;4734;0.7328138109067441;0.7328138109067441;5.011829319814111;1.25;0.24940993003456124;7.275834658187599;1.4517323304332839;4.878695804604417;0.9734361434290362;0.18277104130661126;1.0638495014813434;0.9734361434290362;secundario
Municipios;Piñuécar-Gandullas;0.0;6;28;228;131;822.39;0.09;0.0;6;6;32;22;0.0;0.0;5.954545454545454;1.0;0.16793893129770993;4.666666666666667;0.7837150127226464;7.125;1.1965648854961832;0.0;0.0;1.1965648854961832;terciario
Municipios;Pozuelo de Alarcón;43.1;131;3834;159454;81280;12.04;0.03;0.0;67;971;31017;15929;0.0027865429234338744;0.0027865429234338744;5.102642978215833;1.955223880597015;0.38317865642261134;3.948506694129763;0.7738159834005043;5.1408582390302096;1.0074893072036442;0.0010677437734653275;0.0021562714525846997;1.0074893072036442;terciario
Municipios;Pozuelo del Rey;30.91;11;50;323;191;2586.0;0.0;0.0;8;23;143;86;0.8366224522808152;0.8366224522808152;2.2209302325581395;1.375;0.6191099476439791;2.1739130434782608;0.978829956749374;2.2587412587412588;1.0170248599567973;0.5179612826293529;0.8189111187815856;1.0170248599567973;terciario
Municipios;Prádena del Rincón;22.5;5;39;173;108;441.9;0.01;0.0;5;10;32;23;0.19639555555555555;0.19639555555555555;4.695652173913044;1.0;0.21296296296296294;3.9;0.8305555555555555;5.40625;1.1513310185185184;0.04182497942386831;0.1631174197530864;1.1513310185185184;terciario
Municipios;Puebla de la Sierra;56.69;1;12;131;72;0.0;0.0;0.0;1;1;20;11;0.0;0.0;6.545454545454546;1.0;0.15277777777777776;12.0;1.8333333333333333;6.55;1.0006944444444443;0.0;0.0;1.0006944444444443;terciario
Municipios;Puentes Viejas;58.54;5;130;595;365;979.9;0.09;0.0;5;17;122;72;0.16737444482405192;0.16737444482405192;5.069444444444445;1.0;0.19726027397260273;7.647058823529412;1.508460918614021;4.877049180327869;0.962048057489333;0.03301632884200476;0.25247780879180115;0.962048057489333;terciario
Municipios;Quijorna;25.68;14;86;1100;598;1080.95;0.06;0.0;10;51;557;307;0.42090732087227417;0.42090732087227417;1.9478827361563518;1.4;0.7187290969899666;1.6862745098039216;0.8656961112204079;1.9748653500897666;1.013852278390566;0.30251833864699573;0.3643778308633282;1.013852278390566;terciario
Municipios;Rascafría;149.28;34;125;1173;648;2344.51;0.04;0.0;29;54;437;256;0.15705184887459808;0.15705184887459808;2.53125;1.1724137931034482;0.4631758194976585;2.314814814814815;0.9144947416552355;2.6842105263157894;1.060428849902534;0.07274261880611438;0.14362308996305265;1.060428849902534;terciario
Municipios;Redueña;13.03;2;19;452;236;643.6;0.02;0.0;2;5;92;49;0.4939217191097468;0.4939217191097468;4.816326530612245;1.0;0.2076271186440678;3.8;0.7889830508474576;4.913043478260869;1.020081061164333;0.10255154337448133;0.38969586482302904;1.020081061164333;terciario
Municipios;Ribatejada;32.16;6;24;400;212;1767.94;0.0;0.0;5;20;113;67;0.5497325870646768;0.5497325870646768;3.1641791044776117;1.2;0.37924528301886795;1.2;0.37924528301886795;3.5398230088495577;1.1187176490232094;0.2084834905660378;0.2084834905660378;1.1187176490232094;terciario
Municipios;Rivas-Vaciamadrid;67.43;34;6579;57556;31270;1189.97;0.02;0.0;25;1694;16724;9060;0.17647189678184783;0.17647189678184783;3.4514348785871967;1.36;0.3940390150303806;3.88370720188902;1.1252442356608416;3.441521167184884;0.9971276550909833;0.06953681238846231;0.1985739846099093;0.9971276550909833;terciario
Municipios;Robledillo de la Jara;21.02;0;13;151;82;0.0;0.0;0.0;0;2;16;9;0.0;0.0;9.11111111111111;0.0;0.0;6.5;0.7134146341463415;9.4375;1.0358231707317074;0.0;0.0;1.0358231707317074;terciario
Municipios;Robledo de Chavela;94.15;71;196;1852;1051;2974.34;0.02;0.0;30;88;754;430;0.31591290493892726;0.31591290493892726;2.444186046511628;2.3666666666666667;0.9682841738027275;2.227272727272727;0.9112533517861775;2.456233421750663;1.0049289927238678;0.30589346615240876;0.2878766934981055;1.0049289927238678;terciario
Municipios;Robregordo;18.35;0;12;118;65;242.33;0.0;0.0;0;1;11;6;0.1320599455040872;0.1320599455040872;10.833333333333334;0.0;0.0;12.0;1.1076923076923075;10.727272727272727;0.99020979020979;0.0;0.14628178578914272;0.99020979020979;terciario
Municipios;Rozas de Madrid (Las);58.28;153;6933;109796;57382;951.92;0.0;11858.8;36;1186;28465;14727;0.16333562113932737;0.16333562113932737;3.896380797175256;4.25;1.0907558119270853;5.845699831365936;1.5002896625514297;3.857228174951695;0.9899515411194035;0.1781592780524418;0.24505074392174964;0.9899515411194035;terciario
Municipios;Rozas de Puerto Real;29.55;10;23;1148;590;628.65;0.0;0.0;4;8;139;75;0.21274111675126903;0.21274111675126903;7.866666666666666;2.5;0.31779661016949157;2.875;0.3654661016949153;8.258992805755396;1.0498719668333132;0.06760840574722533;0.07774966660930913;1.0498719668333132;terciario
Municipios;San Agustín del Guadalix;38.22;12;3521;8940;5410;2334.09;0.08;0.0;12;234;2714;1453;0.6106776556776558;0.6106776556776558;3.723331039229181;1.0;0.2685767097966728;15.047008547008547;4.04127604783797;3.294030950626382;0.88469999468764;0.16401379550825024;2.467916982839953;0.88469999468764;secundario
Municipios;San Fernando de Henares;38.84;14;6749;50006;27152;1146.08;0.03;3232.0;12;1224;7061;3984;0.2950695159629248;0.2950695159629248;6.815261044176707;1.1666666666666667;0.17118444313494402;5.513888888888889;0.8090502848163426;7.081999716754001;1.0391384381094555;0.05051131077621076;0.23872607593042464;1.0391384381094555;terciario
Municipios;San Lorenzo de El Escorial;56.38;53;423;10767;5581;1971.12;0.05;0.0;25;255;3727;1986;0.34960446967009573;0.34960446967009573;2.810171198388721;2.12;0.7544024368392762;1.6588235294117648;0.5902926947521528;2.888918701368393;1.0280223151617325;0.26374246384902306;0.20636896449895809;1.0280223151617325;terciario
Municipios;San Martín de Valdeiglesias;116.42;23;445;4647;2532;1497.99;1.67;0.0;19;244;1395;809;0.12852774437381892;0.12852774437381892;3.129789864029666;1.2105263157894737;0.3867755882597489;1.8237704918032787;0.5827133996322482;3.3311827956989246;1.064347109684214;0.049711393937882445;0.07489483887113259;1.064347109684214;terciario
Municipios;San Martín de la Vega;105.1;78;2506;10415;6030;4361.71;0.13;0.0;64;583;3152;1834;0.4149933396764986;0.4149933396764986;3.287895310796074;1.21875;0.3706778606965174;4.298456260720411;1.3073580069919128;3.304251269035533;1.0049745982439746;0.15382884335458769;0.5425448654743851;1.0049745982439746;terciario
Municipios;San Sebastián de los Reyes;59.1;186;7659;90940;48321;1652.61;0.05;0.0;47;1788;18720;10068;0.2796209813874789;0.2796209813874789;4.799463647199047;3.9574468085106385;0.8245602216031355;4.283557046979865;0.8925074470518674;4.857905982905983;1.0121768472485553;0.2305643383777458;0.2495638082402765;1.0121768472485553;terciario
Municipios;Santa María de la Alameda;75.66;24;155;810;486;3263.19;0.02;0.0;20;63;266;172;0.431293946603225;0.431293946603225;2.8255813953488373;1.2;0.4246913580246913;2.4603174603174605;0.8707296361617349;3.045112781954887;1.0776942355889723;0.18316681189075235;0.37554042120458486;1.0776942355889723;terciario
Municipios;Santorcaz;28.22;7;29;396;214;1672.44;0.07;0.0;7;25;119;74;0.5926187101346563;0.5926187101346563;2.891891891891892;1.0;0.34579439252336447;1.16;0.40112149532710273;3.327731092436975;1.1507107515903559;0.20492422686899328;0.23771210316803218;1.1507107515903559;terciario
Municipios;Santos de la Humosa (Los);34.82;12;76;744;412;2633.52;0.03;0.0;8;45;325;185;0.7563153360137851;0.7563153360137851;2.227027027027027;1.5;0.6735436893203883;1.6888888888888889;0.7583603020496225;2.289230769230769;1.0279312920089618;0.509411421708314;0.5735595266641758;1.0279312920089618;terciario
Municipios;Serna del Monte (La);5.52;4;2;147;76;284.53;0.0;0.0;4;2;31;18;0.5154528985507246;0.5154528985507246;4.222222222222222;1.0;0.23684210526315788;1.0;0.23684210526315788;4.741935483870968;1.1230899830220713;0.12208094965675056;0.12208094965675056;1.1230899830220713;terciario
Municipios;Serranillos del Valle;13.29;6;507;2276;1326;672.64;0.04;0.0;6;183;846;497;0.5060948081264108;0.5060948081264108;2.6680080482897384;1.0;0.37481146304675717;2.7704918032786887;1.0384120861459338;2.690307328605201;1.0083580258799283;0.1896901354742279;0.5255349654941723;1.0083580258799283;terciario
Municipios;Sevilla la Nueva;24.74;11;421;3837;2087;966.14;0.04;0.0;10;234;1589;891;0.39050121261115606;0.39050121261115606;2.3423120089786758;1.1;0.4696214662194538;1.7991452991452992;0.7681065939331392;2.4147262429200755;1.030915707926108;0.18338775202692575;0.2999465563455157;1.030915707926108;terciario
Municipios;Somosierra;20.4;3;12;167;91;323.05;0.0;0.0;1;1;30;16;0.15835784313725493;0.15835784313725493;5.6875;3.0;0.5274725274725275;12.0;2.10989010989011;5.566666666666666;0.9787545787545787;0.0835294117647059;0.3341176470588236;0.9787545787545787;terciario
Municipios;Soto del Real;42.84;14;283;5514;2871;1887.35;0.0;0.0;13;142;1842;987;0.4405578898225957;0.4405578898225957;2.9088145896656536;1.0769230769230769;0.3702274736757495;1.9929577464788732;0.6851443036484318;2.993485342019544;1.0291083359711912;0.1631066345569388;0.30184572863932485;1.0291083359711912;terciario
Municipios;Talamanca de Jarama;38.48;17;407;1441;846;2254.39;0.03;0.0;11;84;541;310;0.5858523908523908;0.5858523908523908;2.729032258064516;1.5454545454545454;0.5663013109821621;4.845238095238095;1.7754418552290891;2.6635859519408505;0.9760184930279712;0.33176897698174296;1.0401468557053661;0.9760184930279712;secundario
Municipios;Tielmes;26.58;24;237;1279;726;981.67;0.03;0.0;13;69;349;208;0.36931527464258845;0.36931527464258845;3.4903846153846154;1.8461538461538463;0.5289256198347108;3.4347826086956523;0.984069948496826;3.664756446991404;1.0499577699369311;0.19534031055475753;0.3634320632966232;1.0499577699369311;terciario
Municipios;Titulcia;10.11;7;75;655;362;397.76;0.0;0.0;5;34;180;106;0.3934322453016815;0.3934322453016815;3.4150943396226414;1.4;0.40994475138121544;2.2058823529411766;0.6459213519662009;3.638888888888889;1.0655310006138736;0.1612854839855512;0.25412628779236013;1.0655310006138736;terciario
Municipios;Torrejón de Ardoz;32.42;97;23198;82019;47633;1220.68;0.04;0.0;44;2449;17416;9671;0.37650832819247376;0.37650832819247376;4.9253438113948915;2.2045454545454546;0.44759219639554704;9.472437729685586;1.9232033523773289;4.709405144694534;0.9561576460508647;0.1685221895768848;0.7241020789777491;0.9561576460508647;terciario
Municipios;Torrejón de Velasco;52.16;36;532;1862;1130;3521.11;0.17;0.0;26;156;817;481;0.6750268404907976;0.6750268404907976;2.3492723492723493;1.3846153846153846;0.5893805309734513;3.41025641025641;1.451622418879056;2.2790697674418605;0.9701173080880839;0.39784767766979756;0.9798840950015384;0.9701173080880839;secundario
Municipios;Torrejón de la Calzada;8.97;10;1419;6162;3560;310.63;0.0;0.0;9;386;1741;1010;0.346298773690078;0.346298773690078;3.5247524752475248;1.1111111111111112;0.315230961298377;3.6761658031088085;1.042957152005589;3.539345203905801;1.0041400718946234;0.1091640953267724;0.3611747827508317;1.0041400718946234;terciario
Municipios;Torrelaguna;43.06;19;186;2660;1421;1817.16;0.01;0.0;16;102;813;457;0.4220041802136554;0.4220041802136554;3.1094091903719914;1.1875;0.381905348346235;1.8235294117647058;0.5864552717638779;3.2718327183271834;1.052236138124928;0.16116565344806338;0.24748657619269177;1.052236138124928;terciario
Municipios;Torrelodones;21.67;17;521;15854;8154;0.0;0.0;0.0;13;274;6830;3530;0.0;0.0;2.309915014164306;1.3076923076923077;0.5661213939359635;1.9014598540145986;0.8231730788167197;2.321229868228404;1.0048983854361377;0.0;0.0;1.0048983854361377;terciario
Municipios;Torremocha de Jarama;18.86;11;69;1320;694;1246.47;0.06;0.0;8;31;202;116;0.6608748674443267;0.6608748674443267;5.982758620689655;1.375;0.2298270893371758;2.225806451612903;0.3720368132378916;6.534653465346534;1.092247553285588;0.15188694720082146;0.24586977963300133;1.092247553285588;terciario
Municipios;Torres de la Alameda;43.34;20;1625;5618;3281;2545.16;0.03;3000.0;17;376;1435;847;0.5872473465620672;0.5872473465620672;3.873671782762692;1.1764705882352942;0.30370941427470105;4.321808510638298;1.1156878416673692;3.9149825783972125;1.0106645059135748;0.17835254765873781;0.6551847246107224;1.0106645059135748;terciario
Municipios;Tres Cantos;37.95;75;16736;75119;42174;1155.06;0.0;0.0;11;469;10404;5377;0.30436363636363634;0.30436363636363634;7.843407104333271;6.818181818181818;0.8692882732575435;35.68443496801706;4.549608925476069;7.220203767781623;0.9205443083264995;0.26457973989693234;1.3847355165903525;0.9205443083264995;secundario
Municipios;Valdaracete;63.8;31;16;291;166;2764.78;0.2;0.0;10;14;69;44;0.433319749216301;0.433319749216301;3.772727272727273;3.1;0.8216867469879517;1.1428571428571428;0.30292598967297757;4.217391304347826;1.1178627553693032;0.35605309513917743;0.13126381387619443;1.1178627553693032;terciario
Municipios;Valdeavero;18.71;25;213;661;414;1671.09;0.04;0.0;13;73;277;171;0.8931320149652592;0.8931320149652592;2.4210526315789473;1.9230769230769231;0.794314381270903;2.9178082191780823;1.2051816557474688;2.3862815884476536;0.9856380474022917;0.7094276038603647;1.0763863205969042;0.9856380474022917;secundario
Municipios;Valdelaguna;42.26;6;47;289;167;829.26;0.43;0.0;6;28;119;74;0.1961263606247042;0.1961263606247042;2.2567567567567566;1.0;0.44311377245508987;1.6785714285714286;0.7437981180496152;2.4285714285714284;1.0761334473909325;0.08690629153430007;0.14587841793257514;1.0761334473909325;terciario
Municipios;Valdemanco;17.79;0;55;311;182;38.14;0.03;0.0;0;35;137;85;0.021422147273749297;0.021422147273749297;2.1411764705882352;0.0;0.0;1.5714285714285714;0.7339089481946625;2.27007299270073;1.0601989251624289;0.0;0.0157219055737485;1.0601989251624289;terciario
Municipios;Valdemaqueda;51.79;9;81;340;213;0.0;0.0;0.0;8;41;125;85;0.0;0.0;2.5058823529411764;1.125;0.448943661971831;1.975609756097561;0.788388869804191;2.72;1.0854460093896714;0.0;0.0;1.0854460093896714;terciario
Municipios;Valdemorillo;93.8;29;707;5755;3141;2140.73;0.15;0.0;26;295;2880;1577;0.22820682302771855;0.22820682302771855;1.9917564996829422;1.1153846153846154;0.5600004897999168;2.3966101694915256;1.2032646409704348;1.9982638888888888;1.0032671610244437;0.12779593267120531;0.2745932009774513;1.0032671610244437;terciario
Municipios;Valdemoro;64.16;37;6873;67692;36206;1111.69;0.03;0.0;25;1899;11983;6705;0.17326371571072322;0.17326371571072322;5.399850857568978;1.48;0.27408164392642104;3.6192733017377567;0.6702543083508716;5.64900275390136;1.046140514414976;0.04748840403479508;0.11613075193599284;1.046140514414976;terciario
Municipios;Valdeolmos-Alalpardo;25.84;13;407;2116;1179;2190.06;0.0;0.0;10;57;888;472;0.847546439628483;0.847546439628483;2.4978813559322033;1.3;0.5204410517387617;7.140350877192983;2.8585628617770045;2.3828828828828827;0.9539615951829692;0.44109796043769056;2.4227647759533073;0.9539615951829692;secundario
Municipios;Valdepiélagos;17.66;5;78;294;176;1357.81;0.03;0.0;5;25;109;66;0.7688448471121178;0.7688448471121178;2.6666666666666665;1.0;0.375;3.12;1.1700000000000002;2.697247706422018;1.011467889908257;0.28831681766704415;0.8995484711211779;1.011467889908257;terciario
Municipios;Valdetorres de Jarama;35.07;31;217;1899;1050;2211.95;0.04;0.0;19;128;734;430;0.630712859994297;0.630712859994297;2.441860465116279;1.631578947368421;0.668170426065163;1.6953125;0.6942708333333334;2.587193460490463;1.0595173219151421;0.42142368038716693;0.43788554290229065;1.0595173219151421;terciario
Municipios;Valdilecha;42.57;33;253;1219;718;4053.24;0.26;0.0;28;83;414;255;0.9520742306788817;0.9520742306788817;2.815686274509804;1.1785714285714286;0.4185734182252288;3.0481927710843375;1.082575427056415;2.9444444444444446;1.0457288765088208;0.39851296513941453;1.030692166866598;1.0457288765088208;terciario
Municipios;Valverde de Alcalá;13.74;5;9;208;111;416.47;0.0;0.0;3;7;54;32;0.30310771470160114;0.30310771470160114;3.46875;1.6666666666666667;0.4804804804804805;1.2857142857142858;0.3706563706563707;3.8518518518518516;1.1104437771104436;0.14563734039716572;0.11234880544924213;1.1104437771104436;terciario
Municipios;Velilla de San Antonio;14.37;8;1609;6270;3646;484.34;0.02;0.0;7;460;2122;1230;0.337035490605428;0.337035490605428;2.964227642276423;1.1428571428571428;0.38554972180863567;3.497826086956522;1.1800126404159412;2.954759660697455;0.9968059195441222;0.1299439396425598;0.3977061391831932;0.9968059195441222;terciario
Municipios;Vellón (El);33.49;15;60;693;379;1484.73;0.18;0.0;10;52;243;148;0.4432815765900268;0.4432815765900268;2.560810810810811;1.5;0.5857519788918205;1.1538461538461537;0.4505784453014004;2.8518518518518516;1.1136519104856835;0.2596530606938943;0.19973312361068793;1.1136519104856835;terciario
Municipios;Venturada;10.22;4;92;2084;1080;466.24;0.01;0.0;4;51;755;399;0.45619373776908023;0.45619373776908023;2.706766917293233;1.0;0.36944444444444446;1.803921568627451;0.6664488017429194;2.7602649006622517;1.0197645327446652;0.16853824200913242;0.30402976989882713;1.0197645327446652;terciario
Municipios;Villa del Prado;77.27;202;284;2454;1458;3747.97;0.59;0.0;149;135;923;596;0.48497217548854665;0.48497217548854665;2.446308724832215;1.3557046979865772;0.5541838134430727;2.1037037037037036;0.8599502108418432;2.6587215601300107;1.0868299381601416;0.26876372962602585;0.4170519245638031;1.0868299381601416;terciario
Municipios;Villaconejos;33.27;81;187;1447;825;2981.21;0.08;0.0;64;92;587;361;0.8960414788097385;0.8960414788097385;2.285318559556787;1.265625;0.5538068181818181;2.032608695652174;0.8894202898550724;2.4650766609880748;1.0786577874141756;0.49623388033855226;0.7969574718051253;1.0786577874141756;terciario
Municipios;Villalbilla;34.72;8;1415;5512;3223;1902.76;0.07;0.0;7;360;2231;1252;0.5480097926267281;0.5480097926267281;2.5742811501597442;1.1428571428571428;0.4439519524843757;3.9305555555555554;1.526855586582549;2.4706409681757058;0.9597401464958063;0.24329001741719378;0.836731813374064;0.9597401464958063;terciario
Municipios;Villamanrique de Tajo;29.58;21;33;389;220;2305.11;0.0;0.0;19;13;118;74;0.7792799188640974;0.7792799188640974;2.972972972972973;1.105263157894737;0.3717703349282297;2.5384615384615383;0.8538461538461538;3.2966101694915255;1.1088597842835133;0.2897131564389492;0.6653851614916524;1.1088597842835133;terciario
Municipios;Villamanta;63.23;39;161;1249;711;2618.04;0.23;0.0;27;105;433;274;0.4140139174442512;0.4140139174442512;2.5948905109489053;1.4444444444444444;0.5566494764807001;1.5333333333333334;0.5909048288795125;2.884526558891455;1.1116178300088027;0.2304606304010662;0.24464282304113186;1.1116178300088027;terciario
Municipios;Villamantilla;23.92;4;94;548;311;1240.3;0.01;0.0;4;47;196;118;0.5185158862876253;0.5185158862876253;2.635593220338983;1.0;0.37942122186495175;2.0;0.7588424437299035;2.795918367346939;1.0608307631734366;0.1967359311316392;0.3934718622632784;1.0608307631734366;terciario
Municipios;Villanueva de Perales;31.43;12;82;665;372;2863.48;0.0;0.0;10;30;281;159;0.911065860642698;0.911065860642698;2.339622641509434;1.2;0.5129032258064516;2.7333333333333334;1.1682795698924733;2.3665480427046264;1.0115084376076227;0.46728861884577094;1.0643796318153673;1.0115084376076227;secundario
Municipios;Villanueva de la Cañada;34.76;35;913;15971;8389;533.0;0.02;1202.88;21;281;5671;2968;0.15333141542002304;0.15333141542002304;2.8264824797843664;1.6666666666666667;0.5896610640918664;3.2491103202846974;1.1495243092865637;2.8162581555281254;0.9963826684476668;0.0904135655752828;0.17625818940263316;0.9963826684476668;terciario
Municipios;Villanueva del Pardillo;25.43;13;751;8037;4335;1614.88;0.0;0.0;10;285;3321;1784;0.6350294927251279;0.6350294927251279;2.429932735426009;1.3;0.5349942329873126;2.635087719298246;1.0844282563386554;2.4200542005420056;0.9959346467743802;0.33973711638480203;0.6886439255195312;0.9959346467743802;terciario
Municipios;Villar del Olmo;27.78;4;167;708;426;730.66;0.11;0.0;4;86;432;254;0.2629769618430525;0.2629769618430525;1.6771653543307086;1.0;0.5962441314553991;1.941860465116279;1.157822906430833;1.6388888888888888;0.9771778821074596;0.1567984702068905;0.30448075028547333;0.9771778821074596;terciario
Municipios;Villarejo de Salvanés;119.0;78;2178;3591;2454;6408.43;0.27;0.0;60;240;1091;663;0.5385008403361344;0.5385008403361344;3.7013574660633486;1.3;0.3512224938875306;9.075;2.4518031784841074;3.2914757103574703;0.8892617750476783;0.18913360810338806;1.3202980719524973;0.8892617750476783;secundario
Municipios;Villaviciosa de Odón;68.2;42;1954;21250;11331;1047.89;0.27;0.0;23;554;7587;4023;0.1536099706744868;0.1536099706744868;2.8165548098434003;1.826086956521739;0.6483406430224126;3.527075812274368;1.2522659953031317;2.800843548174509;0.9944218157537772;0.09959158716175072;0.1923605428151711;0.9944218157537772;terciario
Municipios;Villavieja del Lozoya;23.3;3;12;160;87;696.08;0.0;0.0;3;7;45;27;0.2987467811158799;0.2987467811158799;3.2222222222222223;1.0;0.3103448275862069;1.7142857142857142;0.5320197044334974;3.5555555555555554;1.103448275862069;0.09271451827734203;0.15893917418972917;1.103448275862069;terciario
