Población.Censos.Censo anual.Población censada.Total. Población censada de 90 a 94 años. Unidad: Número. Fuente: Censo de Población Anual. INE.;
Serie;;;2021;2022;2023
Municipios;1006;Nuevo Baztán;30;26;24;
Municipios;1013;Olmeda de las Fuentes;2;1;4;
Municipios;1028;Orusco de Tajuña;28;26;33;
Municipios;1049;Paracuellos de Jarama;69;73;90;
Municipios;1065;Parla;376;387;390;
Municipios;1071;Patones;18;21;21;
Municipios;1087;Pedrezuela;34;34;38;
Municipios;1090;Pelayos de la Presa;22;22;26;
Municipios;1104;Perales de Tajuña;15;16;23;
Municipios;1111;Pezuela de las Torres;14;12;15;
Municipios;1126;Pinilla del Valle;3;2;4;
Municipios;1132;Pinto;255;259;278;
Municipios;1147;Piñuécar-Gandullas;3;2;2;
Municipios;1150;Pozuelo de Alarcón;650;709;704;
Municipios;1163;Pozuelo del Rey;5;7;8;
Municipios;1179;Prádena del Rincón;6;4;5;
Municipios;1185;Puebla de la Sierra;0;0;1;
Municipios;9020;Puentes Viejas;7;5;3;
Municipios;1198;Quijorna;16;25;32;
Municipios;1202;Rascafría;26;26;25;
Municipios;1219;Redueña;0;0;1;
Municipios;1224;Ribatejada;14;13;12;
Municipios;1230;Rivas-Vaciamadrid;262;285;321;
Municipios;1245;Robledillo de la Jara;4;4;3;
Municipios;1258;Robledo de Chavela;41;41;49;
Municipios;1261;Robregordo;2;1;1;
Municipios;1277;Rozas de Madrid (Las);579;591;620;
Municipios;1283;Rozas de Puerto Real;11;13;11;
Municipios;1296;San Agustín del Guadalix;54;56;60;
Municipios;1300;San Fernando de Henares;217;234;263;
Municipios;1317;San Lorenzo de El Escorial;182;198;205;
Municipios;1338;San Martín de Valdeiglesias;110;123;126;
Municipios;1322;San Martín de la Vega;86;82;79;
Municipios;1343;San Sebastián de los Reyes;392;428;444;
Municipios;1356;Santa María de la Alameda;9;12;12;
Municipios;1369;Santorcaz;3;9;8;
Municipios;1375;Santos de la Humosa (Los);7;8;6;
Municipios;1381;Serna del Monte (La);0;0;0;
Municipios;1408;Serranillos del Valle;25;37;42;
Municipios;1415;Sevilla la Nueva;70;66;70;
Municipios;1436;Somosierra;4;3;3;
Municipios;1441;Soto del Real;80;83;99;
Municipios;1454;Talamanca de Jarama;35;30;30;
Municipios;1467;Tielmes;29;28;25;
Municipios;1473;Titulcia;8;10;9;
Municipios;1489;Torrejón de Ardoz;620;650;706;
Municipios;1505;Torrejón de Velasco;21;19;20;
Municipios;1492;Torrejón de la Calzada;34;32;37;
Municipios;1512;Torrelaguna;56;66;69;
Municipios;1527;Torrelodones;134;165;166;
Municipios;1533;Torremocha de Jarama;30;30;42;
Municipios;1548;Torres de la Alameda;83;63;64;
Municipios;9036;Tres Cantos;233;267;305;
Municipios;1551;Valdaracete;11;11;11;
Municipios;1564;Valdeavero;8;7;8;
Municipios;1570;Valdelaguna;6;6;6;
Municipios;1586;Valdemanco;9;7;5;
Municipios;1599;Valdemaqueda;8;7;5;
Municipios;1603;Valdemorillo;73;78;83;
Municipios;1610;Valdemoro;286;327;374;
Municipios;1625;Valdeolmos-Alalpardo;18;16;22;
Municipios;1631;Valdepiélagos;6;2;5;
Municipios;1646;Valdetorres de Jarama;35;46;42;
Municipios;1659;Valdilecha;30;24;20;
Municipios;1662;Valverde de Alcalá;7;4;6;
Municipios;1678;Velilla de San Antonio;43;40;57;
Municipios;1684;Vellón (El);18;20;19;
Municipios;1697;Venturada;9;10;8;
Municipios;1718;Villa del Prado;58;82;89;
Municipios;1701;Villaconejos;25;28;25;
Municipios;1723;Villalbilla;45;51;57;
Municipios;1739;Villamanrique de Tajo;7;7;7;
Municipios;1744;Villamanta;45;51;50;
Municipios;1757;Villamantilla;14;16;15;
Municipios;1782;Villanueva de Perales;7;7;8;
Municipios;1760;Villanueva de la Cañada;96;113;110;
Municipios;1776;Villanueva del Pardillo;65;67;70;
Municipios;1795;Villar del Olmo;8;10;9;
Municipios;1809;Villarejo de Salvanés;58;73;84;
Municipios;1816;Villaviciosa de Odón;218;249;256;
Municipios;1821;Villavieja del Lozoya;3;4;4;
Municipios;1837;Zarzalejo;21;16;19;
Notas;
La fecha de referencia es a 1 de enero de cada año.;
