Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Municipios;1492;Torrejón de la Calzada;979;1019;1086;1165;
Municipios;1512;Torrelaguna;572;604;671;707;
Municipios;1527;Torrelodones;3632;3781;3992;4184;
Municipios;1533;Torremocha de Jarama;99;105;107;112;
Municipios;1548;Torres de la Alameda;932;958;1026;1065;
Municipios;9036;Tres Cantos;7084;7170;7415;7690;
Municipios;1551;Valdaracete;53;59;64;72;
Municipios;1564;Valdeavero;128;134;131;160;
Municipios;1570;Valdelaguna;65;73;86;86;
Municipios;1586;Valdemanco;95;101;114;122;
Municipios;1599;Valdemaqueda;92;91;105;117;
Municipios;1603;Valdemorillo;1722;1884;2088;2250;
Municipios;1610;Valdemoro;7801;8385;9300;10293;
Municipios;1625;Valdeolmos0Alalpardo;482;492;531;582;
Municipios;1631;Valdepiélagos;76;73;80;91;
Municipios;1646;Valdetorres de Jarama;507;522;574;619;
Municipios;1659;Valdilecha;313;324;342;367;
Municipios;1662;Valverde de Alcalá;60;63;75;75;
Municipios;1678;Velilla de San Antonio;1651;1711;1883;1984;
Municipios;1684;Vellón (El);190;207;225;247;
Municipios;1697;Venturada;303;336;367;399;
Municipios;1718;Villa del Prado;760;812;862;908;
Municipios;1701;Villaconejos;349;374;409;426;
Municipios;1723;Villalbilla;1565;1620;1773;1917;
Municipios;1739;Villamanrique de Tajo;67;72;82;80;
Municipios;1744;Villamanta;259;268;298;334;
Municipios;1757;Villamantilla;147;155;187;224;
Municipios;1782;Villanueva de Perales;204;219;236;252;
Municipios;1760;Villanueva de la Cañada;2959;3058;3277;3460;
Municipios;1776;Villanueva del Pardillo;2246;2448;2700;3036;
Municipios;1795;Villar del Olmo;349;358;394;418;
Municipios;1809;Villarejo de Salvanés;827;809;853;904;
Municipios;1816;Villaviciosa de Odón;3933;4027;4198;4384;
Municipios;1821;Villavieja del Lozoya;44;42;42;48;
Municipios;1837;Zarzalejo;203;218;224;252;
