Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Municipios;0908;Moralzarzal;774;757;709;727;
Municipios;0915;Morata de Tajuña;569;588;575;529;
Municipios;0920;Móstoles;18491;17471;16689;15707;
Municipios;0936;Navacerrada;198;200;208;187;
Municipios;0941;Navalafuente;120;123;139;131;
Municipios;0954;Navalagamella;206;196;179;193;
Municipios;0967;Navalcarnero;2992;2829;2723;2573;
Municipios;0973;Navarredonda y San Mamés;6;6;6;8;
Municipios;0992;Navas del Rey;211;214;212;222;
Municipios;1006;Nuevo Baztán;420;415;438;469;
Municipios;1013;Olmeda de las Fuentes;23;18;16;12;
Municipios;1028;Orusco de Tajuña;81;85;71;77;
Municipios;1049;Paracuellos de Jarama;2534;2424;2190;2006;
Municipios;1065;Parla;13390;12710;11238;10242;
Municipios;1071;Patones;34;36;34;39;
Municipios;1087;Pedrezuela;611;582;535;501;
Municipios;1090;Pelayos de la Presa;189;196;210;200;
Municipios;1104;Perales de Tajuña;244;220;232;233;
Municipios;1111;Pezuela de las Torres;80;79;82;75;
Municipios;1126;Pinilla del Valle;12;14;14;14;
Municipios;1132;Pinto;4782;4717;4572;4291;
Municipios;1147;Piñuécar-Gandullas;12;14;13;14;
Municipios;1150;Pozuelo de Alarcón;4938;4869;4705;4497;
Municipios;1163;Pozuelo del Rey;139;135;122;122;
Municipios;1179;Prádena del Rincón;4;6;5;4;
Municipios;1185;Puebla de la Sierra;2;4;6;8;
Municipios;9020;Puentes Viejas;53;51;48;51;
Municipios;1198;Quijorna;241;232;225;222;
Municipios;1202;Rascafría;106;98;95;95;
Municipios;1219;Redueña;15;18;22;24;
Municipios;1224;Ribatejada;58;54;59;62;
Municipios;1230;Rivas-Vaciamadrid;7859;7921;7974;8067;
Municipios;1245;Robledillo de la Jara;3;4;2;5;
Municipios;1258;Robledo de Chavela;273;284;286;280;
Municipios;1261;Robregordo;8;6;7;6;
Municipios;1277;Rozas de Madrid (Las);6504;6338;5963;5885;
Municipios;1283;Rozas de Puerto Real;24;31;34;30;
Municipios;1296;San Agustín del Guadalix;921;887;811;772;
Municipios;1300;San Fernando de Henares;3056;2973;2963;2826;
Municipios;1317;San Lorenzo de El Escorial;1102;1071;1009;973;
Municipios;1338;San Martín de Valdeiglesias;573;595;608;604;
Municipios;1322;San Martín de la Vega;1710;1618;1524;1456;
Municipios;1343;San Sebastián de los Reyes;7648;7544;7147;6666;
Municipios;1356;Santa María de la Alameda;77;70;82;107;
Municipios;1369;Santorcaz;73;65;62;58;
Municipios;1375;Santos de la Humosa (Los);282;258;233;216;
Municipios;1381;Serna del Monte (La);4;6;9;12;
Municipios;1408;Serranillos del Valle;328;329;315;328;
Municipios;1415;Sevilla la Nueva;748;655;617;557;
Municipios;1436;Somosierra;2;4;2;2;
Municipios;1441;Soto del Real;475;491;479;483;
Municipios;1454;Talamanca de Jarama;393;395;359;339;
Municipios;1467;Tielmes;205;221;220;211;
Municipios;1473;Titulcia;77;101;112;94;
Municipios;1489;Torrejón de Ardoz;12598;11908;11115;10632;
Municipios;1505;Torrejón de Velasco;318;297;312;330;
Municipios;1492;Torrejón de la Calzada;839;862;887;859;
Municipios;1512;Torrelaguna;353;371;364;343;
Municipios;1527;Torrelodones;1289;1244;1224;1234;
Municipios;1533;Torremocha de Jarama;47;53;52;51;
Municipios;1548;Torres de la Alameda;657;592;543;511;
Municipios;9036;Tres Cantos;3548;3575;3586;3630;
Municipios;1551;Valdaracete;45;45;43;44;
Municipios;1564;Valdeavero;168;141;139;141;
Municipios;1570;Valdelaguna;64;67;77;73;
Municipios;1586;Valdemanco;65;65;65;57;
Municipios;1599;Valdemaqueda;47;47;46;45;
Municipios;1603;Valdemorillo;762;757;762;779;
Municipios;1610;Valdemoro;6615;6053;5593;5181;
Municipios;1625;Valdeolmos-Alalpardo;368;320;300;301;
Municipios;1631;Valdepiélagos;49;44;40;42;
Municipios;1646;Valdetorres de Jarama;311;306;293;331;
Municipios;1659;Valdilecha;246;261;254;271;
Municipios;1662;Valverde de Alcalá;29;37;38;36;
Municipios;1678;Velilla de San Antonio;993;1015;973;954;
Municipios;1684;Vellón (El);195;198;184;169;
Municipios;1697;Venturada;109;122;121;123;
Municipios;1718;Villa del Prado;471;471;492;516;
Municipios;1701;Villaconejos;267;255;236;214;
Municipios;1723;Villalbilla;1464;1480;1533;1521;
Municipios;1739;Villamanrique de Tajo;62;61;61;51;
Municipios;1744;Villamanta;178;175;166;185;
Municipios;1757;Villamantilla;125;107;100;98;
Municipios;1782;Villanueva de Perales;113;112;104;102;
Municipios;1760;Villanueva de la Cañada;1362;1355;1343;1303;
Municipios;1776;Villanueva del Pardillo;1077;996;912;907;
Municipios;1795;Villar del Olmo;119;121;151;155;
Municipios;1809;Villarejo de Salvanés;573;555;541;531;
Municipios;1816;Villaviciosa de Odón;1660;1593;1541;1474;
Municipios;1821;Villavieja del Lozoya;15;13;15;12;
Municipios;1837;Zarzalejo;96;87;101;99;
