Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Municipios;1381;Serna del Monte (La);81;87;96;108;
Municipios;1408;Serranillos del Valle;4165;4291;4429;4509;
Municipios;1415;Sevilla la Nueva;9318;9393;9345;9361;
Municipios;1436;Somosierra;86;87;87;87;
Municipios;1441;Soto del Real;8799;8981;9091;9188;
Municipios;1454;Talamanca de Jarama;3857;4012;4123;4210;
Municipios;1467;Tielmes;2650;2736;2781;2783;
Municipios;1473;Titulcia;1313;1341;1360;1336;
Municipios;1489;Torrejón de Ardoz;131376;132853;132771;134733;
Municipios;1505;Torrejón de Velasco;4382;4386;4594;4685;
Municipios;1492;Torrejón de la Calzada;8872;9194;9549;9947;
Municipios;1512;Torrelaguna;4760;4854;4897;4940;
Municipios;1527;Torrelodones;23717;23902;24122;24775;
Municipios;1533;Torremocha de Jarama;1019;1075;1079;1097;
Municipios;1548;Torres de la Alameda;7779;7833;7729;7714;
Municipios;9036;Tres Cantos;47722;48326;48751;50187;
Municipios;1551;Valdaracete;609;605;612;627;
Municipios;1564;Valdeavero;1554;1591;1670;1701;
Municipios;1570;Valdelaguna;937;979;1026;1016;
Municipios;1586;Valdemanco;914;963;1012;1033;
Municipios;1599;Valdemaqueda;781;775;789;798;
Municipios;1603;Valdemorillo;12518;12772;13245;13453;
Municipios;1610;Valdemoro;75983;77270;77587;79100;
Municipios;1625;Valdeolmos-Alalpardo;4136;4232;4309;4396;
Municipios;1631;Valdepiélagos;584;614;612;621;
Municipios;1646;Valdetorres de Jarama;4497;4581;4696;4830;
Municipios;1659;Valdilecha;2933;2982;3079;3104;
Municipios;1662;Valverde de Alcalá;465;498;518;532;
Municipios;1678;Velilla de San Antonio;12236;12380;12543;12770;
Municipios;1684;Vellón (El);1958;2004;2083;2124;
Municipios;1697;Venturada;2163;2241;2387;2445;
Municipios;1718;Villa del Prado;6520;6661;6837;7092;
Municipios;1701;Villaconejos;3388;3422;3464;3456;
Municipios;1723;Villalbilla;13878;14392;15049;15866;
Municipios;1739;Villamanrique de Tajo;703;707;762;757;
Municipios;1744;Villamanta;2555;2605;2643;2714;
Municipios;1757;Villamantilla;1441;1482;1514;1567;
Municipios;1782;Villanueva de Perales;1563;1592;1599;1623;
Municipios;1760;Villanueva de la Cañada;21445;22115;22580;22845;
Municipios;1776;Villanueva del Pardillo;17180;17396;17310;17382;
Municipios;1795;Villar del Olmo;2011;2079;2211;2219;
Municipios;1809;Villarejo de Salvanés;7335;7433;7552;7629;
Municipios;1816;Villaviciosa de Odón;27835;28148;28030;28152;
Municipios;1821;Villavieja del Lozoya;253;262;276;284;
Municipios;1837;Zarzalejo;1658;1734;1786;1773;
