Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Municipios;1090;Pelayos de la Presa;218;217;217;216;
Municipios;1104;Perales de Tajuña;286;276;268;283;
Municipios;1111;Pezuela de las Torres;63;66;69;66;
Municipios;1126;Pinilla del Valle;14;9;16;14;
Municipios;1132;Pinto;4891;5097;5404;5650;
Municipios;1147;Piñuécar-Gandullas;13;16;13;15;
Municipios;1150;Pozuelo de Alarcón;7129;7253;7177;7106;
Municipios;1163;Pozuelo del Rey;93;98;94;103;
Municipios;1179;Prádena del Rincón;11;13;20;23;
Municipios;1185;Puebla de la Sierra;9;9;11;11;
Municipios;9020;Puentes Viejas;51;59;60;64;
Municipios;1198;Quijorna;373;399;423;414;
Municipios;1202;Rascafría;115;112;121;116;
Municipios;1219;Redueña;34;32;32;28;
Municipios;1224;Ribatejada;83;75;77;68;
Municipios;1230;Rivas-Vaciamadrid;7705;8107;8467;9110;
Municipios;1245;Robledillo de la Jara;7;9;8;15;
Municipios;1258;Robledo de Chavela;402;419;428;427;
Municipios;1261;Robregordo;3;5;6;7;
Municipios;1277;Rozas de Madrid (Las);9259;9331;9087;8980;
Municipios;1283;Rozas de Puerto Real;44;50;56;56;
Municipios;1296;San Agustín del Guadalix;1444;1466;1461;1454;
Municipios;1300;San Fernando de Henares;3387;3293;3212;3149;
Municipios;1317;San Lorenzo de El Escorial;1605;1566;1575;1595;
Municipios;1338;San Martín de Valdeiglesias;720;713;705;699;
Municipios;1322;San Martín de la Vega;1708;1745;1853;1932;
Municipios;1343;San Sebastián de los Reyes;7804;8190;8521;8871;
Municipios;1356;Santa María de la Alameda;100;112;128;142;
Municipios;1369;Santorcaz;86;87;86;88;
Municipios;1375;Santos de la Humosa (Los);237;246;293;329;
Municipios;1381;Serna del Monte (La);4;4;4;5;
Municipios;1408;Serranillos del Valle;403;407;430;439;
Municipios;1415;Sevilla la Nueva;990;1020;1058;1098;
Municipios;1436;Somosierra;8;8;9;6;
Municipios;1441;Soto del Real;789;791;808;785;
Municipios;1454;Talamanca de Jarama;358;366;386;408;
Municipios;1467;Tielmes;216;232;259;262;
Municipios;1473;Titulcia;118;130;133;123;
Municipios;1489;Torrejón de Ardoz;10854;11427;11977;12770;
Municipios;1505;Torrejón de Velasco;450;470;512;508;
Municipios;1492;Torrejón de la Calzada;746;809;878;909;
Municipios;1512;Torrelaguna;438;462;475;476;
Municipios;1527;Torrelodones;2201;2195;2254;2318;
Municipios;1533;Torremocha de Jarama;81;81;83;92;
Municipios;1548;Torres de la Alameda;657;685;727;747;
Municipios;9036;Tres Cantos;3786;3868;3923;4032;
Municipios;1551;Valdaracete;42;41;39;43;
Municipios;1564;Valdeavero;124;135;142;173;
Municipios;1570;Valdelaguna;78;94;95;99;
Municipios;1586;Valdemanco;99;96;109;106;
Municipios;1599;Valdemaqueda;62;53;62;61;
Municipios;1603;Valdemorillo;1390;1373;1394;1389;
Municipios;1610;Valdemoro;8170;8632;9065;9418;
Municipios;1625;Valdeolmos-Alalpardo;384;410;456;474;
Municipios;1631;Valdepiélagos;54;57;70;76;
Municipios;1646;Valdetorres de Jarama;414;431;444;472;
Municipios;1659;Valdilecha;232;252;276;259;
Municipios;1662;Valverde de Alcalá;44;51;52;54;
Municipios;1678;Velilla de San Antonio;1260;1239;1259;1266;
Municipios;1684;Vellón (El);175;183;204;229;
Municipios;1697;Venturada;252;265;270;274;
Municipios;1718;Villa del Prado;535;528;568;539;
Municipios;1701;Villaconejos;265;257;281;281;
Municipios;1723;Villalbilla;1183;1250;1373;1486;
Municipios;1739;Villamanrique de Tajo;62;67;67;62;
Municipios;1744;Villamanta;210;216;222;204;
Municipios;1757;Villamantilla;149;156;173;186;
Municipios;1782;Villanueva de Perales;189;190;172;171;
Municipios;1760;Villanueva de la Cañada;1902;1937;1954;2002;
Municipios;1776;Villanueva del Pardillo;2116;2172;2193;2186;
Municipios;1795;Villar del Olmo;186;191;195;186;
Municipios;1809;Villarejo de Salvanés;592;618;652;685;
Municipios;1816;Villaviciosa de Odón;2239;2300;2323;2391;
Municipios;1821;Villavieja del Lozoya;22;24;23;22;
Municipios;1837;Zarzalejo;151;162;171;185;
