Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Municipios;0301;Cabrera (La);46;53;48;59;
Municipios;0318;Cadalso de los Vidrios;86;86;72;49;
Municipios;0323;Camarma de Esteruelas;53;75;73;75;
Municipios;0339;Campo Real;130;130;100;108;
Municipios;0344;Canencia;25;23;22;25;
Municipios;0357;Carabaña;51;55;50;48;
Municipios;0360;Casarrubuelos;22;16;19;21;
Municipios;0376;Cenicientos;81;74;73;80;
Municipios;0382;Cercedilla;132;134;140;144;
Municipios;0395;Cervera de Buitrago;3;5;6;9;
Municipios;0513;Chapinería;58;57;52;54;
Municipios;0528;Chinchón;135;122;118;114;
Municipios;0409;Ciempozuelos;373;409;413;428;
Municipios;0416;Cobeña;67;71;64;58;
Municipios;0468;Collado Mediano;82;87;93;102;
Municipios;0474;Collado Villalba;836;857;860;910;
Municipios;0455;Colmenar Viejo;716;725;706;713;
Municipios;0437;Colmenar de Oreja;169;173;163;173;
Municipios;0421;Colmenar del Arroyo;44;48;45;42;
Municipios;0442;Colmenarejo;74;72;94;97;
Municipios;0480;Corpa;15;15;15;14;
Municipios;0493;Coslada;902;910;899;928;
Municipios;0506;Cubas de la Sagra;101;92;89;83;
Municipios;0534;Daganzo de Arriba;70;66;68;91;
Municipios;0549;Escorial (El);284;297;287;291;
Municipios;0552;Estremera;60;55;49;52;
Municipios;0565;Fresnedillas de la Oliva;21;19;18;17;
Municipios;0571;Fresno de Torote;18;17;23;28;
Municipios;0587;Fuenlabrada;1510;1548;1605;1649;
Municipios;0590;Fuente el Saz de Jarama;82;83;88;92;
Municipios;0604;Fuentidueña de Tajo;46;45;46;40;
Municipios;0611;Galapagar;388;410;422;411;
Municipios;0626;Garganta de los Montes;6;9;7;4;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;6;6;5;7;
Municipios;0647;Gascones;2;2;2;1;
Municipios;0650;Getafe;2409;2537;2569;2755;
Municipios;0663;Griñón;166;167;160;166;
Municipios;0679;Guadalix de la Sierra;89;94;101;103;
Municipios;0685;Guadarrama;298;321;291;295;
Municipios;0698;Hiruela (La);1;2;2;1;
Municipios;0702;Horcajo de la Sierra-Aoslos;1;2;1;1;
Municipios;0719;Horcajuelo de la Sierra;2;1;1;2;
Municipios;0724;Hoyo de Manzanares;131;118;107;112;
Municipios;0730;Humanes de Madrid;119;128;122;133;
Municipios;0745;Leganés;2881;3008;3143;3386;
Municipios;0758;Loeches;73;82;81;75;
Municipios;0761;Lozoya;11;12;11;12;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;41;38;33;44;
Municipios;0783;Madarcos;1;2;2;2;
Municipios;0796;Madrid;82072;83682;81727;82181;
Municipios;0800;Majadahonda;823;867;875;945;
Municipios;0822;Manzanares el Real;83;88;87;99;
Municipios;0838;Meco;103;106;94;100;
Municipios;0843;Mejorada del Campo;191;208;205;218;
Municipios;0856;Miraflores de la Sierra;82;89;89;79;
Municipios;0869;Molar (El);106;108;94;99;
Municipios;0875;Molinos (Los);89;91;92;96;
Municipios;0881;Montejo de la Sierra;19;18;10;12;
Municipios;0894;Moraleja de Enmedio;64;71;65;72;
Municipios;0908;Moralzarzal;143;153;145;173;
Municipios;0915;Morata de Tajuña;200;181;131;152;
Municipios;0920;Móstoles;2325;2349;2395;2576;
Municipios;0936;Navacerrada;40;50;54;71;
Municipios;0941;Navalafuente;16;16;17;15;
Municipios;0954;Navalagamella;30;28;26;27;
Municipios;0967;Navalcarnero;370;385;371;418;
Municipios;0973;Navarredonda y San Mamés;7;6;4;5;
Municipios;0992;Navas del Rey;64;67;55;61;
Municipios;1006;Nuevo Baztán;49;41;45;58;
Municipios;1013;Olmeda de las Fuentes;8;6;8;9;
Municipios;1028;Orusco de Tajuña;51;51;48;48;
Municipios;1049;Paracuellos de Jarama;152;158;153;162;
Municipios;1065;Parla;867;875;846;889;
Municipios;1071;Patones;32;27;19;20;
Municipios;1087;Pedrezuela;72;74;67;66;
Municipios;1090;Pelayos de la Presa;45;55;58;66;
Municipios;1104;Perales de Tajuña;52;54;56;54;
Municipios;1111;Pezuela de las Torres;27;23;24;22;
Municipios;1126;Pinilla del Valle;6;7;7;7;
Municipios;1132;Pinto;569;588;585;627;
Municipios;1147;Piñuécar-Gandullas;9;11;12;11;
Municipios;1150;Pozuelo de Alarcón;1143;1238;1304;1327;
Municipios;1163;Pozuelo del Rey;12;14;12;12;
Municipios;1179;Prádena del Rincón;8;9;8;8;
Municipios;1185;Puebla de la Sierra;3;3;1;1;
Municipios;9020;Puentes Viejas;10;13;15;18;
Municipios;1198;Quijorna;30;41;37;47;
Municipios;1202;Rascafría;46;49;45;43;
Municipios;1219;Redueña;1;3;4;7;
Municipios;1224;Ribatejada;19;16;14;17;
Municipios;1230;Rivas-Vaciamadrid;508;547;549;604;
Municipios;1245;Robledillo de la Jara;4;5;3;4;
Municipios;1258;Robledo de Chavela;104;99;84;89;
Municipios;1261;Robregordo;6;5;6;8;
Municipios;1277;Rozas de Madrid (Las);1043;1034;958;1037;
Municipios;1283;Rozas de Puerto Real;27;26;23;19;
Municipios;1296;San Agustín del Guadalix;102;122;125;136;
Municipios;1300;San Fernando de Henares;461;500;486;516;
Municipios;1317;San Lorenzo de El Escorial;344;362;340;362;
Municipios;1338;San Martín de Valdeiglesias;250;244;210;206;
Municipios;1322;San Martín de la Vega;168;173;177;188;
Municipios;1343;San Sebastián de los Reyes;877;899;911;959;
Municipios;1356;Santa María de la Alameda;30;30;26;28;
Municipios;1369;Santorcaz;22;26;26;21;
Municipios;1375;Santos de la Humosa (Los);21;21;21;24;
Municipios;1381;Serna del Monte (La);1;1;1;1;
Municipios;1408;Serranillos del Valle;49;44;47;39;
Municipios;1415;Sevilla la Nueva;123;130;115;133;
Municipios;1436;Somosierra;5;3;3;3;
Municipios;1441;Soto del Real;156;154;155;174;
Municipios;1454;Talamanca de Jarama;43;53;50;56;
Municipios;1467;Tielmes;70;68;62;64;
Municipios;1473;Titulcia;17;17;18;24;
Municipios;1489;Torrejón de Ardoz;1377;1441;1376;1444;
Municipios;1505;Torrejón de Velasco;53;57;64;73;
Municipios;1492;Torrejón de la Calzada;79;71;64;70;
Municipios;1512;Torrelaguna;113;92;78;83;
Municipios;1527;Torrelodones;256;269;274;320;
Municipios;1533;Torremocha de Jarama;49;49;42;46;
Municipios;1548;Torres de la Alameda;157;140;122;134;
Municipios;9036;Tres Cantos;471;503;491;541;
Municipios;1551;Valdaracete;15;19;20;26;
Municipios;1564;Valdeavero;10;16;15;22;
Municipios;1570;Valdelaguna;18;20;20;19;
Municipios;1586;Valdemanco;21;24;21;22;
Municipios;1599;Valdemaqueda;13;14;13;18;
Municipios;1603;Valdemorillo;141;148;153;172;
Municipios;1610;Valdemoro;663;703;670;720;
Municipios;1625;Valdeolmos-Alalpardo;37;44;41;47;
Municipios;1631;Valdepiélagos;9;9;8;10;
Municipios;1646;Valdetorres de Jarama;82;90;93;88;
Municipios;1659;Valdilecha;52;43;43;44;
Municipios;1662;Valverde de Alcalá;9;6;6;8;
Municipios;1678;Velilla de San Antonio;98;99;108;111;
Municipios;1684;Vellón (El);36;33;34;33;
Municipios;1697;Venturada;21;21;24;26;
Municipios;1718;Villa del Prado;154;165;152;149;
Municipios;1701;Villaconejos;72;77;76;64;
Municipios;1723;Villalbilla;103;95;93;102;
Municipios;1739;Villamanrique de Tajo;19;18;19;18;
Municipios;1744;Villamanta;84;95;92;86;
Municipios;1757;Villamantilla;27;23;20;15;
Municipios;1782;Villanueva de Perales;14;10;11;16;
Municipios;1760;Villanueva de la Cañada;183;208;216;229;
Municipios;1776;Villanueva del Pardillo;113;121;110;118;
Municipios;1795;Villar del Olmo;27;23;25;27;
Municipios;1809;Villarejo de Salvanés;163;161;155;152;
Municipios;1816;Villaviciosa de Odón;422;415;425;413;
Municipios;1821;Villavieja del Lozoya;8;7;4;3;
Municipios;1837;Zarzalejo;36;38;39;40;
