Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Municipios;0231;Boalo (El);568;576;617;639;
Municipios;0246;Braojos;4;7;8;5;
Municipios;0259;Brea de Tajo;24;19;17;19;
Municipios;0262;Brunete;776;759;706;730;
Municipios;0278;Buitrago del Lozoya;112;113;113;117;
Municipios;0284;Bustarviejo;154;157;169;185;
Municipios;0297;Cabanillas de la Sierra;41;51;50;51;
Municipios;0301;Cabrera (La);153;159;176;164;
Municipios;0318;Cadalso de los Vidrios;143;138;162;161;
Municipios;0323;Camarma de Esteruelas;547;590;619;607;
Municipios;0339;Campo Real;371;385;401;425;
Municipios;0344;Canencia;18;16;15;9;
Municipios;0357;Carabaña;108;117;133;128;
Municipios;0360;Casarrubuelos;273;283;291;284;
Municipios;0376;Cenicientos;88;101;91;96;
Municipios;0382;Cercedilla;380;369;371;388;
Municipios;0395;Cervera de Buitrago;8;7;5;4;
Municipios;0513;Chapinería;161;165;173;180;
Municipios;0528;Chinchón;263;255;260;279;
Municipios;0409;Ciempozuelos;1436;1519;1564;1552;
Municipios;0416;Cobeña;558;567;577;596;
Municipios;0468;Collado Mediano;507;492;485;461;
Municipios;0474;Collado Villalba;3650;3666;3681;3636;
Municipios;0455;Colmenar Viejo;2975;3106;3138;3173;
Municipios;0437;Colmenar de Oreja;455;433;476;482;
Municipios;0421;Colmenar del Arroyo;98;99;97;101;
Municipios;0442;Colmenarejo;681;703;683;702;
Municipios;0480;Corpa;40;40;45;40;
Municipios;0493;Coslada;3740;3837;3983;3943;
Municipios;0506;Cubas de la Sagra;565;581;593;594;
Municipios;0534;Daganzo de Arriba;966;984;970;937;
Municipios;0549;Escorial (El);879;891;864;860;
Municipios;0552;Estremera;55;78;74;69;
Municipios;0565;Fresnedillas de la Oliva;89;101;107;132;
Municipios;0571;Fresno de Torote;166;171;174;174;
Municipios;0587;Fuenlabrada;11269;11304;11135;10711;
Municipios;0590;Fuente el Saz de Jarama;400;414;423;434;
Municipios;0604;Fuentidueña de Tajo;112;111;102;114;
Municipios;0611;Galapagar;2203;2249;2240;2147;
Municipios;0626;Garganta de los Montes;9;8;11;12;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;17;25;23;17;
Municipios;0647;Gascones;11;11;17;19;
Municipios;0650;Getafe;9466;9726;9849;9854;
Municipios;0663;Griñón;696;714;720;689;
Municipios;0679;Guadalix de la Sierra;419;418;423;420;
Municipios;0685;Guadarrama;975;997;1007;1035;
Municipios;0698;Hiruela (La);0;0;0;0;
Municipios;0702;Horcajo de la Sierra-Aoslos;4;11;13;11;
Municipios;0719;Horcajuelo de la Sierra;1;3;6;6;
Municipios;0724;Hoyo de Manzanares;522;545;549;569;
Municipios;0730;Humanes de Madrid;1494;1599;1676;1728;
Municipios;0745;Leganés;9900;10139;10238;10207;
Municipios;0758;Loeches;648;682;693;676;
Municipios;0761;Lozoya;27;21;17;15;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;66;59;78;91;
Municipios;0783;Madarcos;2;1;3;5;
Municipios;0796;Madrid;145956;148946;148812;148361;
Municipios;0800;Majadahonda;4908;4867;4861;4872;
Municipios;0822;Manzanares el Real;584;586;613;597;
Municipios;0838;Meco;1064;1109;1070;1078;
Municipios;0843;Mejorada del Campo;1459;1464;1496;1548;
Municipios;0856;Miraflores de la Sierra;379;367;401;401;
Municipios;0869;Molar (El);517;566;586;613;
Municipios;0875;Molinos (Los);220;208;219;217;
Municipios;0881;Montejo de la Sierra;22;13;8;9;
Municipios;0894;Moraleja de Enmedio;324;347;349;367;
Municipios;0908;Moralzarzal;1029;1049;1026;1017;
Municipios;0915;Morata de Tajuña;429;447;463;455;
Municipios;0920;Móstoles;9936;10108;10315;10461;
Municipios;0936;Navacerrada;178;194;197;204;
Municipios;0941;Navalafuente;87;89;87;97;
Municipios;0954;Navalagamella;167;192;179;193;
Municipios;0967;Navalcarnero;1888;1932;2077;2190;
Municipios;0973;Navarredonda y San Mamés;1;0;2;0;
Municipios;0992;Navas del Rey;176;169;169;170;
Municipios;1006;Nuevo Baztán;418;412;400;395;
Municipios;1013;Olmeda de las Fuentes;18;18;24;28;
Municipios;1028;Orusco de Tajuña;73;80;69;72;
Municipios;1049;Paracuellos de Jarama;2014;2204;2365;2516;
Municipios;1065;Parla;8121;8675;9184;9544;
Municipios;1071;Patones;21;21;23;21;
Municipios;1087;Pedrezuela;349;412;428;453;
Municipios;1090;Pelayos de la Presa;136;135;136;149;
Municipios;1104;Perales de Tajuña;181;172;183;190;
Municipios;1111;Pezuela de las Torres;29;39;45;51;
Municipios;1126;Pinilla del Valle;7;5;4;7;
Municipios;1132;Pinto;3342;3406;3544;3581;
Municipios;1147;Piñuécar-Gandullas;9;10;10;10;
Municipios;1150;Pozuelo de Alarcón;5880;5824;5749;5711;
Municipios;1163;Pozuelo del Rey;65;72;80;92;
Municipios;1179;Prádena del Rincón;8;10;14;10;
Municipios;1185;Puebla de la Sierra;2;2;1;1;
Municipios;9020;Puentes Viejas;32;42;42;39;
Municipios;1198;Quijorna;295;300;305;303;
Municipios;1202;Rascafría;58;59;55;51;
Municipios;1219;Redueña;18;18;14;15;
Municipios;1224;Ribatejada;38;51;54;50;
Municipios;1230;Rivas-Vaciamadrid;5930;6140;6252;6574;
Municipios;1245;Robledillo de la Jara;8;5;4;2;
Municipios;1258;Robledo de Chavela;272;261;264;266;
Municipios;1261;Robregordo;0;0;1;0;
Municipios;1277;Rozas de Madrid (Las);7144;7041;6863;6743;
Municipios;1283;Rozas de Puerto Real;18;26;20;21;
Municipios;1296;San Agustín del Guadalix;1094;1127;1134;1170;
Municipios;1300;San Fernando de Henares;2107;2017;1977;1885;
Municipios;1317;San Lorenzo de El Escorial;1101;1107;1106;1077;
Municipios;1338;San Martín de Valdeiglesias;467;510;537;536;
Municipios;1322;San Martín de la Vega;1278;1304;1393;1436;
Municipios;1343;San Sebastián de los Reyes;5077;5265;5447;5593;
Municipios;1356;Santa María de la Alameda;51;63;63;84;
Municipios;1369;Santorcaz;54;55;59;52;
Municipios;1375;Santos de la Humosa (Los);169;206;212;227;
Municipios;1381;Serna del Monte (La);4;2;3;6;
Municipios;1408;Serranillos del Valle;310;307;309;313;
Municipios;1415;Sevilla la Nueva;785;816;833;775;
Municipios;1436;Somosierra;2;1;2;2;
Municipios;1441;Soto del Real;594;579;546;540;
Municipios;1454;Talamanca de Jarama;224;246;269;282;
Municipios;1467;Tielmes;152;153;155;144;
Municipios;1473;Titulcia;76;75;76;78;
Municipios;1489;Torrejón de Ardoz;7447;7512;7749;7891;
Municipios;1505;Torrejón de Velasco;344;340;351;356;
Municipios;1492;Torrejón de la Calzada;587;626;655;673;
Municipios;1512;Torrelaguna;310;323;329;319;
Municipios;1527;Torrelodones;1811;1792;1786;1793;
Municipios;1533;Torremocha de Jarama;56;58;53;58;
Municipios;1548;Torres de la Alameda;524;546;541;532;
Municipios;9036;Tres Cantos;2826;2762;2744;2819;
Municipios;1551;Valdaracete;34;30;27;32;
Municipios;1564;Valdeavero;83;96;99;111;
Municipios;1570;Valdelaguna;53;62;58;54;
Municipios;1586;Valdemanco;53;63;58;63;
Municipios;1599;Valdemaqueda;51;49;58;50;
Municipios;1603;Valdemorillo;870;874;926;937;
Municipios;1610;Valdemoro;5921;6069;6125;6293;
Municipios;1625;Valdeolmos-Alalpardo;302;339;363;370;
Municipios;1631;Valdepiélagos;31;29;26;27;
Municipios;1646;Valdetorres de Jarama;290;303;273;277;
Municipios;1659;Valdilecha;156;168;179;190;
Municipios;1662;Valverde de Alcalá;23;23;26;22;
Municipios;1678;Velilla de San Antonio;890;878;837;832;
Municipios;1684;Vellón (El);94;93;101;110;
Municipios;1697;Venturada;148;127;134;131;
Municipios;1718;Villa del Prado;396;395;404;429;
Municipios;1701;Villaconejos;202;187;189;194;
Municipios;1723;Villalbilla;891;908;957;1027;
Municipios;1739;Villamanrique de Tajo;33;41;42;43;
Municipios;1744;Villamanta;134;155;147;162;
Municipios;1757;Villamantilla;100;107;127;136;
Municipios;1782;Villanueva de Perales;114;107;100;108;
Municipios;1760;Villanueva de la Cañada;1552;1589;1663;1662;
Municipios;1776;Villanueva del Pardillo;1799;1846;1751;1669;
Municipios;1795;Villar del Olmo;125;126;144;125;
Municipios;1809;Villarejo de Salvanés;466;501;487;472;
Municipios;1816;Villaviciosa de Odón;1650;1662;1598;1641;
Municipios;1821;Villavieja del Lozoya;13;11;8;7;
Municipios;1837;Zarzalejo;100;103;109;105;
