Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;8;8;10;11;
Municipios;0647;Gascones;1;1;1;1;
Municipios;0650;Getafe;4192;4142;4570;4669;
Municipios;0663;Griñón;190;170;164;155;
Municipios;0679;Guadalix de la Sierra;129;109;116;124;
Municipios;0685;Guadarrama;386;387;397;381;
Municipios;0698;Hiruela (La);2;2;2;2;
Municipios;0702;Horcajo de la Sierra-Aoslos;2;1;2;4;
Municipios;0719;Horcajuelo de la Sierra;1;1;2;3;
Municipios;0724;Hoyo de Manzanares;151;141;146;149;
Municipios;0730;Humanes de Madrid;185;187;197;187;
Municipios;0745;Leganés;5178;5160;5637;5698;
Municipios;0758;Loeches;93;80;87;89;
Municipios;0761;Lozoya;24;21;21;22;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;50;49;45;39;
Municipios;0783;Madarcos;4;5;5;6;
Municipios;0796;Madrid;108725;101524;102628;98500;
Municipios;0800;Majadahonda;1259;1299;1429;1509;
Municipios;0822;Manzanares el Real;159;170;163;169;
Municipios;0838;Meco;165;148;143;130;
Municipios;0843;Mejorada del Campo;302;268;278;255;
Municipios;0856;Miraflores de la Sierra;126;112;131;145;
Municipios;0869;Molar (El);133;129;145;133;
Municipios;0875;Molinos (Los);130;129;121;122;
Municipios;0881;Montejo de la Sierra;14;17;26;22;
Municipios;0894;Moraleja de Enmedio;74;76;82;73;
Municipios;0908;Moralzarzal;237;216;229;225;
Municipios;0915;Morata de Tajuña;199;177;192;178;
Municipios;0920;Móstoles;3835;3858;4142;4186;
Municipios;0936;Navacerrada;85;84;91;80;
Municipios;0941;Navalafuente;23;22;19;20;
Municipios;0954;Navalagamella;46;48;55;56;
Municipios;0967;Navalcarnero;479;461;444;454;
Municipios;0973;Navarredonda y San Mamés;5;4;4;3;
Municipios;0992;Navas del Rey;79;72;75;71;
Municipios;1006;Nuevo Baztán;78;79;83;84;
Municipios;1013;Olmeda de las Fuentes;11;7;6;7;
Municipios;1028;Orusco de Tajuña;56;50;39;37;
Municipios;1049;Paracuellos de Jarama;226;234;247;246;
Municipios;1065;Parla;1335;1331;1513;1537;
Municipios;1071;Patones;28;24;17;21;
Municipios;1087;Pedrezuela;81;83;75;74;
Municipios;1090;Pelayos de la Presa;92;76;86;92;
Municipios;1104;Perales de Tajuña;86;86;86;89;
Municipios;1111;Pezuela de las Torres;26;27;21;22;
Municipios;1126;Pinilla del Valle;6;5;6;6;
Municipios;1132;Pinto;826;780;811;797;
Municipios;1147;Piñuécar-Gandullas;12;8;5;3;
Municipios;1150;Pozuelo de Alarcón;1781;1735;1846;1996;
Municipios;1163;Pozuelo del Rey;14;13;15;15;
Municipios;1179;Prádena del Rincón;3;2;3;3;
Municipios;1185;Puebla de la Sierra;2;2;1;1;
Municipios;9020;Puentes Viejas;26;23;21;18;
Municipios;1198;Quijorna;57;56;71;67;
Municipios;1202;Rascafría;48;42;48;55;
Municipios;1219;Redueña;11;8;12;10;
Municipios;1224;Ribatejada;22;20;22;20;
Municipios;1230;Rivas-Vaciamadrid;676;637;668;664;
Municipios;1245;Robledillo de la Jara;7;8;9;5;
Municipios;1258;Robledo de Chavela;104;107;108;109;
Municipios;1261;Robregordo;7;6;4;2;
Municipios;1277;Rozas de Madrid (Las);1352;1315;1403;1495;
Municipios;1283;Rozas de Puerto Real;25;29;31;36;
Municipios;1296;San Agustín del Guadalix;177;171;168;163;
Municipios;1300;San Fernando de Henares;720;662;694;644;
Municipios;1317;San Lorenzo de El Escorial;472;450;456;437;
Municipios;1338;San Martín de Valdeiglesias;285;255;257;247;
Municipios;1322;San Martín de la Vega;259;268;268;263;
Municipios;1343;San Sebastián de los Reyes;1430;1402;1486;1497;
Municipios;1356;Santa María de la Alameda;29;30;40;33;
Municipios;1369;Santorcaz;39;33;33;28;
Municipios;1375;Santos de la Humosa (Los);44;42;47;44;
Municipios;1381;Serna del Monte (La);1;0;1;1;
Municipios;1408;Serranillos del Valle;50;49;63;66;
Municipios;1415;Sevilla la Nueva;154;139;139;123;
Municipios;1436;Somosierra;5;5;4;1;
Municipios;1441;Soto del Real;184;179;187;180;
Municipios;1454;Talamanca de Jarama;58;49;58;62;
Municipios;1467;Tielmes;77;73;79;73;
Municipios;1473;Titulcia;45;41;41;36;
Municipios;1489;Torrejón de Ardoz;2144;2052;2208;2203;
Municipios;1505;Torrejón de Velasco;91;90;78;64;
Municipios;1492;Torrejón de la Calzada;77;76;92;99;
Municipios;1512;Torrelaguna;108;109;116;108;
Municipios;1527;Torrelodones;402;384;410;429;
Municipios;1533;Torremocha de Jarama;50;50;44;48;
Municipios;1548;Torres de la Alameda;142;130;129;119;
Municipios;9036;Tres Cantos;599;593;596;626;
Municipios;1551;Valdaracete;27;24;22;17;
Municipios;1564;Valdeavero;27;30;32;26;
Municipios;1570;Valdelaguna;29;29;31;26;
Municipios;1586;Valdemanco;25;20;27;30;
Municipios;1599;Valdemaqueda;22;18;25;23;
Municipios;1603;Valdemorillo;228;218;237;234;
Municipios;1610;Valdemoro;1032;997;1017;1025;
Municipios;1625;Valdeolmos-Alalpardo;59;53;48;45;
Municipios;1631;Valdepiélagos;8;7;8;12;
Municipios;1646;Valdetorres de Jarama;111;105;97;86;
Municipios;1659;Valdilecha;60;51;55;55;
Municipios;1662;Valverde de Alcalá;13;14;13;14;
Municipios;1678;Velilla de San Antonio;134;117;132;120;
Municipios;1684;Vellón (El);48;39;41;39;
Municipios;1697;Venturada;34;34;37;41;
Municipios;1718;Villa del Prado;188;176;169;170;
Municipios;1701;Villaconejos;88;84;101;101;
Municipios;1723;Villalbilla;128;137;142;136;
Municipios;1739;Villamanrique de Tajo;23;22;26;27;
Municipios;1744;Villamanta;82;65;63;60;
Municipios;1757;Villamantilla;30;25;25;25;
Municipios;1782;Villanueva de Perales;24;23;26;17;
Municipios;1760;Villanueva de la Cañada;298;295;311;310;
Municipios;1776;Villanueva del Pardillo;161;159;186;202;
Municipios;1795;Villar del Olmo;35;31;31;31;
Municipios;1809;Villarejo de Salvanés;175;159;171;153;
Municipios;1816;Villaviciosa de Odón;563;562;603;607;
Municipios;1821;Villavieja del Lozoya;7;9;9;9;
Municipios;1837;Zarzalejo;53;50;45;39;
