Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Municipios;1283;Rozas de Puerto Real;48;45;48;40;
Municipios;1296;San Agustín del Guadalix;1336;1237;1241;1175;
Municipios;1300;San Fernando de Henares;3184;3173;3126;3023;
Municipios;1317;San Lorenzo de El Escorial;1514;1478;1431;1320;
Municipios;1338;San Martín de Valdeiglesias;632;643;663;694;
Municipios;1322;San Martín de la Vega;2005;2040;2014;1917;
Municipios;1343;San Sebastián de los Reyes;9116;9161;8839;8571;
Municipios;1356;Santa María de la Alameda;105;110;115;103;
Municipios;1369;Santorcaz;87;89;89;84;
Municipios;1375;Santos de la Humosa (Los);342;359;352;308;
Municipios;1381;Serna del Monte (La);6;6;9;9;
Municipios;1408;Serranillos del Valle;375;374;398;393;
Municipios;1415;Sevilla la Nueva;1047;1063;1017;943;
Municipios;1436;Somosierra;5;4;4;2;
Municipios;1441;Soto del Real;639;626;626;626;
Municipios;1454;Talamanca de Jarama;392;410;464;469;
Municipios;1467;Tielmes;257;259;268;246;
Municipios;1473;Titulcia;121;102;91;96;
Municipios;1489;Torrejón de Ardoz;13804;14011;13857;13703;
Municipios;1505;Torrejón de Velasco;447;429;415;396;
Municipios;1492;Torrejón de la Calzada;915;927;935;1001;
Municipios;1512;Torrelaguna;466;447;415;403;
Municipios;1527;Torrelodones;1910;1785;1728;1617;
Municipios;1533;Torremocha de Jarama;91;88;91;84;
Municipios;1548;Torres de la Alameda;779;790;768;708;
Municipios;9036;Tres Cantos;3806;3786;3889;3976;
Municipios;1551;Valdaracete;41;43;46;42;
Municipios;1564;Valdeavero;187;197;202;177;
Municipios;1570;Valdelaguna;101;102;102;107;
Municipios;1586;Valdemanco;104;112;115;106;
Municipios;1599;Valdemaqueda;62;59;60;56;
Municipios;1603;Valdemorillo;1186;1149;1144;1093;
Municipios;1610;Valdemoro;9387;9062;8487;8076;
Municipios;1625;Valdeolmos-Alalpardo;494;503;489;472;
Municipios;1631;Valdepiélagos;71;69;58;56;
Municipios;1646;Valdetorres de Jarama;445;429;408;411;
Municipios;1659;Valdilecha;275;263;261;267;
Municipios;1662;Valverde de Alcalá;45;48;52;55;
Municipios;1678;Velilla de San Antonio;1262;1206;1197;1171;
Municipios;1684;Vellón (El);209;209;232;229;
Municipios;1697;Venturada;222;203;201;184;
Municipios;1718;Villa del Prado;503;501;504;516;
Municipios;1701;Villaconejos;273;277;277;278;
Municipios;1723;Villalbilla;1454;1556;1662;1770;
Municipios;1739;Villamanrique de Tajo;60;59;68;70;
Municipios;1744;Villamanta;209;208;207;213;
Municipios;1757;Villamantilla;187;179;176;158;
Municipios;1782;Villanueva de Perales;157;153;151;153;
Municipios;1760;Villanueva de la Cañada;1754;1793;1793;1731;
Municipios;1776;Villanueva del Pardillo;2057;1858;1654;1434;
Municipios;1795;Villar del Olmo;160;168;170;162;
Municipios;1809;Villarejo de Salvanés;622;620;626;610;
Municipios;1816;Villaviciosa de Odón;2160;2100;2035;1902;
Municipios;1821;Villavieja del Lozoya;17;12;14;17;
Municipios;1837;Zarzalejo;165;166;151;138;
