Codigo_Valor,Nombre,Valor,Year,Indicador,lau_id
2.69-2023-28035,Carabaña,6,2023,2.69,28035
2.69-2023-28036,Casarrubuelos,0,2023,2.69,28036
2.69-2023-28037,Cenicientos,27,2023,2.69,28037
2.69-2023-28038,Cercedilla,1,2023,2.69,28038
2.69-2023-28039,Cervera de Buitrago,0,2023,2.69,28039
2.69-2023-28051,Chapinería,0,2023,2.69,28051
2.69-2023-28052,Chinchón,12,2023,2.69,28052
2.69-2023-28040,Ciempozuelos,9,2023,2.69,28040
2.69-2023-28041,Cobeña,0,2023,2.69,28041
2.69-2023-28046,Collado Mediano,2,2023,2.69,28046
2.69-2023-28047,Collado Villalba,1,2023,2.69,28047
2.69-2023-28045,Colmenar Viejo,12,2023,2.69,28045
2.69-2023-28043,Colmenar de Oreja,17,2023,2.69,28043
2.69-2023-28042,Colmenar del Arroyo,1,2023,2.69,28042
2.69-2023-28044,Colmenarejo,0,2023,2.69,28044
2.69-2023-28048,Corpa,2,2023,2.69,28048
2.69-2023-28049,Coslada,0,2023,2.69,28049
2.69-2023-28050,Cubas de la Sagra,0,2023,2.69,28050
2.69-2023-28053,Daganzo de Arriba,3,2023,2.69,28053
2.69-2023-28054,Escorial (El),1,2023,2.69,28054
2.69-2023-28055,Estremera,9,2023,2.69,28055
2.69-2023-28056,Fresnedillas de la Oliva,1,2023,2.69,28056
2.69-2023-28057,Fresno de Torote,1,2023,2.69,28057
2.69-2023-28058,Fuenlabrada,6,2023,2.69,28058
2.69-2023-28059,Fuente el Saz de Jarama,0,2023,2.69,28059
2.69-2023-28060,Fuentidueña de Tajo,6,2023,2.69,28060
2.69-2023-28061,Galapagar,1,2023,2.69,28061
2.69-2023-28062,Garganta de los Montes,3,2023,2.69,28062
2.69-2023-28063,Gargantilla del Lozoya y Pinilla de Buitrago,0,2023,2.69,28063
2.69-2023-28064,Gascones,0,2023,2.69,28064
2.69-2023-28065,Getafe,0,2023,2.69,28065
2.69-2023-28066,Griñón,2,2023,2.69,28066
2.69-2023-28067,Guadalix de la Sierra,7,2023,2.69,28067
2.69-2023-28068,Guadarrama,1,2023,2.69,28068
2.69-2023-28069,Hiruela (La),0,2023,2.69,28069
2.69-2023-28070,Horcajo de la Sierra-Aoslos,1,2023,2.69,28070
2.69-2023-28071,Horcajuelo de la Sierra,0,2023,2.69,28071
2.69-2023-28072,Hoyo de Manzanares,0,2023,2.69,28072
2.69-2023-28073,Humanes de Madrid,1,2023,2.69,28073
2.69-2023-28074,Leganés,0,2023,2.69,28074
2.69-2023-28075,Loeches,0,2023,2.69,28075
2.69-2023-28076,Lozoya,0,2023,2.69,28076
2.69-2023-28901,Lozoyuela-Navas-Sieteiglesias,4,2023,2.69,28901
2.69-2023-28078,Madarcos,0,2023,2.69,28078
2.69-2023-28080,Majadahonda,0,2023,2.69,28080
2.69-2023-28082,Manzanares el Real,1,2023,2.69,28082
2.69-2023-28083,Meco,0,2023,2.69,28083
2.69-2023-28084,Mejorada del Campo,1,2023,2.69,28084
2.69-2023-28085,Miraflores de la Sierra,2,2023,2.69,28085
2.69-2023-28086,Molar (El),7,2023,2.69,28086
2.69-2023-28087,Molinos (Los),1,2023,2.69,28087
2.69-2023-28088,Montejo de la Sierra,2,2023,2.69,28088
2.69-2023-28089,Moraleja de Enmedio,3,2023,2.69,28089
2.69-2023-28090,Moralzarzal,0,2023,2.69,28090
2.69-2023-28091,Morata de Tajuña,8,2023,2.69,28091
2.69-2023-28092,Móstoles,0,2023,2.69,28092
2.69-2023-28093,Navacerrada,0,2023,2.69,28093
2.69-2023-28094,Navalafuente,1,2023,2.69,28094
2.69-2023-28095,Navalagamella,1,2023,2.69,28095
2.69-2023-28096,Navalcarnero,9,2023,2.69,28096
2.69-2023-28097,Navarredonda y San Mamés,0,2023,2.69,28097
2.69-2023-28099,Navas del Rey,3,2023,2.69,28099
2.69-2023-28100,Nuevo Baztán,0,2023,2.69,28100
2.69-2023-28101,Olmeda de las Fuentes,0,2023,2.69,28101
2.69-2023-28102,Orusco de Tajuña,5,2023,2.69,28102
2.69-2023-28104,Paracuellos de Jarama,1,2023,2.69,28104
2.69-2023-28106,Parla,0,2023,2.69,28106
2.69-2023-28107,Patones,2,2023,2.69,28107
2.69-2023-28108,Pedrezuela,0,2023,2.69,28108
2.69-2023-28109,Pelayos de la Presa,0,2023,2.69,28109
2.69-2023-28110,Perales de Tajuña,8,2023,2.69,28110
2.69-2023-28111,Pezuela de las Torres,1,2023,2.69,28111
2.69-2023-28112,Pinilla del Valle,0,2023,2.69,28112
2.69-2023-28113,Pinto,2,2023,2.69,28113
2.69-2023-28114,Piñuécar-Gandullas,2,2023,2.69,28114
2.69-2023-28115,Pozuelo de Alarcón,1,2023,2.69,28115
2.69-2023-28116,Pozuelo del Rey,0,2023,2.69,28116
2.69-2023-28117,Prádena del Rincón,1,2023,2.69,28117
2.69-2023-28118,Puebla de la Sierra,0,2023,2.69,28118
2.69-2023-28902,Puentes Viejas,4,2023,2.69,28902
2.69-2023-28119,Quijorna,2,2023,2.69,28119
2.69-2023-28120,Rascafría,1,2023,2.69,28120
2.69-2023-28121,Redueña,1,2023,2.69,28121
2.69-2023-28122,Ribatejada,0,2023,2.69,28122
2.69-2023-28123,Rivas-Vaciamadrid,1,2023,2.69,28123
2.69-2023-28124,Robledillo de la Jara,0,2023,2.69,28124
2.69-2023-28125,Robledo de Chavela,2,2023,2.69,28125
2.69-2023-28126,Robregordo,0,2023,2.69,28126
2.69-2023-28127,Rozas de Madrid (Las),0,2023,2.69,28127
2.69-2023-28128,Rozas de Puerto Real,0,2023,2.69,28128
2.69-2023-28129,San Agustín del Guadalix,3,2023,2.69,28129
2.69-2023-28130,San Fernando de Henares,1,2023,2.69,28130
2.69-2023-28131,San Lorenzo de El Escorial,1,2023,2.69,28131
2.69-2023-28133,San Martín de Valdeiglesias,45,2023,2.69,28133
2.69-2023-28132,San Martín de la Vega,7,2023,2.69,28132
2.69-2023-28134,San Sebastián de los Reyes,2,2023,2.69,28134
2.69-2023-28135,Santa María de la Alameda,1,2023,2.69,28135
2.69-2023-28136,Santorcaz,2,2023,2.69,28136
2.69-2023-28137,Santos de la Humosa (Los),1,2023,2.69,28137
2.69-2023-28138,Serna del Monte (La),0,2023,2.69,28138
2.69-2023-28140,Serranillos del Valle,1,2023,2.69,28140
2.69-2023-28141,Sevilla la Nueva,1,2023,2.69,28141
2.69-2023-28143,Somosierra,0,2023,2.69,28143
2.69-2023-28144,Soto del Real,0,2023,2.69,28144
2.69-2023-28145,Talamanca de Jarama,1,2023,2.69,28145
2.69-2023-28146,Tielmes,1,2023,2.69,28146
2.69-2023-28147,Titulcia,0,2023,2.69,28147
2.69-2023-28148,Torrejón de Ardoz,2,2023,2.69,28148
2.69-2023-28150,Torrejón de Velasco,5,2023,2.69,28150
2.69-2023-28149,Torrejón de la Calzada,0,2023,2.69,28149
2.69-2023-28151,Torrelaguna,1,2023,2.69,28151
2.69-2023-28152,Torrelodones,0,2023,2.69,28152
2.69-2023-28153,Torremocha de Jarama,2,2023,2.69,28153
2.69-2023-28154,Torres de la Alameda,1,2023,2.69,28154
2.69-2023-28903,Tres Cantos,0,2023,2.69,28903
2.69-2023-28155,Valdaracete,6,2023,2.69,28155
2.69-2023-28156,Valdeavero,1,2023,2.69,28156
2.69-2023-28157,Valdelaguna,10,2023,2.69,28157
2.69-2023-28158,Valdemanco,1,2023,2.69,28158
2.69-2023-28159,Valdemaqueda,0,2023,2.69,28159
2.69-2023-28160,Valdemorillo,6,2023,2.69,28160
2.69-2023-28161,Valdemoro,1,2023,2.69,28161
2.69-2023-28162,Valdeolmos-Alalpardo,0,2023,2.69,28162
2.69-2023-28163,Valdepiélagos,1,2023,2.69,28163
2.69-2023-28164,Valdetorres de Jarama,2,2023,2.69,28164
2.69-2023-28165,Valdilecha,9,2023,2.69,28165
2.69-2023-28166,Valverde de Alcalá,0,2023,2.69,28166
2.69-2023-28167,Velilla de San Antonio,1,2023,2.69,28167
2.69-2023-28168,Vellón (El),5,2023,2.69,28168
2.69-2023-28169,Venturada,1,2023,2.69,28169
2.69-2023-28171,Villa del Prado,22,2023,2.69,28171
2.69-2023-28170,Villaconejos,3,2023,2.69,28170
2.69-2023-28172,Villalbilla,2,2023,2.69,28172
2.69-2023-28173,Villamanrique de Tajo,0,2023,2.69,28173
2.69-2023-28174,Villamanta,8,2023,2.69,28174
2.69-2023-28175,Villamantilla,1,2023,2.69,28175
2.69-2023-28178,Villanueva de Perales,0,2023,2.69,28178
2.69-2023-28176,Villanueva de la Cañada,1,2023,2.69,28176
2.69-2023-28177,Villanueva del Pardillo,0,2023,2.69,28177
2.69-2023-28179,Villar del Olmo,3,2023,2.69,28179
2.69-2023-28180,Villarejo de Salvanés,9,2023,2.69,28180
2.69-2023-28181,Villaviciosa de Odón,8,2023,2.69,28181
2.69-2023-28182,Villavieja del Lozoya,0,2023,2.69,28182
2.69-2023-28183,Zarzalejo,3,2023,2.69,28183
2.70-2023-28001,Acebeda (La),0,2023,2.70,28001
2.70-2023-28002,Ajalvir,1,2023,2.70,28002
2.70-2023-28003,Alameda del Valle,14,2023,2.70,28003
2.70-2023-28004,Alamo (El),4,2023,2.70,28004
2.70-2023-28005,Alcalá de Henares,1,2023,2.70,28005
2.70-2023-28006,Alcobendas,0,2023,2.70,28006
2.70-2023-28007,Alcorcón,1,2023,2.70,28007
2.70-2023-28008,Aldea del Fresno,8,2023,2.70,28008
2.70-2023-28009,Algete,4,2023,2.70,28009
2.70-2023-28010,Alpedrete,9,2023,2.70,28010
2.70-2023-28011,Ambite,3,2023,2.70,28011
2.70-2023-28012,Anchuelo,0,2023,2.70,28012
2.70-2023-28013,Aranjuez,23,2023,2.70,28013
2.70-2023-28014,Arganda del Rey,14,2023,2.70,28014
2.70-2023-28015,Arroyomolinos,0,2023,2.70,28015
2.70-2023-28016,Atazar (El),0,2023,2.70,28016
2.70-2023-28017,Batres,4,2023,2.70,28017
2.70-2023-28018,Becerril de la Sierra,21,2023,2.70,28018
2.70-2023-28019,Belmonte de Tajo,5,2023,2.70,28019
2.70-2023-28021,Berrueco (El),8,2023,2.70,28021
2.70-2023-28020,Berzosa del Lozoya,3,2023,2.70,28020
2.70-2023-28022,Boadilla del Monte,2,2023,2.70,28022
2.70-2023-28023,Boalo (El),27,2023,2.70,28023
2.70-2023-28024,Braojos,13,2023,2.70,28024
2.70-2023-28025,Brea de Tajo,3,2023,2.70,28025
2.70-2023-28026,Brunete,3,2023,2.70,28026
2.70-2023-28027,Buitrago del Lozoya,18,2023,2.70,28027
2.70-2023-28028,Bustarviejo,16,2023,2.70,28028
2.70-2023-28029,Cabanillas de la Sierra,7,2023,2.70,28029
2.70-2023-28030,Cabrera (La),6,2023,2.70,28030
2.70-2023-28031,Cadalso de los Vidrios,27,2023,2.70,28031
2.70-2023-28032,Camarma de Esteruelas,0,2023,2.70,28032
2.70-2023-28033,Campo Real,13,2023,2.70,28033
2.70-2023-28034,Canencia,24,2023,2.70,28034
2.70-2023-28035,Carabaña,7,2023,2.70,28035
2.70-2023-28036,Casarrubuelos,0,2023,2.70,28036
2.70-2023-28037,Cenicientos,56,2023,2.70,28037
2.70-2023-28038,Cercedilla,29,2023,2.70,28038
2.70-2023-28039,Cervera de Buitrago,0,2023,2.70,28039
2.70-2023-28051,Chapinería,3,2023,2.70,28051
2.70-2023-28052,Chinchón,9,2023,2.70,28052
2.70-2023-28040,Ciempozuelos,9,2023,2.70,28040
2.70-2023-28041,Cobeña,3,2023,2.70,28041
2.70-2023-28046,Collado Mediano,17,2023,2.70,28046
2.70-2023-28047,Collado Villalba,5,2023,2.70,28047
2.70-2023-28045,Colmenar Viejo,161,2023,2.70,28045
2.70-2023-28043,Colmenar de Oreja,22,2023,2.70,28043
2.70-2023-28042,Colmenar del Arroyo,13,2023,2.70,28042
2.70-2023-28044,Colmenarejo,7,2023,2.70,28044
2.70-2023-28048,Corpa,0,2023,2.70,28048
2.70-2023-28049,Coslada,0,2023,2.70,28049
2.70-2023-28050,Cubas de la Sagra,2,2023,2.70,28050
2.70-2023-28053,Daganzo de Arriba,3,2023,2.70,28053
2.70-2023-28054,Escorial (El),36,2023,2.70,28054
2.70-2023-28055,Estremera,9,2023,2.70,28055
2.70-2023-28056,Fresnedillas de la Oliva,18,2023,2.70,28056
2.70-2023-28057,Fresno de Torote,2,2023,2.70,28057
2.70-2023-28058,Fuenlabrada,3,2023,2.70,28058
2.70-2023-28059,Fuente el Saz de Jarama,4,2023,2.70,28059
2.70-2023-28060,Fuentidueña de Tajo,1,2023,2.70,28060
2.70-2023-28061,Galapagar,18,2023,2.70,28061
2.70-2023-28062,Garganta de los Montes,23,2023,2.70,28062
2.70-2023-28063,Gargantilla del Lozoya y Pinilla de Buitrago,12,2023,2.70,28063
2.70-2023-28064,Gascones,10,2023,2.70,28064
2.70-2023-28065,Getafe,6,2023,2.70,28065
2.70-2023-28066,Griñón,1,2023,2.70,28066
2.70-2023-28067,Guadalix de la Sierra,68,2023,2.70,28067
2.70-2023-28068,Guadarrama,43,2023,2.70,28068
2.70-2023-28069,Hiruela (La),0,2023,2.70,28069
2.70-2023-28070,Horcajo de la Sierra-Aoslos,8,2023,2.70,28070
2.70-2023-28071,Horcajuelo de la Sierra,4,2023,2.70,28071
2.70-2023-28072,Hoyo de Manzanares,13,2023,2.70,28072
2.70-2023-28073,Humanes de Madrid,3,2023,2.70,28073
2.70-2023-28074,Leganés,2,2023,2.70,28074
2.70-2023-28075,Loeches,1,2023,2.70,28075
2.70-2023-28076,Lozoya,21,2023,2.70,28076
2.70-2023-28901,Lozoyuela-Navas-Sieteiglesias,23,2023,2.70,28901
2.70-2023-28078,Madarcos,5,2023,2.70,28078
2.70-2023-28080,Majadahonda,4,2023,2.70,28080
2.70-2023-28082,Manzanares el Real,19,2023,2.70,28082
2.70-2023-28083,Meco,2,2023,2.70,28083
2.70-2023-28084,Mejorada del Campo,3,2023,2.70,28084
2.70-2023-28085,Miraflores de la Sierra,25,2023,2.70,28085
2.70-2023-28086,Molar (El),21,2023,2.70,28086
2.70-2023-28087,Molinos (Los),28,2023,2.70,28087
2.70-2023-28088,Montejo de la Sierra,11,2023,2.70,28088
2.70-2023-28089,Moraleja de Enmedio,8,2023,2.70,28089
2.70-2023-28090,Moralzarzal,14,2023,2.70,28090
2.70-2023-28091,Morata de Tajuña,6,2023,2.70,28091
2.70-2023-28092,Móstoles,5,2023,2.70,28092
2.70-2023-28093,Navacerrada,12,2023,2.70,28093
2.70-2023-28094,Navalafuente,14,2023,2.70,28094
2.70-2023-28095,Navalagamella,19,2023,2.70,28095
2.70-2023-28096,Navalcarnero,27,2023,2.70,28096
2.70-2023-28097,Navarredonda y San Mamés,10,2023,2.70,28097
2.70-2023-28099,Navas del Rey,15,2023,2.70,28099
2.70-2023-28100,Nuevo Baztán,0,2023,2.70,28100
2.70-2023-28101,Olmeda de las Fuentes,2,2023,2.70,28101
2.70-2023-28102,Orusco de Tajuña,4,2023,2.70,28102
2.70-2023-28104,Paracuellos de Jarama,4,2023,2.70,28104
2.70-2023-28106,Parla,2,2023,2.70,28106
2.70-2023-28107,Patones,5,2023,2.70,28107
2.70-2023-28108,Pedrezuela,14,2023,2.70,28108
2.70-2023-28109,Pelayos de la Presa,3,2023,2.70,28109
2.70-2023-28110,Perales de Tajuña,5,2023,2.70,28110
2.70-2023-28111,Pezuela de las Torres,2,2023,2.70,28111
2.70-2023-28112,Pinilla del Valle,6,2023,2.70,28112
2.70-2023-28113,Pinto,1,2023,2.70,28113
2.70-2023-28114,Piñuécar-Gandullas,15,2023,2.70,28114
2.70-2023-28115,Pozuelo de Alarcón,0,2023,2.70,28115
2.70-2023-28116,Pozuelo del Rey,3,2023,2.70,28116
2.70-2023-28117,Prádena del Rincón,8,2023,2.70,28117
2.70-2023-28118,Puebla de la Sierra,0,2023,2.70,28118
2.70-2023-28902,Puentes Viejas,22,2023,2.70,28902
2.70-2023-28119,Quijorna,2,2023,2.70,28119
2.70-2023-28120,Rascafría,34,2023,2.70,28120
2.70-2023-28121,Redueña,6,2023,2.70,28121
2.70-2023-28122,Ribatejada,2,2023,2.70,28122
2.70-2023-28123,Rivas-Vaciamadrid,6,2023,2.70,28123
2.70-2023-28124,Robledillo de la Jara,0,2023,2.70,28124
2.70-2023-28125,Robledo de Chavela,34,2023,2.70,28125
2.70-2023-28126,Robregordo,5,2023,2.70,28126
2.70-2023-28127,Rozas de Madrid (Las),4,2023,2.70,28127
2.70-2023-28128,Rozas de Puerto Real,20,2023,2.70,28128
2.70-2023-28129,San Agustín del Guadalix,17,2023,2.70,28129
2.70-2023-28130,San Fernando de Henares,3,2023,2.70,28130
2.70-2023-28131,San Lorenzo de El Escorial,19,2023,2.70,28131
2.70-2023-28133,San Martín de Valdeiglesias,50,2023,2.70,28133
2.70-2023-28132,San Martín de la Vega,9,2023,2.70,28132
2.70-2023-28134,San Sebastián de los Reyes,7,2023,2.70,28134
2.70-2023-28135,Santa María de la Alameda,38,2023,2.70,28135
2.70-2023-28136,Santorcaz,4,2023,2.70,28136
2.70-2023-28137,Santos de la Humosa (Los),4,2023,2.70,28137
2.70-2023-28138,Serna del Monte (La),4,2023,2.70,28138
2.70-2023-28140,Serranillos del Valle,1,2023,2.70,28140
2.70-2023-28141,Sevilla la Nueva,3,2023,2.70,28141
2.70-2023-28143,Somosierra,11,2023,2.70,28143
2.70-2023-28144,Soto del Real,23,2023,2.70,28144
2.70-2023-28145,Talamanca de Jarama,5,2023,2.70,28145
2.70-2023-28146,Tielmes,2,2023,2.70,28146
2.70-2023-28147,Titulcia,1,2023,2.70,28147
2.70-2023-28148,Torrejón de Ardoz,2,2023,2.70,28148
2.70-2023-28150,Torrejón de Velasco,5,2023,2.70,28150
2.70-2023-28149,Torrejón de la Calzada,2,2023,2.70,28149
2.70-2023-28151,Torrelaguna,9,2023,2.70,28151
2.70-2023-28152,Torrelodones,0,2023,2.70,28152
2.70-2023-28153,Torremocha de Jarama,6,2023,2.70,28153
2.70-2023-28154,Torres de la Alameda,0,2023,2.70,28154
2.70-2023-28903,Tres Cantos,20,2023,2.70,28903
2.70-2023-28155,Valdaracete,8,2023,2.70,28155
2.70-2023-28156,Valdeavero,1,2023,2.70,28156
2.70-2023-28157,Valdelaguna,7,2023,2.70,28157
2.70-2023-28158,Valdemanco,4,2023,2.70,28158
2.70-2023-28159,Valdemaqueda,0,2023,2.70,28159
2.70-2023-28160,Valdemorillo,39,2023,2.70,28160
2.70-2023-28161,Valdemoro,4,2023,2.70,28161
2.70-2023-28162,Valdeolmos-Alalpardo,5,2023,2.70,28162
2.70-2023-28163,Valdepiélagos,1,2023,2.70,28163
2.70-2023-28164,Valdetorres de Jarama,7,2023,2.70,28164
2.70-2023-28165,Valdilecha,10,2023,2.70,28165
2.70-2023-28166,Valverde de Alcalá,2,2023,2.70,28166
2.70-2023-28167,Velilla de San Antonio,1,2023,2.70,28167
2.70-2023-28168,Vellón (El),17,2023,2.70,28168
2.70-2023-28169,Venturada,6,2023,2.70,28169
2.70-2023-28171,Villa del Prado,23,2023,2.70,28171
2.70-2023-28170,Villaconejos,2,2023,2.70,28170
2.70-2023-28172,Villalbilla,2,2023,2.70,28172
2.70-2023-28173,Villamanrique de Tajo,3,2023,2.70,28173
2.70-2023-28174,Villamanta,15,2023,2.70,28174
2.70-2023-28175,Villamantilla,5,2023,2.70,28175
2.70-2023-28178,Villanueva de Perales,4,2023,2.70,28178
2.70-2023-28176,Villanueva de la Cañada,2,2023,2.70,28176
2.70-2023-28177,Villanueva del Pardillo,5,2023,2.70,28177
2.70-2023-28179,Villar del Olmo,5,2023,2.70,28179
2.70-2023-28180,Villarejo de Salvanés,21,2023,2.70,28180
2.70-2023-28181,Villaviciosa de Odón,10,2023,2.70,28181
2.70-2023-28182,Villavieja del Lozoya,8,2023,2.70,28182
2.70-2023-28183,Zarzalejo,14,2023,2.70,28183
2.71-2023-28001,Acebeda (La),0.0,2023,2.71,28001
2.71-2023-28002,Ajalvir,1176.67,2023,2.71,28002
2.71-2023-28003,Alameda del Valle,871.83,2023,2.71,28003
2.71-2023-28004,Alamo (El),1751.8,2023,2.71,28004
2.71-2023-28005,Alcalá de Henares,2259.37,2023,2.71,28005
2.71-2023-28006,Alcobendas,0.0,2023,2.71,28006
2.71-2023-28007,Alcorcón,273.63,2023,2.71,28007
2.71-2023-28008,Aldea del Fresno,738.69,2023,2.71,28008
2.71-2023-28009,Algete,2623.16,2023,2.71,28009
2.71-2023-28010,Alpedrete,571.28,2023,2.71,28010
2.71-2023-28011,Ambite,1822.3,2023,2.71,28011
2.71-2023-28012,Anchuelo,1455.15,2023,2.71,28012
2.71-2023-28013,Aranjuez,10742.0,2023,2.71,28013
2.71-2023-28014,Arganda del Rey,2536.56,2023,2.71,28014
2.71-2023-28015,Arroyomolinos,0.0,2023,2.71,28015
2.71-2023-28016,Atazar (El),0.0,2023,2.71,28016
2.71-2023-28017,Batres,190.99,2023,2.71,28017
2.71-2023-28018,Becerril de la Sierra,1358.1,2023,2.71,28018
2.71-2023-28019,Belmonte de Tajo,1400.13,2023,2.71,28019
2.71-2023-28021,Berrueco (El),195.56,2023,2.71,28021
2.71-2023-28020,Berzosa del Lozoya,271.94,2023,2.71,28020
2.71-2023-28022,Boadilla del Monte,730.35,2023,2.71,28022
2.71-2023-28023,Boalo (El),1795.42,2023,2.71,28023
2.71-2023-28024,Braojos,599.09,2023,2.71,28024
2.71-2023-28025,Brea de Tajo,2532.27,2023,2.71,28025
2.71-2023-28026,Brunete,3375.06,2023,2.71,28026
2.71-2023-28027,Buitrago del Lozoya,1331.05,2023,2.71,28027
2.71-2023-28028,Bustarviejo,924.62,2023,2.71,28028
2.71-2023-28029,Cabanillas de la Sierra,633.34,2023,2.71,28029
2.71-2023-28030,Cabrera (La),798.97,2023,2.71,28030
2.71-2023-28031,Cadalso de los Vidrios,1015.73,2023,2.71,28031
2.71-2023-28032,Camarma de Esteruelas,2505.4,2023,2.71,28032
2.71-2023-28033,Campo Real,4292.72,2023,2.71,28033
2.71-2023-28034,Canencia,1458.89,2023,2.71,28034
2.71-2023-28035,Carabaña,1868.15,2023,2.71,28035
2.71-2023-28036,Casarrubuelos,0.0,2023,2.71,28036
2.71-2023-28037,Cenicientos,1937.01,2023,2.71,28037
2.71-2023-28038,Cercedilla,798.29,2023,2.71,28038
2.71-2023-28039,Cervera de Buitrago,0.0,2023,2.71,28039
2.71-2023-28051,Chapinería,306.7,2023,2.71,28051
2.71-2023-28052,Chinchón,4608.05,2023,2.71,28052
2.71-2023-28040,Ciempozuelos,2361.62,2023,2.71,28040
2.71-2023-28041,Cobeña,1343.35,2023,2.71,28041
2.71-2023-28046,Collado Mediano,573.58,2023,2.71,28046
2.71-2023-28047,Collado Villalba,605.48,2023,2.71,28047
2.71-2023-28045,Colmenar Viejo,13976.4,2023,2.71,28045
2.71-2023-28043,Colmenar de Oreja,7955.99,2023,2.71,28043
2.71-2023-28042,Colmenar del Arroyo,2519.57,2023,2.71,28042
2.71-2023-28044,Colmenarejo,1727.93,2023,2.71,28044
2.71-2023-28048,Corpa,1327.01,2023,2.71,28048
2.71-2023-28049,Coslada,0.0,2023,2.71,28049
2.71-2023-28050,Cubas de la Sagra,248.23,2023,2.71,28050
2.71-2023-28053,Daganzo de Arriba,4232.89,2023,2.71,28053
2.71-2023-28054,Escorial (El),3485.26,2023,2.71,28054
2.71-2023-28055,Estremera,5375.96,2023,2.71,28055
2.71-2023-28056,Fresnedillas de la Oliva,908.95,2023,2.71,28056
2.71-2023-28057,Fresno de Torote,2073.0,2023,2.71,28057
2.71-2023-28058,Fuenlabrada,1332.18,2023,2.71,28058
2.71-2023-28059,Fuente el Saz de Jarama,2054.8,2023,2.71,28059
2.71-2023-28060,Fuentidueña de Tajo,3681.86,2023,2.71,28060
2.71-2023-28061,Galapagar,718.95,2023,2.71,28061
2.71-2023-28062,Garganta de los Montes,1815.26,2023,2.71,28062
2.71-2023-28063,Gargantilla del Lozoya y Pinilla de Buitrago,827.74,2023,2.71,28063
2.71-2023-28064,Gascones,529.46,2023,2.71,28064
2.71-2023-28065,Getafe,2713.24,2023,2.71,28065
2.71-2023-28066,Griñón,1458.62,2023,2.71,28066
2.71-2023-28067,Guadalix de la Sierra,3686.51,2023,2.71,28067
2.71-2023-28068,Guadarrama,1929.58,2023,2.71,28068
2.71-2023-28069,Hiruela (La),0.0,2023,2.71,28069
2.71-2023-28070,Horcajo de la Sierra-Aoslos,493.96,2023,2.71,28070
2.71-2023-28071,Horcajuelo de la Sierra,404.84,2023,2.71,28071
2.71-2023-28072,Hoyo de Manzanares,412.25,2023,2.71,28072
2.71-2023-28073,Humanes de Madrid,1110.61,2023,2.71,28073
2.71-2023-28074,Leganés,813.65,2023,2.71,28074
2.71-2023-28075,Loeches,2110.5,2023,2.71,28075
2.71-2023-28076,Lozoya,1509.12,2023,2.71,28076
2.71-2023-28901,Lozoyuela-Navas-Sieteiglesias,1513.26,2023,2.71,28901
2.71-2023-28078,Madarcos,945.25,2023,2.71,28078
2.71-2023-28080,Majadahonda,1546.76,2023,2.71,28080
2.71-2023-28082,Manzanares el Real,5824.04,2023,2.71,28082
2.71-2023-28083,Meco,3819.25,2023,2.71,28083
2.71-2023-28084,Mejorada del Campo,540.05,2023,2.71,28084
2.71-2023-28085,Miraflores de la Sierra,2539.95,2023,2.71,28085
2.71-2023-28086,Molar (El),1674.35,2023,2.71,28086
2.71-2023-28087,Molinos (Los),771.21,2023,2.71,28087
2.71-2023-28088,Montejo de la Sierra,626.8,2023,2.71,28088
2.71-2023-28089,Moraleja de Enmedio,2228.0,2023,2.71,28089
2.71-2023-28090,Moralzarzal,1295.1,2023,2.71,28090
2.71-2023-28091,Morata de Tajuña,2574.99,2023,2.71,28091
2.71-2023-28092,Móstoles,2120.45,2023,2.71,28092
2.71-2023-28093,Navacerrada,1389.35,2023,2.71,28093
2.71-2023-28094,Navalafuente,649.02,2023,2.71,28094
2.71-2023-28095,Navalagamella,2250.44,2023,2.71,28095
2.71-2023-28096,Navalcarnero,5178.81,2023,2.71,28096
2.71-2023-28097,Navarredonda y San Mamés,553.53,2023,2.71,28097
2.71-2023-28099,Navas del Rey,1526.99,2023,2.71,28099
2.71-2023-28100,Nuevo Baztán,820.5,2023,2.71,28100
2.71-2023-28101,Olmeda de las Fuentes,737.65,2023,2.71,28101
2.71-2023-28102,Orusco de Tajuña,352.59,2023,2.71,28102
2.71-2023-28104,Paracuellos de Jarama,1270.31,2023,2.71,28104
2.71-2023-28106,Parla,1470.86,2023,2.71,28106
2.71-2023-28107,Patones,482.38,2023,2.71,28107
2.71-2023-28108,Pedrezuela,455.9,2023,2.71,28108
2.71-2023-28109,Pelayos de la Presa,101.65,2023,2.71,28109
2.71-2023-28110,Perales de Tajuña,649.97,2023,2.71,28110
2.71-2023-28111,Pezuela de las Torres,3138.53,2023,2.71,28111
2.71-2023-28112,Pinilla del Valle,401.07,2023,2.71,28112
2.71-2023-28113,Pinto,4542.06,2023,2.71,28113
2.71-2023-28114,Piñuécar-Gandullas,822.39,2023,2.71,28114
2.71-2023-28115,Pozuelo de Alarcón,12.04,2023,2.71,28115
2.71-2023-28116,Pozuelo del Rey,2586.0,2023,2.71,28116
2.71-2023-28117,Prádena del Rincón,441.9,2023,2.71,28117
2.71-2023-28118,Puebla de la Sierra,0.0,2023,2.71,28118
2.71-2023-28902,Puentes Viejas,979.9,2023,2.71,28902
2.71-2023-28119,Quijorna,1080.95,2023,2.71,28119
2.71-2023-28120,Rascafría,2344.51,2023,2.71,28120
2.71-2023-28121,Redueña,643.6,2023,2.71,28121
