Serie;Codigo_municipio;2022;2023
Municipios;1369;Santorcaz;35;34;
Municipios;1375;Santos de la Humosa (Los);188;182;
Municipios;1381;Serna del Monte (La);1;4;
Municipios;1408;Serranillos del Valle;274;271;
Municipios;1415;Sevilla la Nueva;549;512;
Municipios;1436;Somosierra;1;0;
Municipios;1441;Soto del Real;419;447;
Municipios;1454;Talamanca de Jarama;294;286;
Municipios;1467;Tielmes;151;142;
Municipios;1473;Titulcia;77;75;
Municipios;1489;Torrejón de Ardoz;7678;7596;
Municipios;1505;Torrejón de Velasco;273;251;
Municipios;1492;Torrejón de la Calzada;705;709;
Municipios;1512;Torrelaguna;276;262;
Municipios;1527;Torrelodones;1422;1432;
Municipios;1533;Torremocha de Jarama;50;55;
Municipios;1548;Torres de la Alameda;406;391;
Municipios;9036;Tres Cantos;2848;2940;
Municipios;1551;Valdaracete;24;17;
Municipios;1564;Valdeavero;98;88;
Municipios;1570;Valdelaguna;51;48;
Municipios;1586;Valdemanco;61;52;
Municipios;1599;Valdemaqueda;26;28;
Municipios;1603;Valdemorillo;691;694;
Municipios;1610;Valdemoro;5195;4879;
Municipios;1625;Valdeolmos-Alalpardo;306;300;
Municipios;1631;Valdepiélagos;31;29;
Municipios;1646;Valdetorres de Jarama;234;242;
Municipios;1659;Valdilecha;163;172;
Municipios;1662;Valverde de Alcalá;20;23;
Municipios;1678;Velilla de San Antonio;687;719;
Municipios;1684;Vellón (El);131;123;
Municipios;1697;Venturada;144;144;
Municipios;1718;Villa del Prado;390;379;
Municipios;1701;Villaconejos;160;154;
Municipios;1723;Villalbilla;1205;1278;
Municipios;1739;Villamanrique de Tajo;26;24;
Municipios;1744;Villamanta;144;142;
Municipios;1757;Villamantilla;103;102;
Municipios;1782;Villanueva de Perales;94;94;
Municipios;1760;Villanueva de la Cañada;1353;1390;
Municipios;1776;Villanueva del Pardillo;1075;995;
Municipios;1795;Villar del Olmo;104;118;
Municipios;1809;Villarejo de Salvanés;382;402;
Municipios;1816;Villaviciosa de Odón;1309;1250;
Municipios;1821;Villavieja del Lozoya;11;13;
Municipios;1837;Zarzalejo;106;110;
