Población.Otros datos de población.Indicadores de población. Densidad de población. Unidad: Habitantes/km2. Fuente: Dirección General de Economía de la Comunidad de Madrid.;
Serie;;;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
Municipios;0590;Fuente el Saz de Jarama;49.07;55.03;56.81;60.57;65.03;68.73;80.06;81.84;86.20;89.55;91.96;96.63;101.57;112.05;120.60;131.60;146.93;158.43;161.93;168.83;174.37;176.51;183.10;189.22;190.53;192.25;192.31;190.65;193.22;194.15;193.04;193.67;197.20;201.87;205.22;207.05;212.06;218.87;
Municipios;0604;Fuentidueña de Tajo;20.54;20.51;20.51;20.58;20.74;20.84;21.62;21.55;21.75;22.26;22.90;23.07;23.63;23.88;23.86;24.27;24.36;25.03;26.44;29.13;29.69;31.68;33.02;34.34;34.78;33.65;34.48;35.00;33.64;32.44;32.14;32.87;32.96;34.09;35.46;36.91;37.34;37.52;
Municipios;0611;Galapagar;114.03;107.92;112.02;124.86;137.91;149.68;139.23;152.89;184.22;211.88;237.45;253.89;292.23;315.91;335.49;364.51;383.49;413.18;434.69;449.51;444.98;461.65;480.94;489.54;496.52;499.31;504.75;498.51;496.32;495.00;496.69;504.34;511.63;517.20;528.77;531.16;534.33;541.05;
Municipios;0626;Garganta de los Montes;8.06;7.71;7.63;7.68;8.01;8.21;7.61;7.66;7.96;8.09;8.11;8.29;8.11;8.21;8.06;7.87;8.29;8.64;8.83;9.93;9.80;9.73;10.05;9.85;9.56;9.66;9.81;9.74;9.46;9.09;8.70;8.20;8.62;8.60;9.34;10.18;9.81;10.38;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;10.00;9.46;9.50;9.13;9.04;8.92;9.17;9.21;9.13;8.83;9.04;8.83;9.46;9.67;9.42;10.17;11.58;12.57;13.32;14.36;15.23;15.39;15.93;15.68;16.24;15.66;15.25;15.21;14.96;14.50;13.43;13.02;13.14;13.06;12.77;14.38;15.83;16.03;
Municipios;0647;Gascones;4.32;4.57;4.72;4.47;4.52;4.92;5.08;5.33;5.58;5.53;5.43;5.13;5.03;5.03;5.35;5.70;6.10;6.90;7.90;7.55;7.35;7.40;7.25;7.60;8.13;9.12;9.17;8.77;8.92;8.77;8.52;8.77;9.37;9.62;8.77;9.52;10.57;11.32;
Municipios;0650;Getafe;1640.11;1681.63;1693.70;1726.62;1752.41;1773.83;1775.38;1790.06;1814.17;1841.43;1845.18;1825.93;1832.00;1854.22;1866.20;1920.05;1962.60;1993.81;1989.76;2007.61;1993.88;2031.89;2092.39;2132.19;2149.32;2161.84;2176.64;2192.48;2199.22;2222.91;2245.00;2265.70;2296.95;2330.33;2353.29;2336.66;2352.51;2383.09;
Municipios;0663;Griñón;84.20;89.54;89.94;98.91;107.13;122.30;134.94;135.23;174.48;192.93;204.02;215.40;234.66;230.40;257.93;289.66;345.29;378.97;404.54;440.46;473.33;505.57;526.49;539.48;558.25;569.01;570.29;577.37;580.58;580.00;581.17;588.30;595.20;603.45;610.23;613.39;614.39;619.82;
Municipios;0679;Guadalix de la Sierra;24.21;24.74;24.90;25.72;26.31;26.95;28.28;29.28;32.62;35.28;38.15;40.67;43.38;46.62;50.82;55.64;60.21;67.36;74.43;81.36;83.59;87.66;93.46;94.41;97.45;99.35;101.14;100.66;100.43;100.13;99.19;100.30;101.46;103.03;106.78;109.38;110.76;112.97;
Municipios;0685;Guadarrama;116.37;104.53;106.21;109.84;113.47;118.98;121.09;124.05;128.67;131.18;136.77;137.37;144.75;154.47;164.72;180.26;197.89;209.77;218.54;228.63;228.51;238.72;251.19;259.65;264.99;268.40;271.62;274.73;271.85;271.69;270.82;273.12;276.01;280.33;289.56;289.96;294.98;298.02;
Municipios;0698;Hiruela (La);1.80;2.33;2.33;2.33;3.14;3.60;1.86;2.27;2.97;3.14;3.37;3.26;3.08;3.78;4.30;4.48;5.12;5.76;5.23;4.59;4.42;4.30;4.42;4.30;3.84;3.20;3.26;2.97;3.20;3.15;3.15;3.03;2.80;3.32;3.79;4.25;4.43;4.31;
Municipios;0702;Horcajo de la Sierra-Aoslos;6.99;6.55;6.41;6.31;6.26;6.26;5.78;5.68;5.83;5.68;5.87;6.17;6.60;6.75;6.79;6.89;6.56;6.93;7.36;7.88;7.88;8.07;8.11;8.16;8.06;8.29;7.87;7.96;8.44;7.49;6.74;6.69;6.97;6.83;7.16;7.96;9.38;11.03;
Municipios;0719;Horcajuelo de la Sierra;2.62;2.91;2.91;2.91;2.58;2.54;2.95;2.99;3.28;3.40;3.52;3.73;3.32;3.81;4.33;4.54;4.58;4.83;4.92;4.71;4.50;4.33;4.29;3.82;3.98;4.28;3.98;3.61;3.35;3.69;3.61;3.69;3.73;3.61;3.73;4.44;4.57;4.53;
Municipios;0724;Hoyo de Manzanares;67.68;55.34;57.33;59.16;63.40;68.39;76.64;78.43;87.73;94.33;98.98;112.14;110.75;118.37;125.10;132.74;140.71;148.45;152.14;158.19;159.16;161.10;164.61;167.33;167.99;170.65;172.68;174.01;173.17;174.18;176.06;177.54;181.74;186.43;188.53;191.62;194.92;198.30;
Municipios;0730;Humanes de Madrid;271.33;299.59;307.23;347.95;366.82;384.87;401.49;422.26;443.49;451.44;456.92;425.90;449.03;463.54;483.28;509.59;541.59;601.95;662.72;738.77;799.44;846.00;891.23;928.10;941.65;953.48;958.35;977.55;985.47;985.93;993.55;995.78;994.77;1002.69;1000.56;999.75;1003.66;1007.31;
Municipios;0745;Leganés;3932.60;3892.88;3892.06;3907.26;3966.89;4007.63;3981.18;4012.78;4082.41;4133.69;4137.38;4050.88;4017.70;4017.70;3991.86;4023.81;4047.24;4104.41;4144.55;4205.29;4233.67;4232.74;4273.99;4317.08;4328.95;4313.34;4326.59;4323.58;4316.67;4321.55;4327.70;4340.35;4356.65;4389.85;4418.82;4362.71;4349.64;4415.58;
Municipios;0758;Loeches;45.78;47.07;47.17;46.80;46.76;47.80;50.75;51.77;52.68;55.46;56.37;60.59;64.35;65.99;67.69;72.02;79.12;84.56;96.94;108.68;123.58;130.77;140.82;153.76;163.86;172.15;180.16;182.14;183.97;185.16;189.13;192.22;195.56;198.22;200.61;201.04;202.82;206.38;
Municipios;0761;Lozoya;7.39;7.63;7.63;7.70;7.69;7.72;6.79;6.89;7.06;7.53;7.50;7.67;7.63;7.63;7.50;7.93;8.38;8.86;9.31;10.40;10.71;10.92;11.23;11.26;11.58;11.18;10.97;10.80;10.21;10.27;9.96;9.66;9.66;10.04;10.02;10.35;10.37;10.73;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;12.28;12.12;12.12;12.46;12.40;11.89;12.01;11.99;12.61;12.59;12.53;12.12;12.24;12.50;12.75;13.26;13.80;15.09;16.51;17.89;19.08;19.10;20.82;21.31;21.02;22.48;23.31;23.63;23.24;23.37;23.51;24.03;24.60;25.24;26.03;27.43;28.33;28.62;
Municipios;0783;Madarcos;4.82;4.00;4.00;4.00;4.24;4.12;3.88;3.88;3.65;3.53;3.53;4.24;3.06;3.06;2.47;2.71;3.53;3.88;3.65;4.47;4.82;5.29;5.53;5.76;5.72;6.54;6.19;6.43;5.49;5.26;5.49;5.37;5.49;5.61;5.72;6.66;7.36;8.41;
Municipios;0796;Madrid;5296.87;5048.17;5118.04;5121.90;5131.17;5151.42;4969.45;4980.92;5014.82;5019.98;5001.21;4732.34;4756.53;4752.48;4758.77;4881.24;4979.84;5105.25;5116.93;5208.58;5164.41;5170.79;5304.18;5374.62;5410.18;5396.94;5344.85;5301.41;5231.97;5193.55;5232.47;5261.30;5328.00;5398.73;5512.13;5417.45;5400.22;5521.13;
Municipios;0800;Majadahonda;760.70;752.57;772.88;821.40;855.43;855.43;869.48;889.77;932.47;971.79;1009.14;1040.05;1081.61;1141.69;1190.10;1276.29;1373.09;1457.95;1516.29;1604.88;1617.40;1650.52;1729.48;1769.09;1804.08;1820.63;1823.80;1828.68;1827.98;1839.44;1838.27;1852.40;1865.03;1866.10;1874.64;1875.11;1880.88;1892.26;
Municipios;0822;Manzanares el Real;13.35;13.61;13.92;14.16;14.92;15.87;18.25;19.02;20.18;21.46;22.94;24.08;26.23;26.93;29.92;33.43;36.51;40.36;44.49;47.82;49.66;51.50;54.00;56.42;58.29;60.49;62.20;63.01;64.02;65.02;65.63;66.51;67.27;69.17;69.92;72.17;72.61;73.52;
Municipios;0838;Meco;37.72;42.99;44.13;53.85;62.08;75.27;83.42;92.74;103.82;111.60;117.75;118.01;133.59;161.45;180.28;197.24;228.12;262.59;284.50;306.95;316.07;333.87;347.52;353.82;359.94;359.20;366.15;369.81;375.77;379.66;384.15;388.27;399.40;409.30;419.74;428.04;434.88;442.09;
Municipios;0843;Mejorada del Campo;672.79;671.51;683.66;701.05;727.73;754.48;790.47;802.44;843.20;876.28;889.65;853.31;882.91;901.16;916.92;963.08;1020.93;1071.98;1115.00;1177.03;1223.95;1242.38;1294.59;1307.44;1270.86;1263.34;1275.88;1284.01;1268.13;1275.88;1275.77;1278.44;1294.76;1296.60;1316.94;1318.83;1324.57;1344.46;
Municipios;0856;Miraflores de la Sierra;44.11;43.46;43.99;44.25;44.90;46.98;46.49;47.94;51.09;55.43;57.37;59.35;61.64;63.60;64.87;67.97;71.22;76.98;83.62;89.15;94.25;96.77;102.49;104.89;105.12;105.63;105.92;104.64;104.34;102.87;101.93;103.05;104.46;108.20;112.70;116.71;118.81;123.83;
Municipios;0869;Molar (El);49.38;52.11;53.02;53.24;53.68;54.51;54.93;54.87;61.49;65.47;68.99;68.03;70.62;72.13;74.50;78.59;86.19;92.88;97.26;103.49;108.33;122.72;138.49;149.03;152.26;158.79;163.83;166.60;158.99;160.05;164.57;169.11;172.60;178.01;184.96;185.32;187.95;194.80;
Municipios;0875;Molinos (Los);109.03;119.64;119.44;120.92;120.92;122.70;125.51;128.98;132.50;141.17;145.00;150.87;157.35;161.48;169.49;178.42;188.32;194.95;212.30;215.05;220.51;225.36;232.55;231.48;238.01;237.85;239.31;233.84;228.05;226.75;228.00;226.54;225.65;228.83;231.13;239.78;247.97;252.45;
Municipios;0881;Montejo de la Sierra;6.34;7.25;7.16;7.31;7.31;7.97;7.97;7.91;8.03;8.38;8.63;8.72;8.19;9.09;9.78;9.94;9.94;9.97;9.97;10.06;10.31;10.31;11.13;11.06;11.30;11.08;10.99;11.15;11.27;11.61;11.15;11.05;11.27;10.96;11.30;11.05;11.58;11.77;
Municipios;0894;Moraleja de Enmedio;35.02;37.73;41.57;45.91;46.65;48.53;48.31;48.95;54.15;56.77;60.83;73.13;85.62;91.95;97.64;102.08;107.48;115.94;123.77;135.18;140.26;144.06;148.02;150.54;155.56;156.62;159.79;158.29;161.33;161.78;159.79;156.14;160.98;164.67;166.72;171.08;173.87;176.53;
Municipios;0908;Moralzarzal;43.19;38.73;39.32;41.06;42.09;43.54;51.83;52.72;59.86;68.10;75.61;86.20;97.39;104.44;123.37;140.69;163.26;187.22;206.49;228.74;243.21;252.41;259.59;265.64;270.98;275.20;278.44;279.40;282.92;280.44;284.09;286.93;291.55;299.10;306.18;312.22;319.17;323.83;
Municipios;0915;Morata de Tajuña;103.08;103.36;103.92;104.60;106.11;106.81;112.01;112.08;114.85;116.46;117.94;120.31;119.73;119.91;119.09;121.35;125.31;130.88;133.81;137.85;144.87;150.04;156.79;160.66;162.89;164.67;165.82;166.66;164.43;164.45;166.55;165.09;166.66;169.53;173.15;174.49;175.60;178.40;
Municipios;0920;Móstoles;3724.98;3857.56;3898.52;4001.06;4096.37;4178.57;4229.47;4248.88;4317.69;4386.37;4392.31;4320.99;4302.00;4302.89;4323.55;4340.57;4379.27;4444.69;4460.26;4503.59;4544.07;4505.18;4543.50;4547.97;4581.17;4558.93;4581.52;4590.86;4574.43;4586.68;4572.25;4593.93;4605.18;4651.63;4676.65;4639.36;4637.14;4682.94;
Municipios;0936;Navacerrada;46.65;47.35;47.60;47.72;47.78;49.23;48.86;49.88;51.29;50.22;52.68;54.71;53.57;56.12;57.85;58.86;62.03;68.65;71.05;73.26;76.43;79.23;82.31;83.38;100.44;100.94;101.45;104.00;103.96;103.71;104.79;88.69;89.21;91.08;94.73;99.05;99.11;100.92;
Municipios;0941;Navalafuente;24.32;23.56;23.47;23.73;23.73;24.24;27.29;27.80;29.24;32.71;32.63;38.90;40.76;42.03;45.85;49.83;50.76;56.19;60.51;65.08;70.17;79.32;88.05;96.61;95.90;102.13;100.08;100.33;97.95;98.52;103.86;109.93;114.60;118.87;123.95;130.11;131.67;137.16;
Municipios;0954;Navalagamella;6.38;6.91;6.95;7.04;7.42;7.45;8.25;8.24;8.99;9.63;10.32;12.36;13.08;13.68;14.84;15.79;17.84;19.92;21.05;23.89;26.58;26.32;28.43;30.34;31.45;31.24;31.57;32.15;32.53;32.49;31.97;32.24;34.32;34.44;34.80;35.77;37.53;39.73;
Municipios;0967;Navalcarnero;88.82;89.59;90.45;92.27;94.55;97.03;101.06;103.77;107.36;110.91;114.46;115.78;114.35;128.87;134.95;142.28;149.06;157.37;163.83;171.49;175.32;185.83;200.18;215.41;229.11;243.96;252.28;258.55;261.31;264.37;267.16;273.27;280.55;290.40;297.20;304.25;310.82;316.73;
Municipios;0973;Navarredonda y San Mamés;4.60;4.60;4.60;4.34;4.12;4.20;3.65;3.50;3.80;3.91;3.91;3.61;3.50;3.87;3.79;3.72;3.93;4.42;4.81;4.84;5.05;4.95;5.30;4.98;4.91;5.12;4.95;4.49;4.53;4.77;4.63;4.60;4.28;4.53;4.53;4.95;5.02;5.37;
Municipios;0992;Navas del Rey;18.62;19.27;19.11;19.41;19.84;20.57;20.30;20.89;22.32;24.07;26.59;28.35;29.55;31.16;32.58;34.37;36.65;40.35;43.23;45.57;47.83;46.63;48.41;49.78;51.62;53.07;52.75;53.11;52.24;52.00;52.61;54.43;55.78;57.74;58.69;60.51;61.85;64.19;
Municipios;1006;Nuevo Baztán;31.78;25.25;26.49;30.40;34.16;38.17;23.07;33.66;55.89;72.28;90.40;104.36;135.79;129.90;167.33;182.03;202.13;219.85;248.27;269.26;281.34;288.51;302.52;305.35;312.43;312.87;310.09;313.07;296.17;303.08;299.11;302.73;305.86;311.93;320.78;331.91;342.45;354.17;
Municipios;1013;Olmeda de las Fuentes;8.67;7.89;8.07;8.25;8.43;8.19;7.23;7.17;8.07;8.67;8.98;8.80;8.80;9.10;9.16;8.80;9.04;11.14;11.63;12.35;12.77;15.54;17.05;17.89;18.62;21.58;20.44;20.56;20.19;20.44;19.71;20.07;20.92;21.04;20.92;22.07;22.97;24.49;
Municipios;1028;Orusco de Tajuña;27.86;27.16;27.40;26.74;26.74;27.12;27.21;27.77;27.77;28.47;29.86;31.16;30.23;30.93;30.09;29.95;30.37;31.91;32.70;34.33;47.30;50.05;51.67;55.67;56.03;60.66;60.80;61.18;60.01;58.93;57.30;56.97;56.22;58.19;60.57;60.38;62.77;66.51;
Municipios;1049;Paracuellos de Jarama;79.09;84.58;86.79;93.12;97.13;100.41;99.36;104.94;115.10;122.12;124.92;120.57;126.58;131.14;134.15;144.28;152.00;161.46;164.76;172.39;172.80;195.26;260.23;326.40;370.21;421.87;453.82;482.26;495.73;508.86;527.37;545.65;559.71;576.79;591.58;600.16;608.01;617.07;
Municipios;1065;Parla;2595.96;2610.73;2634.53;2704.20;2744.98;2817.02;2853.35;2874.41;2903.06;2944.69;2970.94;2822.98;2914.12;2978.57;3028.69;3149.27;3287.55;3378.20;3547.43;3715.27;3881.10;4025.63;4410.24;4718.82;4811.13;4883.71;4972.30;5029.38;5016.93;5006.24;4990.43;5039.95;5134.35;5209.13;5343.55;5226.18;5212.89;5317.93;
Municipios;1071;Patones;10.29;10.00;10.17;10.20;10.20;9.94;9.80;9.83;10.23;10.09;10.20;10.43;10.49;10.72;10.20;10.61;10.32;10.84;10.87;12.46;12.78;15.01;14.99;14.70;14.09;15.29;14.86;14.32;14.46;14.95;15.32;15.77;14.92;15.43;15.37;14.92;15.20;16.14;
Municipios;1087;Pedrezuela;23.82;25.72;25.97;26.86;27.95;28.23;28.48;28.66;31.59;33.57;36.93;40.78;45.02;46.71;50.35;57.00;62.76;71.84;81.24;91.48;101.80;117.77;135.05;149.26;156.99;163.61;175.83;178.00;179.30;184.62;191.10;196.60;201.26;206.37;215.41;216.04;220.49;223.85;
Municipios;1090;Pelayos de la Presa;86.71;98.55;99.47;101.84;106.58;106.18;121.32;125.13;133.16;146.45;150.39;157.63;168.03;174.74;174.74;187.11;210.13;242.37;265.39;273.03;290.66;298.55;318.03;333.82;336.06;331.84;339.76;335.14;330.52;324.31;326.42;326.02;326.95;342.93;353.50;371.73;379.52;391.28;
Municipios;1104;Perales de Tajuña;36.99;38.47;38.36;38.85;38.98;39.37;40.27;40.53;41.08;42.04;41.86;40.72;41.39;42.00;42.37;42.72;42.92;45.91;48.22;50.55;50.49;54.03;55.99;58.45;58.68;58.19;58.33;60.62;59.71;58.21;56.75;57.12;57.40;59.51;60.62;61.58;63.00;64.15;
Municipios;1111;Pezuela de las Torres;13.24;12.13;12.27;12.29;12.37;12.42;11.16;11.26;11.57;11.45;12.63;13.04;12.66;14.11;11.76;11.86;11.50;12.15;11.88;12.46;15.75;17.97;19.93;19.95;19.49;20.19;19.08;19.13;19.06;18.77;19.01;19.56;19.68;20.19;20.79;22.18;22.37;23.54;
Municipios;1126;Pinilla del Valle;5.31;5.47;5.47;5.31;5.31;5.78;6.05;5.97;5.89;6.55;6.82;6.47;6.32;6.16;6.05;6.01;5.70;6.63;6.40;5.93;7.91;7.52;7.17;7.60;8.22;8.37;8.45;8.25;8.06;7.86;7.55;7.27;7.35;7.51;7.47;7.70;7.78;8.02;
Municipios;1132;Pinto;331.80;320.85;326.54;339.17;346.20;353.60;354.88;359.41;377.08;388.56;396.83;399.33;419.71;433.88;461.83;480.29;506.17;537.70;565.90;603.84;633.95;657.17;682.40;699.37;717.78;735.82;753.88;755.60;767.27;784.46;798.36;813.19;830.90;846.78;859.66;864.50;872.95;889.54;
Municipios;1147;Piñuécar-Gandullas;8.30;9.01;9.01;8.74;8.85;8.02;8.13;7.97;7.75;7.97;8.35;8.79;8.63;8.35;7.97;7.69;9.84;10.05;10.22;10.00;10.11;10.11;10.60;11.10;9.64;9.48;9.21;9.64;9.42;9.59;10.14;10.03;9.37;10.14;9.81;10.08;10.08;9.75;
Municipios;1150;Pozuelo de Alarcón;754.44;833.06;846.09;900.21;937.85;983.89;1118.70;1175.93;1234.70;1299.75;1337.50;1391.67;1435.42;1499.49;1534.68;1584.95;1649.21;1681.99;1737.94;1807.48;1842.15;1847.82;1883.45;1908.06;1921.65;1924.25;1945.79;1960.41;1957.76;1962.36;1972.36;1986.66;1999.81;2005.62;2022.86;2020.89;2033.72;2053.93;
Municipios;1163;Pozuelo del Rey;6.71;6.68;7.16;7.16;6.81;6.77;6.48;7.03;7.39;7.61;7.74;8.13;7.61;6.94;6.06;5.84;7.06;8.16;9.39;10.45;10.68;14.42;20.84;25.84;28.93;31.90;32.93;34.00;35.29;34.62;34.68;35.52;36.20;37.07;37.88;39.24;39.30;41.24;
Municipios;1179;Prádena del Rincón;4.67;4.58;4.58;4.93;4.76;4.76;4.58;4.53;4.98;4.98;5.11;4.89;4.44;4.40;4.22;4.58;4.62;4.67;4.89;4.67;4.76;4.89;5.07;5.42;5.64;5.73;5.64;5.60;5.86;5.42;5.95;5.86;5.20;5.20;5.55;6.57;6.48;6.66;
Municipios;1185;Puebla de la Sierra;1.14;0.99;1.37;1.51;1.32;1.30;0.83;0.90;0.88;0.92;1.18;1.35;1.33;1.33;1.23;1.66;1.91;1.80;1.80;1.80;1.79;1.89;1.85;1.91;1.96;1.80;1.74;1.69;1.46;1.29;1.16;1.07;1.06;1.15;1.29;1.32;1.50;1.80;
Municipios;9020;Puentes Viejas;7.50;7.03;7.12;7.03;7.03;7.03;6.54;6.60;6.96;7.20;7.31;7.10;7.07;7.12;7.10;6.98;7.29;7.15;7.32;7.67;7.82;8.58;9.64;10.69;11.08;11.01;11.39;11.06;10.58;10.99;10.70;10.79;10.96;11.59;11.93;12.22;11.93;12.94;
Municipios;1198;Quijorna;21.36;21.75;21.60;21.71;22.65;23.07;24.24;24.24;25.56;28.99;30.66;32.26;34.63;38.95;41.95;46.46;52.22;60.89;71.87;80.43;84.71;92.53;105.18;109.34;110.89;117.12;121.79;124.12;125.33;124.36;126.03;127.70;130.62;133.81;137.78;139.65;143.31;150.04;
Municipios;1202;Rascafría;8.59;8.38;8.38;8.42;8.49;8.47;8.65;8.70;8.97;9.32;9.52;9.71;9.34;10.79;10.75;10.89;10.86;10.93;10.69;10.36;12.59;13.66;13.70;13.29;13.42;13.29;13.10;12.67;12.04;11.64;11.33;11.20;11.13;11.14;11.55;11.80;11.72;11.64;
Municipios;1219;Redueña;8.29;9.22;9.46;9.46;9.46;9.46;11.09;11.55;11.40;11.01;11.09;12.64;12.33;12.25;13.88;14.57;14.96;16.90;17.13;16.98;17.75;20.39;20.62;21.63;21.32;21.63;22.32;21.78;21.55;19.86;20.02;19.02;18.94;19.94;20.71;22.62;22.85;23.39;
Municipios;1224;Ribatejada;8.68;7.42;7.45;7.55;7.67;7.86;8.62;9.03;9.65;9.28;9.59;9.65;10.53;11.29;11.98;12.26;12.61;12.58;13.18;14.03;15.85;16.98;18.93;19.65;20.37;20.34;20.61;21.61;21.39;21.95;21.39;21.79;21.92;24.31;24.87;26.79;27.13;28.53;
Municipios;1230;Rivas-Vaciamadrid;63.84;88.61;93.50;112.74;142.31;172.17;220.52;235.18;260.46;289.84;311.23;335.61;367.61;406.85;431.63;478.16;529.08;587.98;669.12;737.33;793.16;881.69;961.54;1014.91;1051.82;1082.35;1120.18;1160.10;1195.00;1209.70;1228.14;1243.76;1275.32;1308.83;1350.75;1384.88;1435.17;1485.57;
Municipios;1245;Robledillo de la Jara;3.84;3.30;3.30;3.10;3.05;3.05;2.86;2.86;3.40;3.35;4.93;4.14;3.84;3.84;4.48;4.58;5.07;5.27;5.07;5.91;6.01;7.14;6.40;6.70;4.47;4.90;5.04;4.85;4.90;4.76;4.71;4.14;4.14;3.81;4.52;4.61;5.42;6.37;
Municipios;1258;Robledo de Chavela;18.27;17.99;18.08;18.06;18.30;18.74;19.49;19.91;20.76;21.34;22.35;23.00;21.66;23.44;24.73;25.92;28.11;29.42;31.97;34.00;35.27;38.25;40.10;40.51;41.14;42.36;43.07;43.91;42.85;41.98;42.46;43.23;44.14;45.32;46.32;47.60;49.02;50.34;
Municipios;1261;Robregordo;5.56;5.67;5.67;5.61;5.50;5.50;4.94;4.56;5.00;5.17;5.33;4.89;4.78;4.78;4.94;4.89;4.44;4.11;3.94;3.83;3.67;3.94;3.44;3.39;3.32;3.59;3.54;3.27;2.83;2.61;2.45;2.40;2.61;3.16;3.54;3.81;3.81;4.30;
Municipios;1277;Rozas de Madrid (Las);293.70;357.08;381.73;449.64;510.79;557.08;602.69;648.11;712.97;758.97;787.10;776.67;821.99;885.93;937.84;1012.04;1072.50;1145.95;1167.43;1233.91;1298.78;1370.09;1431.01;1480.96;1509.25;1527.87;1549.10;1573.37;1590.13;1602.74;1619.04;1629.32;1637.53;1642.06;1647.18;1633.14;1648.83;1690.16;
Municipios;1283;Rozas de Puerto Real;14.54;13.11;13.11;13.38;13.28;12.45;11.16;11.42;11.09;11.06;11.13;10.56;10.13;9.74;9.37;9.04;8.51;11.89;11.72;11.82;12.19;12.32;13.31;14.11;15.09;15.77;15.87;16.38;16.68;17.70;18.04;18.07;17.83;17.94;18.78;19.59;19.86;19.53;
Municipios;1296;San Agustín del Guadalix;64.20;64.65;66.61;71.75;74.54;80.13;82.51;87.83;99.66;110.29;121.91;120.18;138.56;148.12;152.98;165.35;184.70;194.54;203.81;215.14;230.60;248.62;272.40;290.68;310.56;324.67;333.68;338.52;338.46;339.22;336.09;342.38;346.83;349.59;351.87;356.05;358.32;358.19;
Municipios;1300;San Fernando de Henares;616.19;576.94;584.89;597.59;603.93;618.15;635.34;651.93;678.67;709.62;724.46;744.06;793.91;805.61;834.12;904.36;944.79;983.81;1009.66;1030.05;1032.16;1026.88;1047.78;1056.21;1064.68;1064.57;1064.47;1060.61;1049.16;1033.91;1031.52;1020.86;1015.33;1014.46;1017.91;1010.70;1001.83;1002.98;
Municipios;1317;San Lorenzo de El Escorial;171.72;159.20;160.09;163.00;165.87;167.11;153.33;156.72;169.04;182.20;186.97;191.99;194.95;201.24;208.92;220.83;233.40;254.57;265.44;272.41;283.78;293.10;307.55;317.18;325.39;327.07;328.81;327.93;323.42;322.54;319.82;319.57;320.71;325.69;328.58;326.81;327.50;328.40;
Municipios;1338;San Martín de Valdeiglesias;43.22;43.71;44.17;44.35;44.47;45.36;47.08;47.28;48.32;49.46;50.52;51.68;52.24;52.24;52.27;53.14;54.49;56.56;58.21;60.59;63.55;65.27;67.71;69.08;70.32;70.72;71.83;73.19;73.12;72.67;71.65;71.25;71.42;72.63;74.52;74.93;75.54;77.01;
Municipios;1322;San Martín de la Vega;53.07;52.72;53.75;54.95;57.03;59.77;60.07;62.80;69.25;76.38;81.62;84.94;91.23;95.00;100.38;107.79;116.92;126.97;132.30;142.29;148.04;151.62;166.04;172.39;179.36;182.79;186.51;187.05;181.53;179.09;178.13;178.99;178.61;182.28;186.68;188.15;189.10;192.73;
Municipios;1343;San Sebastián de los Reyes;783.56;852.25;860.83;879.95;894.58;910.17;914.94;920.83;946.06;969.69;983.76;981.81;984.51;991.74;994.70;1016.12;1027.65;1049.11;1060.34;1120.39;1147.38;1171.04;1233.63;1293.22;1318.88;1347.03;1374.72;1385.25;1406.16;1433.41;1454.71;1463.16;1480.32;1506.51;1539.39;1534.90;1535.23;1559.52;
Municipios;1356;Santa María de la Alameda;10.46;10.12;10.19;9.91;10.04;9.95;9.48;9.56;9.40;9.38;9.64;10.11;10.35;10.04;9.54;9.44;10.73;11.51;12.49;12.88;13.97;15.05;15.83;15.91;15.37;15.22;16.44;16.03;16.01;15.84;15.55;15.36;15.61;16.56;17.45;18.76;19.80;20.01;
Municipios;1369;Santorcaz;19.21;18.64;18.57;18.57;18.54;18.93;19.07;19.11;19.32;19.29;19.46;18.89;19.89;19.64;20.04;20.82;21.82;22.00;24.18;25.54;26.64;28.18;29.18;29.46;29.11;29.28;28.90;29.92;29.50;30.06;30.13;30.31;30.10;31.37;31.83;32.72;33.46;33.46;
Municipios;1375;Santos de la Humosa (Los);25.82;25.07;25.30;25.47;25.47;26.05;26.56;26.96;27.74;27.68;27.19;26.30;25.73;25.64;25.96;26.65;27.25;30.89;36.48;40.11;41.38;48.19;57.22;61.29;61.75;65.52;67.51;69.05;69.74;68.14;69.45;70.91;72.50;73.87;76.84;78.21;79.06;79.38;
Municipios;1381;Serna del Monte (La);15.74;14.81;15.56;15.74;16.67;16.67;17.22;17.04;16.85;17.22;19.44;20.56;18.52;18.52;21.11;21.30;21.30;22.59;20.93;20.56;20.00;20.74;20.56;19.07;17.93;18.48;18.84;16.85;17.03;15.58;13.95;13.22;13.41;14.67;15.76;17.21;19.57;19.20;
Municipios;1408;Serranillos del Valle;30.15;32.78;33.46;34.29;36.17;36.99;35.94;38.12;44.44;46.99;50.38;60.90;58.50;70.38;69.40;67.74;87.44;165.86;184.74;209.55;226.02;238.27;246.09;256.92;263.80;269.56;278.45;292.64;303.45;306.29;305.98;304.22;311.81;319.40;329.06;340.18;348.31;353.83;
