Serie;Codigo_municipio;Nombre;2023
Municipios;1104;Perales de Tajuña;1.87;1.57;2.30;1.83;
Municipios;1111;Pezuela de las Torres;2.97;6.69;0.86;5.25;
Municipios;1126;Pinilla del Valle;00.52;3.16;1.02;3.03;
Municipios;1132;Pinto;1.52;0.56;0.98;1.90;
Municipios;1147;Piñuécar0Gandullas;03.24;2.79;0.00;03.26;
Municipios;1150;Pozuelo de Alarcón;0.86;00.10;0.64;0.99;
Municipios;1163;Pozuelo del Rey;2.18;3.58;0.16;4.93;
Municipios;1179;Prádena del Rincón;6.84;18.40;01.35;2.74;
Municipios;1185;Puebla de la Sierra;12.31;2.74;13.33;20.00;
Municipios;9020;Puentes Viejas;2.95;2.43;02.37;8.44;
Municipios;1198;Quijorna;2.97;1.36;2.62;4.70;
Municipios;1202;Rascafría;3.67;2.14;00.68;00.63;
Municipios;1219;Redueña;3.85;9.26;1.02;2.35;
Municipios;1224;Ribatejada;2.30;7.74;1.27;5.15;
Municipios;1230;Rivas-Vaciamadrid;3.20;2.53;3.63;3.51;
Municipios;1245;Robledillo de la Jara;18.75;2.11;17.53;17.54;
Municipios;1258;Robledo de Chavela;2.20;2.77;2.99;2.68;
Municipios;1261;Robregordo;12.07;7.69;0.00;12.86;
Municipios;1277;Rozas de Madrid (Las);0.31;00.85;0.96;2.51;
Municipios;1283;Rozas de Puerto Real;4.72;4.32;1.38;01.70;
Municipios;1296;San Agustín del Guadalix;0.65;1.19;0.64;00.04;
Municipios;1300;San Fernando de Henares;0.34;00.71;00.88;0.12;
Municipios;1317;San Lorenzo de El Escorial;0.89;00.54;0.21;0.28;
Municipios;1338;San Martín de Valdeiglesias;2.60;0.54;0.81;1.96;
Municipios;1322;San Martín de la Vega;2.42;0.79;0.51;1.92;
Municipios;1343;San Sebastián de los Reyes;2.18;00.29;0.02;1.58;
Municipios;1356;Santa María de la Alameda;5.34;7.49;5.56;1.07;
Municipios;1369;Santorcaz;1.47;2.78;2.27;0.00;
Municipios;1375;Santos de la Humosa (Los);4.02;1.78;1.09;0.40;
Municipios;1381;Serna del Monte (La);7.41;9.20;13.68;01.85;
Municipios;1408;Serranillos del Valle;3.03;3.38;2.39;1.59;
Municipios;1415;Sevilla la Nueva;0.80;00.06;0.16;1.71;
Municipios;1436;Somosierra;1.16;0.00;1.15;03.41;
Municipios;1441;Soto del Real;2.07;1.05;1.47;2.12;
Municipios;1454;Talamanca de Jarama;4.02;2.54;2.48;3.72;
Municipios;1467;Tielmes;3.25;1.17;0.07;01.37;
Municipios;1473;Titulcia;2.13;1.94;01.32;1.26;
Municipios;1489;Torrejón de Ardoz;1.12;0.39;1.62;1.96;
Municipios;1505;Torrejón de Velasco;0.09;4.56;2.09;1.28;
Municipios;1492;Torrejón de la Calzada;3.63;3.73;4.13;2.71;
Municipios;1512;Torrelaguna;1.97;0.99;0.61;0.24;
Municipios;1527;Torrelodones;0.78;0.65;2.74;1.52;
Municipios;1533;Torremocha de Jarama;5.50;00.93;3.19;4.09;
Municipios;1548;Torres de la Alameda;0.69;01.61;00.21;0.27;
Municipios;9036;Tres Cantos;1.27;0.83;2.86;2.46;
Municipios;1551;Valdaracete;00.66;1.49;4.23;0.47;
Municipios;1564;Valdeavero;2.38;4.97;1.80;4.35;
Municipios;1570;Valdelaguna;4.48;4.49;00.98;2.57;
Municipios;1586;Valdemanco;5.36;6.13;3.13;1.80;
Municipios;1599;Valdemaqueda;00.77;2.19;1.01;2.37;
Municipios;1603;Valdemorillo;2.03;3.77;1.33;1.55;
Municipios;1610;Valdemoro;1.69;0.86;1.94;2.74;
Municipios;1625;Valdeolmos-Alalpardo;2.32;1.75;2.32;2.93;
Municipios;1631;Valdepiélagos;5.14;0.81;0.97;0.64;
Municipios;1646;Valdetorres de Jarama;1.87;2.71;2.98;3.22;
Municipios;1659;Valdilecha;1.67;2.78;1.50;2.73;
Municipios;1662;Valverde de Alcalá;7.10;3.41;4.85;00.74;
Municipios;1678;Velilla de San Antonio;1.18;1.31;2.03;4.56;
Municipios;1684;Vellón (El);2.35;4.09;1.53;3.92;
Municipios;1697;Venturada;3.61;6.74;3.01;4.10;
Municipios;1718;Villa del Prado;2.16;1.71;4.38;2.56;
Municipios;1701;Villaconejos;1.00;0.47;0.15;1.42;
Municipios;1723;Villalbilla;3.70;4.54;5.28;6.05;
Municipios;1739;Villamanrique de Tajo;0.57;8.63;00.65;5.50;
Municipios;1744;Villamanta;1.96;1.65;2.83;2.17;
Municipios;1757;Villamantilla;2.85;2.23;3.30;1.21;
Municipios;1782;Villanueva de Perales;1.86;1.01;3.30;3.19;
Municipios;1760;Villanueva de la Cañada;3.12;1.53;1.70;2.80;
Municipios;1776;Villanueva del Pardillo;1.26;00.75;0.60;1.74;
Municipios;1795;Villar del Olmo;3.38;5.44;1.51;1.39;
Municipios;1809;Villarejo de Salvanés;1.34;1.52;0.85;1.39;
Municipios;1816;Villaviciosa de Odón;1.12;00.47;0.38;2.10;
Municipios;1821;Villavieja del Lozoya;3.56;6.87;5.00;7.82;
Municipios;1837;Zarzalejo;4.58;2.13;00.40;2.21;
